,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,1750000.000,,,,850000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,124800.000,,147393.000,,,,,,,,2650000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,169673.000,,,,39891.000,,,,29000.000,,,,217000.000
AdvertisingExpense,,,,,,,,,,,,,,,,,1202000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,106505.000,,,,1260303.000,,,,415613.000,,,,240000.000,,,,218000.000
AssetImpairmentCharges,,,,,0.000,0.000,0.000,0.000,185480.000,432605.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-24311.000,,,,333081.000,,,,10816357.000,,,,-5617000.000,,,,-6873000.000
CostOfRevenue,,,,,0.000,0.000,0.000,0.000,772057.000,5438473.000,4698724.000,3669226.000,3717292.000,7551000.000,14400000.000,10995708.000,13724000.000,22214000.000,12827000.000,15546000.000,11572000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,750000.000,,,,270000.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,66149177.000,,,,643465.000,,,,1442308.000,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,3012.000,0.000,0.000,,,,,,
Depreciation,,,,,,,,,,,,,5339.000,,,,46000.000,,,,102800.000
DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,103000.000
