,2015-02-28,2015-05-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AmortizationOfIntangibleAssets,,,,,,,5000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3650.000,,,,-57518.000,,
CostOfRevenue,,,,,,,5000.000,5000.000,5000.000
CostsAndExpensesRelatedParty,,,,,,,7500.000,7500.000,7500.000
Depreciation,,,40.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,-0.000,0.000,,,,
EarningsPerShareBasic,0.000,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,-0.000,-0.000,0.000,0.000,,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,-0.350,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,0.350,,
GeneralAndAdministrativeExpense,8390.000,340.000,,,,,,,
GrossProfit,,,,,,,37829.000,79424.000,62968.000
IncomeLossFromContinuingOperations,,,,,,,,50082.000,26616.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-4410.000,-21520.000,,5482.000,50082.000,30596.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-4410.000,-21520.000,,5482.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.000,-0.000,,0.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-587.000,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,3980.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-71607.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-14629.000,,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,,,,587.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2500.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-15833.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,1816.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,1816.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-3650.000,,,,-59334.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3650.000,,,,-59334.000,,
NetIncomeLoss,-8390.000,-340.000,-6190.000,-4997.000,-21520.000,-11782.000,,50082.000,26616.000
OperatingExpenses,8390.000,340.000,6190.000,4410.000,21520.000,32759.000,32346.000,29342.000,32372.000
OperatingIncomeLoss,-8390.000,-340.000,-6190.000,,,,,,
OtherNonrecurringIncomeExpense,,,6190.000,,,,,,
ProceedsFromContributedCapital,,,,,,,1816.000,,
ProceedsFromIssuanceOfCommonStock,,,,,92000.000,,,,
ProfitLoss,,,-6190.000,,,,,,
Revenues,,,,,,,42829.000,84424.000,67968.000
SalesRevenueNet,,,,,,,42829.000,84424.000,67968.000
SellingGeneralAndAdministrativeExpense,,,,4410.000,21520.000,,24846.000,21842.000,24872.000
StockIssuedDuringPeriodSharesOther,,,,,9200000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,3370000.000,11191739.000,,26150000.000,26150000.000,27194022.000
WeightedAverageNumberOfSharesOutstandingBasic,2974833.000,3370000.000,3370000.000,,,,,,
