,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,48000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,57000.000,,,
AmortizationOfFinancingCosts,,88000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,168334.000,
BankOwnedLifeInsuranceIncome,1163000.000,122000.000,121000.000,121000.000,122000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,9193000.000,,,
CommonStockDividendsPerShareDeclared,0.190,0.190,0.190,0.200,
ComprehensiveIncomeNetOfTax,1964000.000,1432000.000,1262000.000,1282000.000,1179000.000
Depreciation,,154000.000,,,
DividendsCommonStock,,714000.000,,,
EarningsPerShareBasic,0.530,0.360,0.330,0.350,0.310
EarningsPerShareDiluted,0.530,0.360,0.320,0.340,0.310
FederalDepositInsuranceCorporationPremiumExpense,234000.000,132000.000,138000.000,140000.000,143000.000
FeesAndCommissions,137000.000,160000.000,135000.000,135000.000,148000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,-197000.000,
GainOnSaleOfInvestments,,,,34000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2727000.000,2061000.000,1575000.000,1866000.000,1688000.000
IncomeTaxExpenseBenefit,739000.000,697000.000,354000.000,555000.000,531000.000
IncomeTaxesPaid,,700000.000,,,
IncreaseDecreaseInAccountsPayable,,-430000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,-14000.000,,,
IncreaseDecreaseInDeposits,,14876000.000,,,
IncreaseDecreaseInInterestPayableNet,,-145000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,27000.000,,,
IncreaseDecreaseInTimeDeposits,,-8906000.000,,,
InformationTechnologyAndDataProcessing,199000.000,186000.000,190000.000,185000.000,192000.000
InterestAndDividendIncomeOperating,9494000.000,9005000.000,8736000.000,8599000.000,8193000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,1000.000,1000.000,1000.000,1000.000,1000.000
InterestAndFeeIncomeLoansCommercial,1276000.000,1390000.000,1384000.000,1437000.000,1423000.000
InterestAndFeeIncomeLoansConsumer,4724000.000,4662000.000,4496000.000,4410000.000,4275000.000
InterestAndFeeIncomeOtherLoans,995000.000,987000.000,934000.000,898000.000,867000.000
InterestExpense,4736000.000,3967000.000,3955000.000,3691000.000,3482000.000
