,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,,2524000.000,3734000.000,1681000.000,3472000.000,2660000.000,3158000.000,4399000.000,5817000.000,3987000.000,4724000.000,6403000.000,14279000.000,13366000.000,9358000.000
AccountsReceivableGrossCurrent,,,,,8538000.000,,9620000.000,,,,13793000.000,,,,17373000.000
AccountsReceivableNetCurrent,,5307000.000,6115000.000,5638000.000,7775000.000,8639000.000,8655000.000,9499000.000,13083000.000,15712000.000,15234000.000,14859000.000,19885000.000,21794000.000,18684000.000
AccruedIncomeTaxes,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
AccruedLiabilitiesCurrent,,2336000.000,4063000.000,4893000.000,5209000.000,5387000.000,6318000.000,3884000.000,3473000.000,11817000.000,11377000.000,13845000.000,12116000.000,17756000.000,16883000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,33528000.000,32762000.000,35513000.000,38028000.000,41207000.000,42767000.000,47315000.000,51335000.000,55504000.000,61671000.000,66704000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-77959000.000,-78531000.000,-77607000.000,-74551000.000,-72217000.000,-71668000.000,-75415000.000,-85647000.000,-86836000.000,-84121000.000,-90380000.000,-100857000.000,-116834000.000,-127731000.000
AdditionalPaidInCapital,,99095000.000,176195000.000,178817000.000,187334000.000,348363000.000,351981000.000,361961000.000,377267000.000,644083000.000,651913000.000,665895000.000,684548000.000,702030000.000,716506000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,611000.000,549000.000,683000.000,763000.000,878000.000,965000.000,1236000.000,1310000.000,1453000.000,1850000.000,2187000.000,2490000.000,2396000.000,2811000.000
Assets,,33902000.000,113922000.000,116668000.000,135153000.000,298352000.000,304235000.000,309627000.000,317532000.000,591661000.000,608063000.000,621542000.000,641473000.000,649210000.000,649730000.000
AssetsCurrent,,22138000.000,102776000.000,85703000.000,78994000.000,240744000.000,205401000.000,192994000.000,185854000.000,385759000.000,315512000.000,331090000.000,384415000.000,397035000.000,401337000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,440810000.000
