,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,1944000.000,,,,3125000.000,,4145000.000,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,4100000.000,
AmortizationOfFinancingCostsAndDiscounts,1869000.000,,,,1614000.000,,,,1666000.000,,,,4766000.000,,1608000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,505199.000,,400000.000,,,,,,,,,,,,,
AssetImpairmentCharges,,0.000,0.000,,,0.000,0.000,,200000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-51933000.000,,,,176706000.000,,,,-2915000.000,,,,-24859000.000,,-5333000.000,,,
CasinoExpenses,143425000.000,138534000.000,142612000.000,139318000.000,140122000.000,140398000.000,146082000.000,162044000.000,156209000.000,155383000.000,203599000.000,218268000.000,247994000.000,271306000.000,264885000.000,281960000.000,276758000.000,271200000.000
CasinoRevenue,253878000.000,255903000.000,254548000.000,233284000.000,259662000.000,255936000.000,262353000.000,264564000.000,277184000.000,271870000.000,371624000.000,406588000.000,480140000.000,503620000.000,514347000.000,519326000.000,513680000.000,500919000.000
ComprehensiveIncomeNetOfTax,,-18000000.000,-800000.000,,-1004000.000,11962000.000,-353000.000,-42337000.000,-85391000.000,-5082000.000,-180406000.000,15390000.000,19047000.000,12506000.000,27306000.000,21744000.000,13749000.000,-13636000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,-11000.000,,-4000.000,-16000.000,-10000.000,-1252000.000,-9000.000,-7000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-5107000.000,-180417000.000,,19043000.000,12490000.000,27296000.000,20492000.000,13740000.000,-13643000.000
CostsAndExpenses,256968000.000,267340000.000,258361000.000,229919000.000,249491000.000,259488000.000,271138000.000,289765000.000,276523000.000,292385000.000,434117000.000,380424000.000,445046000.000,491107000.000,479762000.000,500753000.000,497713000.000,512454000.000
DeferredIncomeTaxExpenseBenefit,-2444000.000,,,,,,,,,,,,,,,,,
