,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,845000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,5541000.000,,,,2738000.000,,,,3481000.000,,,,3103000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,22000.000,,,,
AllocatedShareBasedCompensationExpense,,-590000.000,5585000.000,221000.000,6453000.000,6576000.000,2738000.000,2303000.000,3621000.000,2809000.000,3481000.000,4158000.000,2640000.000,-862000.000,3103000.000
AmortizationOfDeferredLoanOriginationFeesNet,-595000.000,,-478000.000,,,,538000.000,,,,-984000.000,,,,-1020000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,6000.000,1000.000,53000.000,1000.000,-54000.000,2000.000,6000.000,,,9000.000,0.000,5000.000,-9000.000,566000.000
AssetRetirementObligationAccretionExpense,,,285000.000,,,,146000.000,,,,232000.000,,,,323000.000
AssetRetirementObligationLiabilitiesIncurred,,,21000.000,,,,46000.000,,,,810000.000,,,,62000.000
AssetRetirementObligationLiabilitiesSettled,,,3198000.000,,,,426000.000,,,,,,,,328000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,1.160,0.670,,0.590,0.240,1.280,3.000,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,1.160,0.670,,0.590,0.230,1.270,3.010,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,71131000.000,41025000.000,,36147000.000,14444000.000,78408000.000,185308000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,249316000.000,194568000.000,,218306000.000,220890000.000,365593000.000,502987000.000,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,9900000.000,16800000.000,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,13300000.000,24500000.000,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,64649000.000,,,,77867000.000,,,,206867000.000,,,,94340000.000
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,94691000.000,,137200000.000,,,,125500000.000,,,,727100000.000,,,,521800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,40270000.000,,6041000.000,,,,-26109000.000,,,,-138669000.000,,,,-25270000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,-1102000.000,-967000.000,,271000.000,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,300000.000,,,,,,,,
CashFlowHedgeLossReclassifiedToEarnings,,909000.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,58649000.000,22244000.000,76266000.000,17073000.000,42017000.000,53566000.000,75359000.000,40929000.000,29453000.000,35246000.000,14447000.000,78412000.000,185331000.000,-539664000.000
CostOfServicesOilAndGas,,,,,,,,,,,,,,,15800000.000
CostsAndExpenses,74726000.000,46143000.000,73917000.000,70870000.000,89310000.000,99834000.000,91815000.000,104817000.000,122262000.000,148919000.000,144717000.000,168248000.000,221274000.000,194340000.000,984925000.000
DeferredIncomeTaxExpenseBenefit,5842000.000,,12672000.000,,,,26060000.000,,,,18604000.000,,,,-293969000.000
DepreciationDepletionAndAmortization,34029000.000,24657000.000,32899000.000,33997000.000,40432000.000,46895000.000,44630000.000,47837000.000,60915000.000,65189000.000,74775000.000,90640000.000,128255000.000,122153000.000,100757000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,87.000,79719000.000,-27823000.000,-11351087.000,,,,,,,,,
DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,2700000.000,,,,,,,,,,,,
DerivativeInstrumentsGainRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,-1901000.000,2900000.000,,,,,,,,,,,,
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,100000.000,,,,,,,,,,,,
DerivativeLossOnDerivative,,,,,,,,,,,200000.000,,,,600000.000
EarningsPerShareBasic,0.210,0.610,0.430,1.470,0.340,0.790,1.010,1.280,0.670,0.440,0.570,0.240,1.280,3.010,-8.420
EarningsPerShareDiluted,0.210,0.610,0.420,1.460,0.330,0.800,1.010,1.270,0.670,0.440,0.570,0.230,1.270,3.020,-8.420
EffectiveIncomeTaxRateContinuingOperations,,0.358,0.362,0.362,0.355,-0.703,0.334,0.362,0.367,-0.706,0.352,0.367,0.365,-0.726,0.353
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,-162000.000,-162000.000,162000.000,-101000.000,397000.000,74000.000,-74000.000,-221000.000,713000.000,123000.000,123000.000,212000.000,-1069000.000,153000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,22000.000,,,,
ExplorationCosts,,,,82800000.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,,-16048000.000,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,11544000.000,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,-1991000.000,,,,2002000.000,,1473000.000,,-7937000.000,-5714000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,-1035000.000,,,,,,,,,,,,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,,,-47503000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,,,,,,,,,,,,,,62203000.000
FractionationRevenue,18542000.000,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,-15961000.000,79719000.000,-27823000.000,4610000.000,-11969000.000,46050000.000,-30597000.000,-10579000.000,-23785000.000,-49395000.000,77215000.000,289801000.000,47503000.000
GainLossOnOilAndGasHedgingActivity,,2800000.000,,,,,,,,,,,,,
GasGatheringTransportationMarketingAndProcessingCosts,3451000.000,5481000.000,11998000.000,12525000.000,12807000.000,14496000.000,15087000.000,18520000.000,18807000.000,18924000.000,20677000.000,18618000.000,23638000.000,25568000.000,24414000.000
GeneralAndAdministrativeExpense,21070000.000,9453000.000,17291000.000,11191000.000,19972000.000,20277000.000,15532000.000,18508000.000,18790000.000,20213000.000,19538000.000,21667000.000,23438000.000,14654000.000,21920000.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,798133000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,80266000.000,118199000.000,64779000.000,46692000.000,54420000.000,22820000.000,123425000.000,287779000.000,-833643000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15754000.000,49793000.000,34969000.000,120718000.000,27428000.000,72084000.000,,,,,,,,,
IncomeTaxExpenseBenefit,4757000.000,17845000.000,12672000.000,43749000.000,9739000.000,29744000.000,26786000.000,42847000.000,23754000.000,17197000.000,19177000.000,8376000.000,45017000.000,102312000.000,-293969000.000
IncreaseDecreaseInAccountsPayable,1021000.000,,471000.000,,,,577000.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,3264000.000,,,,34952000.000
IncreaseDecreaseInAccountsReceivable,4371000.000,,-9318000.000,,,,2955000.000,,,,7625000.000,,,,-24599000.000
IncreaseDecreaseInOtherAccruedLiabilities,759000.000,,-27655000.000,,,,-1306000.000,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,10000.000,,,,1000.000,,,,-43000.000,,,,-204000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-79000.000,,,,-1266000.000,,,,377000.000,,,,-690000.000
IncreaseDecreaseInOtherOperatingAssets,-167000.000,,-296000.000,,,,,,,,880000.000,,,,714000.000
IncreaseDecreaseInPrepaidExpense,542000.000,,367000.000,,,,-771000.000,,,,-1956000.000,,,,427000.000
IncreaseDecreaseInRoyaltiesPayable,-3893000.000,,16000.000,,,,4476000.000,,,,5277000.000,,,,-34170000.000
InterestAndOtherIncome,,,,,,,,,,,12000.000,1000.000,1000.000,1000.000,1000.000
InterestCostsIncurredCapitalized,,,,,,,,,,,,,,,2100000.000
InterestExpense,6346000.000,5238000.000,5461000.000,6509000.000,6346000.000,6000000.000,6069000.000,13033000.000,6907000.000,9948000.000,15290000.000,17327000.000,21011000.000,21664000.000,22048000.000
InvestmentIncomeNonoperating,28000.000,5000.000,2000.000,2000.000,2000.000,,,,,,,,,,
LeaseOperatingExpense,14520000.000,4445000.000,8501000.000,10236000.000,10697000.000,12995000.000,11174000.000,14689000.000,18963000.000,8510000.000,19521000.000,25064000.000,26952000.000,21665000.000,21822000.000
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.020,,,,0.044,0.026,0.019,-0.069,0.020
LitigationSettlementExpense,,,,,,,,,,,,,5800000.000,,9200000.000
NaturalGasProductionRevenue,49780000.000,33256000.000,23689000.000,16107000.000,23019000.000,30896000.000,33576000.000,40657000.000,34136000.000,38659000.000,51379000.000,52140000.000,54359000.000,55731000.000,37229000.000
NetCashProvidedByUsedInFinancingActivities,-2203000.000,,-5313000.000,,,,49152000.000,,,,57950000.000,,,,42579000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2203000.000,,-5313000.000,,,,49152000.000,,,,57950000.000,,,,42579000.000
NetCashProvidedByUsedInInvestingActivities,-9788000.000,,-62357000.000,,,,-216900000.000,,,,-347843000.000,,,,-175520000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9788000.000,,-62357000.000,,,,-216900000.000,,,,-347843000.000,,,,-175520000.000
NetCashProvidedByUsedInOperatingActivities,52261000.000,,73711000.000,,,,141639000.000,,,,151224000.000,,,,107671000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,52261000.000,,73711000.000,,,,141639000.000,,,,151224000.000,,,,107671000.000
NetIncomeLoss,10997000.000,31948000.000,22297000.000,76969000.000,17689000.000,42340000.000,53480000.000,75352000.000,41025000.000,29495000.000,35243000.000,14444000.000,78408000.000,185467000.000,-539674000.000
NonoperatingIncomeExpense,-6591000.000,-5321000.000,-5572000.000,-6393000.000,-6014000.000,-6390000.000,-6039000.000,-13504000.000,-7527000.000,-9199000.000,-15429000.000,-29822000.000,-20894000.000,-21511000.000,-21862000.000
OilAndCondensateRevenue,28749000.000,31590000.000,62970000.000,66227000.000,92377000.000,97208000.000,110052000.000,102895000.000,140172000.000,122000000.000,131677000.000,162703000.000,168016000.000,112156000.000,62517000.000
OperatingIncomeLoss,22345000.000,55114000.000,40541000.000,127111000.000,33442000.000,78474000.000,86305000.000,131703000.000,72306000.000,55891000.000,69849000.000,52642000.000,144319000.000,309290000.000,-811781000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,-14914000.000,34000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,1000.000,-102000.000,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,-399000.000,-351000.000,,-154000.000,-1000.000,58000.000,60000.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,-703000.000,-616000.000,,86000.000,7000.000,-96000.000,-42000.000,3000.000,3000.000,4000.000,-136000.000,10000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,26701000.000,-53000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,185000.000,-6000.000,-6000.000,-65000.000,-3000.000,-3000.000,-4000.000,136000.000,-10000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,104000.000,-3000.000,-3000.000,-37000.000,-2000.000,-2000.000,-2000.000,77000.000,-5000.000
