,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,181269.000,307045.000,310594.000,328821.000,286983.000,263848.000,291566.000,241754.000,292326.000,336268.000,383560.000,518428.000,526452.000,806035.000,1014800.000,1421848.000,1310608.000,1181215.000,563445.000,461913.000,394009.000
AccountsReceivableNetCurrent,321772.000,900339.000,950266.000,1082665.000,1026768.000,995449.000,1049730.000,1273797.000,1325016.000,1424018.000,1432705.000,1472743.000,1456296.000,1486678.000,1628543.000,1828669.000,1750430.000,1754598.000,1937343.000,2137245.000,1996542.000
AccruedAdvertisingCurrent,,,,,,,,,,,,41666.000,39235.000,89424.000,44761.000,78549.000,82628.000,137030.000,85275.000,,
AccruedIncomeTaxesCurrent,,,,,,,,34655.000,101462.000,156921.000,276434.000,22872.000,76467.000,129612.000,222671.000,170331.000,305123.000,519781.000,1106600.000,786430.000,864405.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,519166.000,462218.000,530867.000,541659.000,823964.000,880018.000,1158864.000,976834.000,1109428.000,1209057.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,,-14894.000,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,,,405553.000,307690.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,60779.000,38679.000,31633.000,79429.000,154888.000,93947.000,54513.000,69286.000,59567.000,185015.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,148902.000,59782.000,51405.000,17586.000,22056.000,23173.000,27556.000,33282.000,,
AccruedVacationCurrent,,,,,,,,,,,,58642.000,68221.000,68418.000,62238.000,62546.000,73833.000,83483.000,85834.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-89424.000,-94532.000,-98576.000,-103092.000,-107954.000,119676.000,125383.000,108628.000,129291.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,13669.000,28642.000,43684.000,58657.000,73631.000,89365.000,104909.000,118552.000,133526.000,148500.000,82183.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,-277609.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-27597.000,153152.000,-58389.000,61804.000,239598.000,259114.000,410464.000,,,
AdditionalPaidInCapital,,1994757.000,2002757.000,2004208.000,2113097.000,2114548.000,2115999.000,2330676.000,2426738.000,2586135.000,2610689.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1429311.000,,,,,,,,,,,2844488.000,2863358.000,2899355.000,2917264.000,2963841.000,2984312.000,3013772.000,3054847.000,3109473.000,3194260.000
AllowanceForDoubtfulAccountsReceivable,,,39223.000,44223.000,-737.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,34887.000,34887.000,40000.000,40000.000,30944.000,31000.000,31000.000,27190.000,31125.000,31125.000
Assets,1651289.000,22659766.000,22451852.000,22287157.000,22404946.000,21920759.000,21583027.000,21227355.000,20955475.000,20995095.000,20386238.000,19492083.000,18685526.000,18546092.000,17626988.000,17971048.000,17831673.000,17140459.000,18418176.000,19011945.000,19152305.000
AssetsCurrent,735696.000,1397811.000,1547268.000,1825573.000,2290724.000,2081536.000,2128503.000,2385009.000,2428233.000,2610385.000,2728499.000,2947642.000,2648322.000,2765222.000,2295679.000,3060695.000,3398269.000,3072019.000,4433197.000,5148435.000,5659281.000
AssetsNoncurrent,864881.000,21223585.000,20870500.000,20416024.000,,,,,,,,,,,,,,,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,-13287.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,22680000.000,22680000.000,22680000.000,22680000.000,22680000.000,22680000.000,22680000.000,,,
CapitalLeaseObligations,,,,,,,,,,,,203477.000,187392.000,171013.000,154291.000,137204.000,119763.000,101971.000,85506.000,78008.000,
CapitalLeaseObligationsCurrent,,,,,,,,,,61305.000,64926.000,66273.000,67629.000,69041.000,68785.000,59196.000,49366.000,39270.000,30608.000,31030.000,31452.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,137204.000,119763.000,101972.000,85506.000,78008.000,70397.000,62701.000,54898.000,46978.000,38944.000
CapitalLeasedAssetsGross,,,,,,,,,,234618.000,219217.000,,,,,,,,,,
