,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,4399000.000,2386000.000,3619000.000,4437000.000,3801000.000,9812000.000,9709000.000,12254000.000,,
AccountsReceivableNet,18528000.000,23295000.000,24579000.000,25988000.000,23913000.000,31323000.000,30461000.000,32541000.000,35964000.000,75377000.000
AccruedIncomeTaxes,1762000.000,700000.000,3092000.000,2920000.000,,,,1320000.000,,5210000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12842000.000,,,,14119000.000,,,,13329000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4143000.000,6001000.000,2332000.000,2828000.000,1373000.000,4442000.000,6943000.000,6199000.000,811000.000,1615000.000
AdditionalPaidInCapital,220577000.000,221343000.000,222487000.000,223429000.000,224719000.000,225671000.000,226644000.000,227817000.000,229297000.000,230388000.000
Assets,2091764000.000,2149071000.000,2234435000.000,2318622000.000,2388318000.000,2439009000.000,2532450000.000,2810638000.000,2876737000.000,2975957000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,305019000.000,310676000.000,309027000.000,328271000.000,327764000.000,335664000.000,339383000.000,327823000.000,329994000.000,373431000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,1419000.000,1967000.000,2103000.000,5594000.000,4796000.000,4001000.000,3790000.000,3266000.000,3271000.000,2282000.000
AvailableForSaleSecurities,312553000.000,321616000.000,314732000.000,337921000.000,335066000.000,346122000.000,353401000.000,340844000.000,335331000.000,379228000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,7451000.000,9666000.000,5639000.000,6488000.000,6322000.000,9487000.000,12536000.000,11191000.000,6021000.000,6950000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,1336000.000,693000.000,2037000.000,2432000.000,3816000.000,3030000.000,2308000.000,1436000.000,3955000.000,3435000.000
AvailableForSaleSecuritiesAmortizedCost,306438000.000,312643000.000,311130000.000,333865000.000,332560000.000,339665000.000,343173000.000,331089000.000,333265000.000,375713000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,563000.000,593000.000,1102000.000,786000.000,766000.000,896000.000,871000.000,1384000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,2037000.000,2432000.000,3816000.000,3030000.000,2308000.000,1436000.000,3955000.000,3435000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,121581000.000,77630000.000,144887000.000,65358000.000,36646000.000,33668000.000,152728000.000,147767000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,1474000.000,1839000.000,2714000.000,2244000.000,1542000.000,540000.000,3084000.000,2051000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,107379000.000,61958000.000,126856000.000,43313000.000,20553000.000,22032000.000,145656000.000,139067000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,14202000.000,15672000.000,18031000.000,22045000.000,16093000.000,11636000.000,7072000.000,8700000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,12874000.000,12754000.000,9333000.000,6911000.000,6621000.000,9963000.000,10273000.000,13278000.000,13763000.000,12279000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,13171000.000,12887000.000,9187000.000,6950000.000,6734000.000,10093000.000,10447000.000,13437000.000,13798000.000,12415000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,9019000.000,10402000.000,11092000.000,19188000.000,13037000.000,10845000.000,12507000.000,14364000.000,13876000.000,14644000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,9755000.000,11241000.000,11336000.000,19021000.000,13253000.000,10567000.000,13130000.000,15489000.000,14795000.000,15459000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,90534000.000,91094000.000,92665000.000,95499000.000,105469000.000,94102000.000,90347000.000,83800000.000,86843000.000,105852000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,92012000.000,93760000.000,93157000.000,96364000.000,106533000.000,96733000.000,94241000.000,86968000.000,86395000.000,106104000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,73499000.000,77637000.000,85118000.000,96434000.000,99836000.000,114710000.000,118002000.000,127022000.000,123865000.000,138448000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,74507000.000,79368000.000,86120000.000,97233000.000,99863000.000,115849000.000,119939000.000,130139000.000,125660000.000,140842000.000
AvailableForSaleSecuritiesDebtSecurities,309911000.000,318445000.000,311511000.000,331478000.000,329522000.000,341452000.000,349236000.000,337568000.000,332107000.000,376834000.000
AvailableForSaleSecuritiesEquitySecurities,2642000.000,3171000.000,3221000.000,6443000.000,5544000.000,4670000.000,4165000.000,3276000.000,3224000.000,2394000.000
CashAndCashEquivalentsAtCarryingValue,38348000.000,31239000.000,47243000.000,47732000.000,51770000.000,38244000.000,45632000.000,79762000.000,91698000.000,49133000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,44247102.000,44477162.000,44488190.000,44488190.000,42699550.000,42704712.000,42383994.000,42196683.000,41924440.000,42173561.000
CommonStockValue,44000.000,44000.000,44000.000,44000.000,43000.000,43000.000,42000.000,42000.000,42000.000,42000.000
DebtAndCapitalLeaseObligations,,,,,,,,,43783000.000,43794000.000
DeferredIncomeTaxAssetsNet,,,27125000.000,28822000.000,,,,,28858000.000,27709000.000
DeferredIncomeTaxLiabilities,10765000.000,,,,10830000.000,,,,12045000.000,
DeferredPolicyAcquisitionCosts,1036000.000,921000.000,834000.000,957000.000,1075000.000,872000.000,953000.000,1091000.000,1194000.000,1161000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,273000.000,,,,376000.000,,,,514000.000,
DeferredTaxAssetsGross,34629000.000,,,,37038000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,23864000.000,23037000.000,,,26208000.000,23499000.000,22676000.000,25207000.000,28858000.000,
DeferredTaxAssetsNet,,,,,,,,,40903000.000,
DeferredTaxAssetsOther,34000.000,,,,147000.000,,,,33000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,471000.000,,,,1305000.000,,,,1261000.000,
DeferredTaxAssetsValuationAllowance,0.000,,,,0.000,,,,0.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,363000.000,,,,376000.000,,,,418000.000,
DeferredTaxLiabilitiesOther,130000.000,,,,418000.000,,,,976000.000,
