,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,687000.000,1446000.000,2085000.000,2433000.000,2465000.000,1721000.000,1446000.000,2519000.000,6611000.000,8357000.000,9623000.000,19357000.000,22776000.000,22774000.000,22698000.000,18659000.000,19623000.000,18003000.000,17058000.000,22861000.000,22581000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-1295000.000,181000.000,-448000.000,-5589000.000,-12589000.000,940000.000,-4277000.000,-3649000.000,-11881000.000,-15819000.000,-15259000.000,-16695000.000,-13388000.000
AdditionalPaidInCapital,200000.000,1337000.000,-1845000.000,-311000.000,6048000.000,40481000.000,74017000.000,133592000.000,606345000.000,1529345000.000,1558509000.000,1575592000.000,1591778000.000,1480585000.000,1479879000.000,1480162000.000,1480281000.000,1480376000.000,1488996000.000,1708541000.000,1708870000.000
Assets,870000.000,29000.000,67000.000,2933000.000,9249000.000,50861000.000,107478000.000,214927000.000,819992000.000,1762673000.000,1965462000.000,2428797000.000,2390889000.000,2393761000.000,2562238000.000,2547968000.000,2501330000.000,2436306000.000,2406223000.000,2891467000.000,2897636000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,0.000,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,24000.000,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,514000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,2600000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,1729000.000,,,,,,,,,,,,,,,,,
Cash,,0.000,0.000,262000.000,6359000.000,28071000.000,14583000.000,11500000.000,280378000.000,936544000.000,263948000.000,64684000.000,76329000.000,61642000.000,32080000.000,,45787000.000,40501000.000,50273000.000,,72354000.000
CashFDICInsuredAmount,,,,200000.000,,,,,,,,,,,,,,,,,
CashUninsuredAmount,,,,,,,,,,,,37800000.000,,,,40300000.000,,,,11500000.000,
CommitmentsAndContingencies,,,,,,,,,,,,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,396000.000,449000.000,429000.000,1766000.000,12398000.000,1758000.000,2000.000,0.000,,,,,,,,,
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
