,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,937500.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,11458.000,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,93053.000,,,,156634.000,
AmortizationOfFinancingCosts,,,,,,,,,,26214.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-246624.000,,,256967.000,,,,-308042.000,,,,107004.000,
CostOfGoodsSold,30363.000,41396.000,49904.000,49023.000,34022.000,296951.000,335589.000,440965.000,195576.000,101472.000,71598.000,-89661.000,312971.000,34470.000,
DeferredIncomeTaxExpenseBenefit,,,16000.000,,,16000.000,,,,,,,,,
DepreciationNonproduction,431.000,,,,,,,,,,,,,,
DerivativeLossOnDerivative,,,,,,-457000.000,-155000.000,-234591.000,731743.000,-37306.000,-27860.000,-122908.000,-36152.000,-62437.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,0.000,-0.000,0.010,-0.010,0.000,-0.010,-0.000,0.000,-0.000,-0.010,-0.000,-0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,258793.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-577847.000,-655693.000,-484961.000,-417632.000,-479351.000,1352563.000,-1974520.000,42378.000,-1078575.000,-470529.000,-505195.000,-406718.000,-544153.000,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,-500961.000,,,,,,,,,,,,
IncomeTaxExpenseBenefit,16000.000,16333.000,16000.000,16000.000,16000.000,16000.000,16000.000,16000.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,50985.000,,,24160.000,,,,-256124.000,,,,11753.000,
IncreaseDecreaseInAccountsReceivable,,,50324.000,,,-128035.000,,,,262501.000,,,,5200.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,29754.000,,,,43486.000,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,-725.000,,,,-988.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,52383.000,,,21641.000,,,,-22917.000,,,,67585.000,
IncreaseDecreaseInInventories,,,7755.000,,,6125.000,,,,12991.000,,,,,
