,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,-26677000.000,-21856000.000,7102000.000,13112000.000,19558000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,9016000.000,5302000.000,21705000.000,35336000.000,20422000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,22924000.000,16132000.000,10471000.000,12989000.000,22325000.000
AdvertisingExpense,,84656000.000,83871000.000,69116000.000,96463000.000,108827000.000,97003000.000
AmortizationOfESOPAward,,,6220000.000,7889000.000,,,
AmortizationOfIntangibleAssets,,-1730000.000,-3635000.000,-7974000.000,56499000.000,53056000.000,48020000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,56000.000,221000.000,75000.000,13000.000,1000.000,19000.000
AssetImpairmentCharges,,1068000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,1761000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,27776000.000,10911000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-4726000.000,-10047000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1308000.000,540210000.000,514360000.000,-1007800000.000,-13889000.000,44396000.000
CommonStockDividendsPerShareDeclared,,,,0.240,0.240,0.240,0.240
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,387533000.000,392774000.000,477805000.000,441676000.000,463980000.000
CooperativeAdvertisingAmount,,,,,21814000.000,17530000.000,29308000.000
CostOfGoodsAndServicesSold,,3101172000.000,3106967000.000,3241668000.000,5390248000.000,5314246000.000,5311764000.000
CurrentFederalTaxExpenseBenefit,,162891000.000,185564000.000,202784000.000,204743000.000,242801000.000,209499000.000
CurrentForeignTaxExpenseBenefit,,,3831000.000,8806000.000,14999000.000,12885000.000,20156000.000
CurrentIncomeTaxExpenseBenefit,,185517000.000,209511000.000,236877000.000,239101000.000,288709000.000,259000000.000
CurrentStateAndLocalTaxExpenseBenefit,,22626000.000,20116000.000,25287000.000,19359000.000,33023000.000,29345000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,0.015,0.015,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,0.005,0.015,,,,
DeferredFederalIncomeTaxExpenseBenefit,,47436000.000,21940000.000,-1898000.000,45389000.000,-6564000.000,17989000.000
DeferredForeignIncomeTaxExpenseBenefit,,,0.000,0.000,-1751000.000,-858000.000,858000.000
DeferredIncomeTaxExpenseBenefit,,53037000.000,26893000.000,-2237000.000,48468000.000,-9219000.000,20213000.000
DeferredIncomeTaxesAndTaxCredits,,53037000.000,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,5601000.000,4953000.000,-339000.000,4830000.000,-1797000.000,1366000.000
DefinedBenefitPlanPlanAmendments,,,,1454000.000,0.000,0.000,
DefinedContributionPlanCostRecognized,,10148000.000,10255000.000,10850000.000,15208000.000,14626000.000,13925000.000
Depreciation,,174219000.000,185909000.000,199821000.000,235040000.000,223728000.000,215981000.000
DepreciationDepletionAndAmortization,,175949000.000,189544000.000,207795000.000,284693000.000,269476000.000,258387000.000
DerivativeCashReceivedOnHedge,,2694000.000,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-4807000.000,108000.000,0.000,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,-132000.000,66000.000,0.000,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-254000.000,254000.000,0.000,,,
Dividends,,,-17636000.000,-17546000.000,17596000.000,17662000.000,17764000.000
EarningsPerShareBasic,,5.210,5.290,5.360,6.750,6.450,6.220
EarningsPerShareDiluted,,5.110,5.220,5.320,6.710,6.400,6.200
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-4465000.000,-4213000.000,257000.000
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,14474000.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,1.500,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,8013000.000,13596000.000,7530000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,9663000.000,23099000.000,16320000.000,10487000.000,13002000.000,22429000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,-9663000.000,23099000.000,16320000.000,10487000.000,13002000.000,22429000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,210327000.000,207504000.000,200886000.000,250132000.000,236237000.000,227488000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,-7430000.000,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,3831000.000,8806000.000,13248000.000,12027000.000,21014000.000
FutureAmortizationExpenseYearFive,,7000.000,,,,,
FutureAmortizationExpenseYearFour,,751000.000,,,,,
FutureAmortizationExpenseYearOne,,3550000.000,,,,,
FutureAmortizationExpenseYearThree,,2788000.000,,,,,
FutureAmortizationExpenseYearTwo,,3550000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,5228000.000,-2699000.000,-1599000.000,-13281000.000,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,-12882000.000,-5999000.000
GoodwillAcquiredDuringPeriod,,42002000.000,0.000,123446000.000,798043000.000,1995000.000,0.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,1393000.000
GoodwillTranslationAdjustments,,,,,-2452000.000,-7937000.000,
GrossProfit,,3069290000.000,3098036000.000,3252146000.000,4453613000.000,4422772000.000,4255915000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,11819000.000,11017000.000,2759000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,633236000.000,624074000.000,626398000.000,781394000.000,752888000.000,738835000.000
IncomeLossFromEquityMethodInvestments,,,,,0.000,0.000,0.000
IncomeTaxExpenseBenefit,,238554000.000,236404000.000,234640000.000,287569000.000,279490000.000,279213000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.000,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,221632000.000,218426000.000,219239000.000,273488000.000,263511000.000,258592000.000
IncomeTaxReconciliationNondeductibleExpense,,2778000.000,,,,,
IncomeTaxReconciliationOtherReconcilingItems,,-4204000.000,1683000.000,-815000.000,-1642000.000,-4318000.000,659000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,18348000.000,16295000.000,16216000.000,15723000.000,20297000.000,19962000.000
IncomeTaxesPaidNet,,170541000.000,162677000.000,219424000.000,268624000.000,254408000.000,225327000.000
IncreaseDecreaseInAccountsPayable,,360678000.000,376631000.000,113497000.000,216412000.000,119164000.000,-119325000.000
IncreaseDecreaseInAccountsReceivable,,,89482000.000,32428000.000,48209000.000,21476000.000,41642000.000
IncreaseDecreaseInAccruedLiabilities,,-15901000.000,40936000.000,63346000.000,-28862000.000,35103000.000,49341000.000
IncreaseDecreaseInInventories,,-179288000.000,260298000.000,203513000.000,227657000.000,244096000.000,144603000.000
IncreaseDecreaseInOtherOperatingAssets,,23073000.000,-8213000.000,-11011000.000,63482000.000,-7423000.000,-14421000.000
IncreaseDecreaseInOtherOperatingLiabilities,,15775000.000,8756000.000,-4128000.000,6673000.000,20400000.000,2477000.000
IncreaseDecreaseInReceivables,,-15372000.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1451000.000,971000.000,484000.000,482000.000,543000.000,294000.000
InterestExpense,,30949000.000,33841000.000,36618000.000,73408000.000,65408000.000,
InterestIncomeExpenseNonoperatingNet,,,,,,,-59910000.000
InterestPaidNet,,35030000.000,27250000.000,34735000.000,71109000.000,62371000.000,55457000.000
InventoryLIFOReserveEffectOnIncomeNet,,24708000.000,24087000.000,5572000.000,-8930000.000,-42295000.000,40711000.000
LineOfCreditFacilityCommitmentFeePercentage,,0.003,0.003,0.002,0.002,0.002,
