,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,7357000.000,6799000.000,8103000.000,9534000.000,7940000.000,5443000.000,8046000.000,8239000.000,7848000.000,6461000.000,7218000.000,7760000.000
AccountsReceivableNetCurrent,2382000.000,2209000.000,2366000.000,2895000.000,3074000.000,2998000.000,2810000.000,3184000.000,3195000.000,3061000.000,3026000.000,3148000.000
AccountsReceivableNetNoncurrent,566000.000,725000.000,769000.000,1099000.000,1181000.000,1177000.000,1059000.000,1310000.000,1301000.000,1170000.000,1186000.000,1294000.000
AccruedLiabilitiesCurrent,13956000.000,13947000.000,12175000.000,12129000.000,11543000.000,11283000.000,11060000.000,12338000.000,8628000.000,7099000.000,6868000.000,8240000.000
AccruedMarketingCostsCurrent,,,,,,,2063000.000,,,,1875000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,60177000.000,60754000.000,60123000.000,,,,58584000.000,,,,60557000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,41000.000,41000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,550000.000,739000.000,677000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,728000.000,416000.000,583000.000,673000.000,591000.000,780000.000,677000.000,580000.000,434000.000,527000.000,363000.000,218000.000
AdditionalPaidInCapitalCommonStock,176437000.000,176869000.000,177287000.000,177790000.000,178369000.000,178818000.000,179543000.000,179889000.000,180212000.000,180500000.000,180790000.000,181084000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1223000.000,1124000.000,1035000.000,1002000.000,1081000.000,1034000.000,1019000.000,920000.000,951000.000,855000.000,719000.000,774000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,542000.000,595000.000,634000.000,719000.000,739000.000,705000.000,634000.000,619000.000,592000.000,552000.000,423000.000,490000.000
Assets,75578000.000,69126000.000,66433000.000,69707000.000,60158000.000,52906000.000,48968000.000,50060000.000,48523000.000,43995000.000,42915000.000,43960000.000
AssetsCurrent,59039000.000,53951000.000,52473000.000,56988000.000,48320000.000,42241000.000,41028000.000,42571000.000,39552000.000,35313000.000,34469000.000,35814000.000
AssetsFairValueDisclosure,,,,,,3727000.000,2804000.000,,,,1984000.000,
AssetsNet,,,,,,,19797000.000,,,,19131000.000,
AuctionMarketPreferredSecuritiesStockSeriesValue,,,,,,,1100000.000,,,,,
AvailableForSaleSecurities,,,,,,,,,,,1984000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,3682000.000,3686000.000,2804000.000,,,,1984000.000,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,3682000.000,3686000.000,2804000.000,,,,1984000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2800000.000,2804000.000,2804000.000,,,,0.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2800000.000,2804000.000,2804000.000,,,,0.000,
AvailableForSaleSecuritiesDebtSecurities,,,,,3723000.000,3727000.000,2804000.000,,,,1984000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,3723000.000,3727000.000,2804000.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,41000.000,41000.000,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,0.000,
BankLoans,,,,,0.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,19867000.000,19545000.000,18568000.000,22914000.000,36715000.000,31186000.000,31653000.000,32976000.000,30866000.000,27129000.000,26689000.000,27822000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,,27500000.000,,,,27500000.000,
CommonStockSharesIssued,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000,25291637.000
CommonStockSharesOutstanding,18837847.000,18849527.000,18858147.000,18972134.000,19016877.000,19024305.000,19050504.000,19186615.000,19240820.000,19247765.000,19254175.000,19347554.000
CommonStockValue,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000
ConstructionInProgressGross,,,,,,,19000.000,,,,103000.000,
ContractualObligationDueInNextTwelveMonths,,,,,1200000.000,1100000.000,,,,,,
ContractualObligationDueInSecondYear,,,,,1200000.000,1100000.000,,,,,,
ContractualObligationDueInThirdYear,,,,,1200000.000,1100000.000,,,,,,
DebtCurrent,3004000.000,2937000.000,2978000.000,3015000.000,,,,,861000.000,751000.000,777000.000,784000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,2300000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.050,,,,,
DeferredRevenueCurrent,3457000.000,2981000.000,2516000.000,2064000.000,1631000.000,1229000.000,870000.000,,,,,
DeferredRevenueNoncurrent,1989000.000,1433000.000,960000.000,,,,90000.000,,,,,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,319000.000,,,,215000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,336000.000,,,,31000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,
DeferredTaxAssetsNet,,,,,,,669000.000,,,,730000.000,
DeferredTaxAssetsOther,,,,,,,2596000.000,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,3238000.000,
