,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,980000.000,963000.000,257000.000,0.000,30000.000,8000.000,70000.000,523000.000,569000.000,,,,
AccountsPayableCurrentAndNoncurrent,12933000.000,14566000.000,14629000.000,14422000.000,15307000.000,15754000.000,14084000.000,18177000.000,23951000.000,22248000.000,15144000.000,20852000.000,25000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,9137000.000,10500000.000,11589000.000,12608000.000,15833000.000,14754000.000,15526000.000,14777000.000,14833000.000,16430000.000,15525000.000,17179000.000,17244000.000
AccruedExchangeFeeRebateCurrentAndNoncurrent,6704000.000,4694000.000,1689000.000,6990000.000,4619000.000,2987000.000,2169000.000,2109000.000,2259000.000,2183000.000,2131000.000,1708000.000,1555000.000
AccruedIncomeTaxes,1004000.000,1091000.000,1069000.000,1648000.000,1588000.000,1195000.000,108000.000,120000.000,22000.000,29000.000,346000.000,7557000.000,457000.000
AccruedInsuranceCurrentAndNoncurrent,3090000.000,3224000.000,4418000.000,5562000.000,3884000.000,4286000.000,5703000.000,6076000.000,8681000.000,6610000.000,7795000.000,8914000.000,7681000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,2083000.000,,1505000.000,350000.000,,,,
AccruedLiabilitiesCurrentAndNoncurrent,106159000.000,98946000.000,117435000.000,104470000.000,95472000.000,106374000.000,134680000.000,140916000.000,154601000.000,175671000.000,221662000.000,220086000.000,229043000.000
AccruedMarketingCostsCurrent,9653000.000,9721000.000,11828000.000,10151000.000,11740000.000,13062000.000,14953000.000,13450000.000,15967000.000,17997000.000,24885000.000,23541000.000,22966000.000
AccruedProfessionalFeesCurrentAndNoncurrent,3561000.000,2839000.000,2100000.000,2925000.000,2562000.000,2695000.000,2300000.000,3849000.000,3052000.000,3012000.000,4336000.000,7950000.000,8467000.000
AccruedSalariesCurrentAndNoncurrent,22560000.000,27240000.000,32117000.000,25482000.000,23229000.000,26821000.000,28494000.000,30167000.000,28333000.000,29006000.000,37154000.000,26441000.000,25376000.000
AccruedSalesCommissionCurrentAndNoncurrent,11110000.000,14916000.000,16234000.000,12986000.000,13404000.000,18810000.000,21928000.000,15220000.000,16982000.000,20528000.000,22774000.000,16928000.000,16206000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,43474000.000,46740000.000,49483000.000,52450000.000,55531000.000,59676000.000,61409000.000,64800000.000,68982000.000,72561000.000,74883000.000,79717000.000,84168000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,223000.000,-2064000.000,-2021000.000,,-1936000.000,-1893000.000,1850000.000,1807000.000,0.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-14171000.000,-13786000.000,-12660000.000,-15591000.000,-17716000.000,-20878000.000,-18884000.000,-19577000.000,,-20034000.000,-21174000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-19685000.000,-18497000.000,-16177000.000,-15763000.000,-14586000.000,-17475000.000,-19561000.000,-22698000.000,-20649000.000,-19555000.000,-20151000.000,-20019000.000,-21160000.000
AdditionalPaidInCapital,,,,467926000.000,472710000.000,477867000.000,,488142000.000,423271000.000,414148000.000,,385708000.000,329913000.000
AdditionalPaidInCapitalCommonStock,,461733000.000,463194000.000,,,,482732000.000,,,,381475000.000,,
AdvancesOnInventoryPurchases,3468000.000,3330000.000,3028000.000,3515000.000,4192000.000,4202000.000,4067000.000,3905000.000,3936000.000,4150000.000,4767000.000,4722000.000,5729000.000
