,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2040935.000,1903640.000,2762371.000,3321792.000
AccountsPayableTradeCurrent,221000.000,566000.000,563000.000,967000.000
AccountsReceivableNetCurrent,2540814.000,3926715.000,3098635.000,4220481.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,784378.000,844564.000,587171.000,657231.000
AdditionalPaidInCapitalCommonStock,22585674.000,22830022.000,22930975.000,22879767.000
AllowanceForDoubtfulAccountsReceivableCurrent,27000.000,27000.000,29000.000,0.000
Assets,20584671.000,18160158.000,18947080.000,19096914.000
AssetsCurrent,19373302.000,15285922.000,16759118.000,17962390.000
CashAndCashEquivalentsAtCarryingValue,15755549.000,4607689.000,5042477.000,3141223.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,16041000.000,4357000.000,4792000.000,2697000.000
CommonStockParOrStatedValuePerShare,0.010,,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,13523032.000,13546170.000,13546171.000,13527168.000
CommonStockSharesOutstanding,13523032.000,13546170.000,13546171.000,13527168.000
CommonStockValue,135230.000,135461.000,135461.000,135271.000
DebtInstrumentInterestRateEffectivePercentage,0.052,0.043,0.045,0.045
DeferredRevenue,855849.000,1000775.000,870049.000,572171.000
DeferredRevenueCurrent,843856.000,990796.000,853798.000,563005.000
DeferredRevenueNoncurrent,11993.000,9979.000,16251.000,9166.000
DeferredTaxAssetsGross,,,241951.000,
DeferredTaxAssetsOther,,,6772.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,274553.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,45115.000,
DeferredTaxAssetsValuationAllowance,,,241951.000,
DepositsAssetsNoncurrent,24272.000,24272.000,24272.000,24272.000
DividendsPayableCurrent,2674197.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,1582000.000,,,1327000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,578316.000,602413.000,626509.000,650606.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,192772.000,240965.000,144579.000,144578.000
