,2011-03-31
AccountsPayableCurrent,6827.000
AdditionalPaidInCapital,900.000
Assets,-0.000
CashAndCashEquivalentsAtCarryingValue,-0.000
CommitmentsAndContingencies,-0.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,100000.000
CommonStockSharesOutstanding,100000.000
CommonStockValue,100.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10291.000
DueToRelatedPartiesCurrent,2464.000
Liabilities,9291.000
LiabilitiesAndStockholdersEquity,-0.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,-0.000
SharesOutstanding,-0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9291.000
