,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,164529.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,310315.000,,,,206332.000,,,,-249529.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,1105.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,10347.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,8601007.000,,,,10609595.000,,,,11434995.000
CashPeriodIncreaseDecrease,,,-69549.000,,,,1219091.000,,,,180898.000
ComprehensiveIncomeNetOfTax,-2629441.000,-2172833.000,-2133389.000,-2765959.000,-1769358.000,-3431318.000,-2401988.000,-3424411.000,-2289602.000,-2794108.000,-1610626.000
CostOfGoodsAndServicesSold,595041.000,518971.000,484059.000,636612.000,444814.000,660328.000,334727.000,404520.000,535944.000,485260.000,484683.000
DebtConversionConvertedInstrumentAmount1,,,0.000,,,,75433.000,,,,1267324.000
DefinedContributionPlanCostRecognized,15339.000,23730.000,34936.000,30798.000,6108.000,5158.000,16616.000,25890.000,17668.000,13826.000,18017.000
DepreciationAndAmortization,,,,,,,,,,,21615.000
DepreciationDepletionAndAmortization,74371.000,77254.000,66733.000,64935.000,53594.000,39318.000,45987.000,6086.000,11274.000,1506.000,21615.000
DisposalGroupIncludingDiscontinuedOperationInterestIncome,,,,,,,,,,,15.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,-106558.000
EarningsPerShareBasicAndDiluted,-0.120,-0.060,-0.060,-0.080,-0.040,-0.040,-0.050,-0.080,-0.050,-0.060,-0.040
EffectOfExchangeRateOnCashContinuingOperations,,,150505.000,,,,197922.000,,,,86226.000
ExtinguishmentOfDebtGainLossNetOfTax,,,0.000,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.461,,0.440
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.008,,0.019
FeesAndCommissions,,,,,,,,14399.000,-6815.000,,
GainLossOnInvestments,,,-16316.000,117443.000,29772.000,-298350.000,-24098.000,,,,-3031.000
GainOnSaleOfInvestments,,,,,,,,,,,199200.000
GainsLossesOnExtinguishmentOfDebt,-123432.000,-709.000,0.000,0.000,0.000,0.000,,,,,
GeneralAndAdministrativeExpense,2200839.000,1830545.000,1981435.000,2199007.000,1673925.000,1416354.000,1985529.000,2112605.000,1871448.000,137434.000,1782885.000
GrossProfit,-136662.000,954.000,87904.000,-367337.000,148300.000,-86535.000,108677.000,-65464.000,-208608.000,-68981.000,133854.000
IncomeLossFromContinuingOperations,,,,,,,,,,,-1704342.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,1704342.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,-106543.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,-0.000
IncomeTaxesPaidNet,,,20025.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-267019.000,,,,-138410.000,,,,-125780.000
IncreaseDecreaseInAccountsReceivable,,,96091.000,,,,33328.000,,,,11713.000
IncreaseDecreaseInDeferredRevenue,,,97103.000,,,,75067.000,,,,-104776.000
IncreaseDecreaseInInventories,,,100552.000,,,,130847.000,,,,26475.000
IncreaseDecreaseInOtherOperatingLiabilities,,,69773.000,,,,-4939.000,,,,1172.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-128005.000,,,,128363.000,,,,-7301.000
InterestExpense,38597.000,26311.000,46245.000,107291.000,34388.000,131639.000,27222.000,63762.000,53025.000,63904.000,-81856.000
InterestPaid,,,38145.000,,,,3484.000,,,,42897.000
LeaseAndRentalExpense,32292.000,32292.000,37439.000,29092.000,35730.000,36846.000,69962.000,,,,51781.000
ManagementFeesRevenue,,,,,,,,15986.000,1511.000,,
NetCashProvidedByUsedInFinancingActivities,,,1577362.000,,,,2861311.000,,,,2055585.000
