,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,4400000.000,5500000.000,2900000.000,1000000.000,4700000.000,4800000.000,5900000.000,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,900000.000
AdditionalPaidInCapitalCommonStock,165200000.000,165200000.000,165200000.000,165200000.000,165300000.000,165300000.000,165300000.000,165300000.000,165300000.000,165400000.000,165400000.000,165500000.000,165500000.000
Assets,195100000.000,201900000.000,200800000.000,201300000.000,208200000.000,214300000.000,214000000.000,217600000.000,204300000.000,205700000.000,204600000.000,204700000.000,204000000.000
CashAndCashEquivalentsAtCarryingValue,129400000.000,25200000.000,11400000.000,11500000.000,7900000.000,8700000.000,5800000.000,6100000.000,8200000.000,7100000.000,7800000.000,4700000.000,7200000.000
CommitmentsAndContingencies,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,,,,1.000,
CommonStockSharesAuthorized,,,,100000000.000,,,,100000000.000,,,,100000000.000,
CommonStockSharesIssued,8750000.000,8750000.000,8750000.000,8750000.000,8750000.000,8752335.000,8752335.000,8752335.000,8752335.000,8756071.000,8756071.000,8756071.000,8756071.000
CommonStockSharesOutstanding,8750000.000,8750000.000,8750000.000,8750000.000,8750000.000,8752335.000,8752335.000,8752335.000,8752335.000,8756071.000,8756071.000,8756071.000,8756071.000
CommonStockValue,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000,8800000.000
DeferredPolicyAcquisitionCosts,900000.000,900000.000,500000.000,100000.000,1200000.000,1000000.000,600000.000,100000.000,1000000.000,900000.000,500000.000,100000.000,1000000.000
DividendsPayableAmountPerShare,0.300,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,2600000.000,2700000.000,2600000.000,,2600000.000,2600000.000,2600000.000,,2600000.000,2600000.000,2600000.000,,2600000.000
FundsHeldUnderReinsuranceAgreementsAsset,54000000.000,163900000.000,176200000.000,183600000.000,186800000.000,189600000.000,194800000.000,195300000.000,182700000.000,183800000.000,180800000.000,191400000.000,181900000.000
Liabilities,18300000.000,26600000.000,24900000.000,20800000.000,30600000.000,33800000.000,31800000.000,30000000.000,25200000.000,27200000.000,25400000.000,21400000.000,24400000.000
LiabilitiesAndStockholdersEquity,195100000.000,201900000.000,200800000.000,201300000.000,208200000.000,214300000.000,214000000.000,217600000.000,204300000.000,205700000.000,204600000.000,204700000.000,204000000.000
LiabilityForClaimsAndClaimsAdjustmentExpense,900000.000,7900000.000,6500000.000,7900000.000,7200000.000,5400000.000,5200000.000,4000000.000,5100000.000,9600000.000,10300000.000,11100000.000,10900000.000
LineOfCreditFacilityAmountOutstanding,,0.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
OtherAssets,100000.000,800000.000,200000.000,200000.000,100000.000,800000.000,200000.000,200000.000,100000.000,2000000.000,1300000.000,800000.000,400000.000
OtherCommitment,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
OtherLiabilities,1400000.000,2000000.000,500000.000,,600000.000,600000.000,300000.000,4100000.000,7400000.000,6200000.000,4300000.000,2300000.000,3900000.000
PremiumsReceivableAtCarryingValue,10700000.000,11100000.000,12500000.000,5900000.000,12200000.000,14200000.000,12600000.000,15900000.000,12300000.000,11900000.000,14200000.000,7700000.000,13500000.000
ReinsurancePayable,,,4700000.000,2800000.000,2700000.000,4700000.000,5700000.000,7600000.000,4200000.000,5100000.000,7100000.000,7100000.000,1900000.000
RetainedEarningsAccumulatedDeficit,2800000.000,1300000.000,1900000.000,6500000.000,3500000.000,6400000.000,8100000.000,13500000.000,5000000.000,4300000.000,5000000.000,9000000.000,5300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,0.000,,,,,,,,,,,,
ShortTermBorrowings,,,4000000.000,8000000.000,4000000.000,9000000.000,9000000.000,13000000.000,0.000,0.000,0.000,0.000,
StockRepurchaseProgramAuthorizedAmount1,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
StockholdersEquity,176800000.000,175300000.000,175900000.000,180500000.000,177600000.000,180500000.000,182200000.000,187600000.000,179100000.000,178500000.000,179200000.000,183300000.000,179600000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,176800000.000,175300000.000,175900000.000,180500000.000,177600000.000,180500000.000,182200000.000,187600000.000,179100000.000,178500000.000,179200000.000,183300000.000,179600000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersDeferredPolicyAcquisitionCosts,,,,100000.000,,,,100000.000,,,,100000.000,
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersReservesForUnpaidClaimsAndClaimsAdjustmentExpense,,,,7900000.000,,,,4000000.000,,,,11100000.000,
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersUnearnedPremiums,,,,1100000.000,,,,1300000.000,,,,900000.000,
SupplementaryInsuranceInformationOtherPolicyClaimsAndBenefitsPayable,,,,,,,,,,,,0.000,
UnearnedPremiums,11600000.000,11200000.000,6300000.000,1100000.000,11400000.000,9300000.000,5700000.000,1300000.000,8500000.000,6300000.000,3700000.000,900000.000,7700000.000
