,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,886127.000,1080015.000,1051400.000,1163307.000,1390916.000,741517.000,817057.000,807508.000,719128.000,642671.000,310611.000,836823.000,1063370.000,940993.000,995275.000,1055800.000,1239128.000,1258981.000,1438389.000,1578416.000
AccountsReceivableNetCurrent,883004.000,690575.000,692694.000,426818.000,600780.000,1163664.000,1659802.000,929754.000,1342510.000,1475834.000,2156378.000,2525961.000,3305225.000,3048299.000,3917925.000,2976322.000,4668264.000,4572721.000,3745695.000,4454657.000
AccruedLiabilitiesCurrent,,,,187868.000,248777.000,472025.000,365454.000,342334.000,457506.000,452030.000,394617.000,481355.000,577385.000,1151468.000,908519.000,1118667.000,1224343.000,1164139.000,1242889.000,1854120.000
AccumulatedAmortizationDeferredFinanceCosts,,,18701.000,25923.000,30408.000,46059.000,53884.000,31926.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-173732.000,,,205070.000,,245850.000,220319.000,239521.000,287287.000,336057.000,389174.000,445971.000,506566.000,571203.000,562128.000,616056.000,669049.000
AdditionalPaidInCapital,16261469.000,16275484.000,20982623.000,21489354.000,21737405.000,24265185.000,24672132.000,23414094.000,23560959.000,26969728.000,27195055.000,27350250.000,27608199.000,48077162.000,48436040.000,49517460.000,49832843.000,50602881.000,50797039.000,51943358.000
AllowanceForDoubtfulAccountsReceivable,,,10000.000,,,,,,,,,,,31000.000,139000.000,190000.000,244000.000,294000.000,237000.000,198506.000
AllowanceForDoubtfulAccountsReceivableCurrent,,10000000.000,,0.000,,,,,,,,,,,,190000.000,244000.000,294000.000,,
Assets,2928533.000,1402048.000,2383260.000,1401638.000,1016042.000,3396143.000,2948702.000,13167907.000,12180172.000,10799444.000,10103440.000,13072910.000,12492714.000,22651631.000,21539051.000,19245242.000,18607930.000,18673613.000,17022617.000,15819526.000
AssetsCurrent,2720779.000,1120485.000,2165059.000,1260833.000,896186.000,2991001.000,2383300.000,12358699.000,11362966.000,9991820.000,8930336.000,6803577.000,6382685.000,17080090.000,15736685.000,13611289.000,13115994.000,11473766.000,10029016.000,9118729.000
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCosts,,,,,,,,,,,,4118077.000,,,,,,,,
CapitalLeaseObligations,,,,27850.000,,,77865.000,,,,61667.000,,,,,,,,,
CapitalLeaseObligationsCurrent,,25070.000,16795.000,17638.000,18524.000,40126.000,43852.000,59783.000,57114.000,60001.000,54376.000,47075.000,31798.000,15602.000,7291.000,0.000,0.000,0.000,0.000,
CapitalLeaseObligationsNoncurrent,,27850.000,14951.000,10212.000,5236.000,30194.000,34013.000,47076.000,31798.000,15601.000,7291.000,0.000,0.000,0.000,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,32398.000,,,91045.000,,,,68280.000,,,,7504.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,21599.000,,,53981.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFive,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,,,0.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,0.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,,7504.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1101.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,10799.000,,,35963.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,-4548.000,,,13180.000,,,,6613.000,,,,213.000,,,,,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,60776.000,,,,7504.000,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,61667.000,,,,7291.000,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,47406.000,94812.000,85331.000,113775.000,142219.000,171185.000,207514.000,247393.000,291942.000,336491.000,388706.000,442518.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,568875.000,,,,,,,,1492665.000,1575020.000
CapitalizedComputerSoftwareNet,,,,,,244878.000,362346.000,568875.000,521469.000,474063.000,483544.000,455100.000,426656.000,413365.000,813932.000,856974.000,882588.000,989745.000,1103959.000,1132502.000
CashAndCashEquivalentsAtCarryingValue,1095103.000,225277.000,1304012.000,657946.000,130252.000,1663688.000,530052.000,11249931.000,9753049.000,7879918.000,6521930.000,3960219.000,2525809.000,13273048.000,11608452.000,10064454.000,8015684.000,6598901.000,5949004.000,4355072.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,0.510,0.510,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,,,,250000.000,250000.000,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,0.000,0.000
CommonStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,,12500000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,4117460.000,6186997.000,7145526.000,22335543.000,22560653.000,56946381.000,57046381.000,57497631.000,57697666.000,57697666.000,57847712.000,104002308.000,5222951.000,5341404.000,5363798.000,5450005.000,5456118.000,5670904.000
CommonStockSharesOutstanding,,,4117460.000,6186997.000,7145526.000,22335543.000,22560653.000,56946381.000,57046381.000,57497631.000,22560653.000,57697666.000,57847712.000,104002308.000,5222951.000,5341404.000,5363798.000,5450005.000,5456118.000,5670904.000
CommonStockValue,,,412.000,619.000,714.000,2234.000,2256.000,5695.000,5705.000,5750.000,5770.000,5770.000,5785.000,10400.000,522.000,534.000,536.000,545.000,545.000,567.000
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,770975.000,,,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,9099.000,1877.000,28693.000,13042.000,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,5217.000,6875.000,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,589000.000,
DeferredRentCreditCurrent,,10830.000,2330.000,0.000,,,,,,,,2994.000,6883.000,10772.000,14662.000,28451.000,32340.000,43305.000,34290.000,36938.000
DeferredRentCreditNoncurrent,0.000,0.000,,,,,14179.000,56715.000,71587.000,74687.000,106531.000,113985.000,110644.000,107303.000,102665.000,85534.000,78304.000,71074.000,62547.000,51427.000
DeferredRevenueCurrent,1471852.000,1132794.000,1235401.000,1140140.000,1022602.000,1260919.000,1292228.000,1049867.000,1102015.000,1136072.000,1767074.000,1619427.000,2680566.000,2358895.000,3584527.000,3378237.000,3755687.000,3746494.000,3315563.000,3765479.000
DeferredTaxAssetsGross,,,,8561000.000,,,9558000.000,,,,11223000.000,,,,15871000.000,,,,19064000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,0.000,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,8457000.000,,,9171000.000,,,,10643000.000,,,,15649000.000,,,,17875000.000,
DeferredTaxAssetsOther,,,,2000.000,,,2000.000,,,,3000.000,,,,3000.000,,,,3000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,32000.000,,,72000.000,,,,92000.000,,,,187000.000,,,,256000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,5000.000,,,,40000.000,,,,44000.000,,,,36000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,,,,,,,,618000.000,,,,804000.000,
DeferredTaxAssetsValuationAllowance,,,,8561000.000,,,9558000.000,,,,11223000.000,,,,15871000.000,,,,18475000.000,
DerivativeLiabilitiesNoncurrent,1011399.000,752486.000,43205.000,2750.000,10230.000,2139967.000,1832945.000,14079560.000,10839950.000,5423124.000,3203465.000,5709416.000,5458909.000,10780.000,5060.000,2208.000,1331.000,100.000,0.000,0.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,84765.000,11817.000,0.000,0.000,0.000,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,140251.000,224438.000,193747.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,48815.000,59276.000,63776.000,72776.000,77276.000,,,,141377.000,98833.000,247083.000,395333.000,730278.000,926101.000,1116092.000,1346026.000,1595933.000,1845839.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,34833.000,34833.000,34833.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,765794.000,,,,994628.000,744722.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,543583.000,543583.000,543583.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,418000.000,418000.000,418000.000,38293.000,,,,26834.000,26834.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,418000.000,418000.000,418000.000,93294.000,,,,84293.000,84293.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,426750.000,426750.000,426750.000,148849.000,,,,207349.000,207349.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,528834.000,528834.000,528834.000,759961.000,,,,349432.000,349432.000
FiniteLivedIntangibleAssetsFairValueDisclosure,,,,,,,18000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,153325.000,,,136377.000,,,,142377.000,,,,2536469.000,,,,3258469.000,3258469.000
FiniteLivedIntangibleAssetsNet,,,,19877.000,,,5217.000,,,,1000.000,2370000.000,2370000.000,2370000.000,1806191.000,,,,1662536.000,1412630.000
Goodwill,,,,,,,,,,,,2826540.000,2843989.000,2468289.000,2468289.000,2468289.000,2468289.000,3604720.000,3604720.000,3604720.000
IntangibleAssetsNetExcludingGoodwill,21983.000,108091.000,76710.000,18000.000,13500.000,4500.000,0.000,,,,,2271167.000,2122917.000,1974667.000,1806191.000,1610368.000,1420377.000,1912443.000,1662536.000,1412630.000
Liabilities,3653989.000,3253483.000,3239158.000,2715087.000,2965175.000,4684748.000,4399728.000,16442843.000,13279098.000,7804186.000,5843965.000,12929152.000,14076283.000,6406709.000,7352010.000,6569389.000,7243037.000,8050276.000,8034754.000,8404542.000
LiabilitiesAndStockholdersEquity,2928533.000,1402048.000,2383260.000,1401638.000,1016042.000,3396143.000,2948702.000,13167907.000,12180172.000,10799444.000,10103440.000,13072910.000,12492714.000,22651631.000,21539051.000,19245242.000,18607930.000,18673613.000,17022617.000,15819526.000
LiabilitiesCurrent,2610844.000,2473147.000,3181002.000,2595770.000,2949709.000,2514587.000,2518591.000,2259492.000,2335763.000,2290774.000,2526678.000,4043163.000,5430473.000,5310957.000,6355205.000,6481647.000,7163402.000,7295883.000,7284016.000,7599124.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,-17638.000,,,,,,,,,,,,,,,,
LongTermNotesPayable,31746.000,,,106355.000,0.000,0.000,0.000,,,,,,,,,,,,,
NotesPayableCurrent,112614.000,0.000,596564.000,75000.000,268890.000,0.000,0.000,,,,,,,,,,,,,
NotesPayableFairValueDisclosure,,,,,,1586109.000,1586109.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,81458.000,,,921626.000,,,,1355786.000,,,,1324213.000,,,,896228.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,81458.000,,,111054.000,,,,287394.000,,,,546372.000,,,,449295.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,199580.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,190490.000,,,,,,,,113516.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,,,,,,,,,,,113516.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,,,333417.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,181006.000,,,,318508.000,,,,333417.000,,,,113516.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,171520.000,,,,302951.000,,,,330908.000,,,,333417.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,67976.000,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,42035000.000,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,1677000.000,,,997000.000,,,,1665000.000,,,,,,,,,
OtherAssetsCurrent,,38897.000,11627.000,11627.000,8703.000,23099.000,78269.000,74670.000,70340.000,150892.000,61424.000,12056.000,21412.000,13317.000,16853.000,40028.000,1068.000,14540.000,11940.000,10598.000
PreferredStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
