,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,81675000.000,,,,82465000.000,,,,74391000.000,,,84011000.000,,,,91280000.000,,,,94987000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,15039000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,-8986000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,11587000.000,15608000.000,17984000.000,9571000.000,9316000.000,9650000.000,13038000.000,7716000.000,6053000.000,-6557000.000,-5600000.000,-4851000.000,-973000.000,1054000.000,29000.000,3735000.000,-1463000.000,2098000.000,-2546000.000,4169000.000,7118000.000,5974000.000,-3397000.000,-2539000.000
AdditionalPaidInCapital,1018220000.000,1019135000.000,1019462000.000,1019253000.000,1019425000.000,1019493000.000,1020778000.000,1021507000.000,1022386000.000,1024181000.000,1024589000.000,1026144000.000,1023595000.000,1026479000.000,995053000.000,996382000.000,998096000.000,999236000.000,1000810000.000,1001919000.000,1003646000.000,1003837000.000,1005777000.000,1005962000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,774557000.000,,,1190280000.000,,,,1350282000.000,,,,1295080000.000,
Assets,6793992000.000,6879545000.000,6997359000.000,7097403000.000,7121062000.000,7134851000.000,7264980000.000,7283695000.000,7186775000.000,7274079000.000,7341015000.000,7487328000.000,7500826000.000,8418558000.000,8523377000.000,8525137000.000,8751414000.000,8858588000.000,8911657000.000,9026174000.000,9226754000.000,9390001000.000,9500465000.000,9509663000.000
AssetsFairValueDisclosureNonrecurring,,,,69422000.000,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,9940000.000,9940000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,1261678000.000,1250346000.000,1305160000.000,1376119000.000,1399961000.000,1309262000.000,1337212000.000,1264002000.000,1215540000.000,1174778000.000,1146144000.000,1157594000.000,1130141000.000,1110323000.000,1074395000.000,1047559000.000,1031325000.000,994771000.000,964534000.000,984206000.000,1013539000.000,1032235000.000,1040386000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,13809000.000,16164000.000,19998000.000,13464000.000,16915000.000,10153000.000,18531000.000,23383000.000,20998000.000,7558000.000,7562000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,7519000.000,3230000.000,867000.000,3211000.000,514000.000,3557000.000,177000.000,49000.000,196000.000,8419000.000,7133000.000
AvailableForSaleSecuritiesAmortizedCost,,1220681000.000,1271426000.000,1346008000.000,1369657000.000,1278719000.000,1301301000.000,1235330000.000,1190119000.000,1171016000.000,1141105000.000,1162332000.000,1128221000.000,1104033000.000,1061461000.000,1028428000.000,1021072000.000,978370000.000,957938000.000,965852000.000,990205000.000,1011433000.000,1041247000.000,1047690000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,6693000.000,2951000.000,505000.000,854000.000,345000.000,980000.000,100000.000,22000.000,15000.000,14000.000,14000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,3230000.000,,,,3557000.000,,,,8419000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,135316000.000,74957000.000,83100000.000,218309000.000,94637000.000,60467000.000,71036000.000,199886000.000,518524000.000,461856000.000,655521000.000,585757000.000,517758000.000,300974000.000,160781000.000,345208000.000,100419000.000,443867000.000,59721000.000,13118000.000,63176000.000,569345000.000,572013000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,826000.000,279000.000,362000.000,2357000.000,169000.000,2577000.000,77000.000,27000.000,181000.000,8405000.000,7119000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,120907000.000,61599000.000,70647000.000,205386000.000,82509000.000,51081000.000,59521000.000,195722000.000,518085000.000,461512000.000,642000000.000,560977000.000,215367000.000,89295000.000,106577000.000,293299000.000,48985000.000,394964000.000,42118000.000,3221000.000,61786000.000,568290000.000,570958000.000
