,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,3264000.000,3340000.000,3311000.000,3767000.000,3689000.000,3245000.000,3833000.000,4145000.000,3353000.000,3996000.000,4313000.000,3799000.000,3193000.000,3610000.000,2879000.000,3829000.000,3035000.000,5036000.000,2609000.000,2894000.000,3807000.000,4083000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,15292000.000,15510000.000,15460000.000,15938000.000,15842000.000,15324000.000,15422000.000,15554000.000,15554000.000,14777000.000,14803000.000,14870000.000,14290000.000,13482000.000,11691000.000,11284000.000,11422000.000,11382000.000,11511000.000,11663000.000,11839000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1753000.000,1096000.000,31000.000,-25000.000,-195000.000,-409000.000,-1521000.000,-1318000.000,-1528000.000,-1263000.000,-760000.000,-955000.000,-729000.000,-605000.000,-711000.000,-649000.000,-778000.000,-600000.000,-549000.000,-534000.000,-829000.000,-802000.000
AdditionalPaidInCapital,23184000.000,23205000.000,23202000.000,23202000.000,23211000.000,23218000.000,23229000.000,23241000.000,23253000.000,23267000.000,23293000.000,23338000.000,23356000.000,23376000.000,23404000.000,22550000.000,22940000.000,23460000.000,22157000.000,22135000.000,22298000.000,22459000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,2197000.000,1425000.000,2185000.000,562000.000,865000.000,1414000.000,791000.000,1390000.000,898000.000,1447000.000,891000.000,1558000.000,1028000.000,1583000.000,1002000.000,995000.000,1113000.000,1029000.000,1114000.000,1891000.000,1229000.000,910000.000
AdvancesFromFederalHomeLoanBanks,74900000.000,74900000.000,74900000.000,64900000.000,64900000.000,64900000.000,64900000.000,17500000.000,17500000.000,17500000.000,17500000.000,17500000.000,10050000.000,10000000.000,10000000.000,10000000.000,27500000.000,45500000.000,62000000.000,61500000.000,42500000.000,50500000.000
Assets,489500000.000,486104000.000,488045000.000,470815000.000,468849000.000,461437000.000,452179000.000,403287000.000,391380000.000,393174000.000,389128000.000,385571000.000,377454000.000,378289000.000,379230000.000,380932000.000,399421000.000,420002000.000,431504000.000,435963000.000,440911000.000,465449000.000
AssetsFairValueDisclosure,,,,,,,,,8353000.000,13412000.000,8739000.000,2570000.000,,,6266000.000,,,,9303000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,42509000.000,51747000.000,48170000.000,49957000.000,54646000.000,49259000.000,45979000.000,42807000.000,42807000.000,39107000.000,36504000.000,32965000.000,31329000.000,29696000.000,27979000.000,26103000.000,24862000.000,23550000.000,22418000.000,22173000.000,20988000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,39766000.000,,,,,,,,,,,,,,,
