,2011-02-26,2011-05-28,2011-08-27,2011-11-26,2012-02-25,2012-05-26,2012-08-25,2012-11-24,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30
AccountsPayableCurrent,602806000.000,604308000.000,685063000.000,719175000.000,704268000.000,695292000.000,674202000.000,752231000.000,736238000.000,680118000.000,723200000.000,757624000.000,745747000.000,676079000.000,773021000.000,695443000.000,752122000.000,643101000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,95973000.000,,,,91207000.000,,,,95825000.000,,,,86307000.000,,,
AccruedIncomeTaxesCurrent,34549000.000,35826000.000,4974000.000,,,25285000.000,31857000.000,32618000.000,8428000.000,8429000.000,4968000.000,22155000.000,4943000.000,4997000.000,4755000.000,4755000.000,4755000.000,4755000.000
AccruedLiabilitiesCurrent,358354000.000,347583000.000,310818000.000,271262000.000,277303000.000,300290000.000,328398000.000,316347000.000,338838000.000,351422000.000,335854000.000,317725000.000,319053000.000,327999000.000,335054000.000,320205000.000,313433000.000,330786000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,700000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1391806000.000,,,,1515265000.000,,,,1665452000.000,,,,1859988000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-6142000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9251000.000,-6558000.000,-6403000.000,-6697000.000,-5628000.000,-3750000.000,-1841000.000,-1795000.000,-1561000.000,-1441000.000,-2195000.000,-1922000.000,-1611000.000,-1515000.000,-489000.000,-331000.000,-320000.000,-334000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
AdditionalPaidInCapitalCommonStock,265746000.000,270547000.000,274445000.000,243414000.000,247869000.000,256898000.000,259189000.000,282957000.000,288225000.000,293523000.000,299865000.000,316362000.000,322424000.000,325623000.000,333579000.000,348350000.000,354163000.000,357641000.000
Assets,3003244000.000,3002752000.000,2996205000.000,3121151000.000,3100432000.000,3273044000.000,3373065000.000,3687446000.000,3771982000.000,3850404000.000,3709861000.000,3908182000.000,4002804000.000,3963104000.000,3857295000.000,4031998000.000,4004993000.000,3933117000.000
AssetsCurrent,1640743000.000,1633886000.000,1533844000.000,1597968000.000,1524943000.000,1708833000.000,1768170000.000,1941418000.000,1950679000.000,1901914000.000,1857005000.000,2051513000.000,2131766000.000,2090659000.000,2102046000.000,2247332000.000,2244513000.000,2171236000.000
AvailableForSaleSecuritiesCurrent,242400000.000,190827000.000,96006000.000,51630000.000,52211000.000,21006000.000,6271000.000,9560000.000,12783000.000,26665000.000,4000000.000,4007000.000,15007000.000,18007000.000,8800000.000,4003000.000,3995000.000,4003000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,107458000.000,94543000.000,95365000.000,60888000.000,23720000.000,23489000.000,23444000.000,23366000.000,22977000.000,20565000.000,16557000.000,16646000.000,0.000,,,
AvailableForSaleSecuritiesNoncurrent,142664000.000,106923000.000,,,,,,,,,,,,,,,,
BankOverdrafts,,,2000000.000,,,,28800000.000,,,,100500000.000,,,,76000000.000,,,
