,2011-07-03,2011-10-02,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AmortizationOfFinancingCosts,,,,8000.000,8000.000,,1000.000,1000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,0.000,
CostOfGoodsAndServicesSoldDepreciation,,,,268000.000,270000.000,,265000.000,
CostOfGoodsSold,668000.000,908000.000,3541000.000,3142000.000,3145000.000,3742000.000,3505000.000,3574000.000
CostOfRevenue,7444000.000,6600000.000,9450000.000,9952000.000,8644000.000,9786000.000,8917000.000,8953000.000
CostOfServices,6776000.000,5692000.000,5909000.000,6810000.000,5499000.000,6044000.000,5412000.000,5379000.000
CostsAndExpensesRelatedParty,,,,,,,226000.000,226000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,5000.000,3000.000
DebtIssuanceCosts,,,,32000.000,,,,
DepreciationAndAmortization,,,,143000.000,145000.000,,132000.000,
DepreciationDepletionAndAmortization,,,410000.000,,,,397000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,377000.000,229000.000,,,,,,
EarningsPerShareBasic,,,,0.060,0.060,,,0.030
EarningsPerShareBasicAndDiluted,0.040,0.030,0.070,,,,,
EarningsPerShareDiluted,,,,0.060,0.060,,,0.030
GainLossOnDispositionOfProperty,,,,,,,-7000.000,
GrossProfit,1835000.000,1898000.000,3028000.000,3310000.000,3178000.000,2354000.000,2524000.000,2902000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,124000.000,122000.000,,,,,-119000.000,394000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.010,0.010,,,,,-0.010,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.030,0.020,,,,,,
IncreaseDecreaseInAccountsPayable,,,-587000.000,,,,803000.000,
IncreaseDecreaseInAccountsReceivable,,,-145000.000,,,,-303000.000,
IncreaseDecreaseInInventories,,,409000.000,,,,135000.000,
IncreaseDecreaseInOtherCurrentAssets,,,-93000.000,,,,235000.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,-267000.000,,,,71000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,2000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,308197.000,8079.000,,9079.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,81000.000,,,
InterestExpense,254000.000,225000.000,193000.000,174000.000,,,,
InterestExpenseDebt,,,,,189000.000,,71000.000,39000.000
InterestExpenseDebtExcludingAmortization,,,,166000.000,181000.000,,70000.000,38000.000
InterestExpenseRelatedParty,,,,80000.000,91000.000,,,
InterestPaid,,,191000.000,,,,88000.000,
LeaseAndRentalExpense,,,,,,,315000.000,317000.000
NetCashProvidedByUsedInFinancingActivities,,,19000.000,,,,-897000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,19000.000,,,,-897000.000,
NetCashProvidedByUsedInInvestingActivities,,,-134000.000,,,,-188000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-134000.000,,,,-188000.000,
NetCashProvidedByUsedInOperatingActivities,,,115000.000,,,,1085000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,115000.000,,,,1085000.000,
NetIncomeLoss,501000.000,351000.000,815000.000,754000.000,750000.000,1857000.000,-124000.000,391000.000
NonoperatingIncomeExpense,-153000.000,-76000.000,-184000.000,-194000.000,-190000.000,-193000.000,-65000.000,-72000.000
OperatingIncomeLoss,277000.000,198000.000,999000.000,948000.000,940000.000,187000.000,-54000.000,466000.000
OtherNonoperatingIncomeExpense,101000.000,149000.000,9000.000,-20000.000,-1000.000,-12000.000,6000.000,-33000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,134000.000,137000.000,267000.000,211000.000,188000.000,
ProceedsFromLongTermLinesOfCredit,,,0.000,,,,,
ProceedsFromRepaymentsOfShortTermDebt,,,199000.000,,,,165000.000,
ProductWarrantyExpense,,,,28000.000,22000.000,,-16000.000,25000.000
ProvisionForDoubtfulAccounts,,,-85000.000,,,,0.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,928000.000,
RepaymentsOfLongTermDebt,,,180000.000,,,,134000.000,
Revenues,9279000.000,8498000.000,12478000.000,13262000.000,11822000.000,12140000.000,11441000.000,11855000.000
SalesRevenueGoodsNet,1062000.000,1223000.000,5557000.000,5557000.000,5310000.000,5288000.000,5402000.000,5435000.000
SalesRevenueNet,9279000.000,8498000.000,12478000.000,13262000.000,11822000.000,12140000.000,11441000.000,11855000.000
SalesRevenueServicesNet,8217000.000,7275000.000,6921000.000,7705000.000,6512000.000,6852000.000,6039000.000,6420000.000
SellingGeneralAndAdministrativeExpense,1558000.000,1700000.000,2029000.000,2362000.000,2238000.000,2167000.000,2578000.000,2436000.000
StandardProductWarrantyAccrualPayments,,,,-3000.000,-9000.000,,-29000.000,-43000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,391197.000,240138.000,,,90265.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,12177023.000,12025964.000,,,11775065.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,11785826.000,11785826.000,,,11684800.000
