,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,57000.000,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,-10000.000,,,,-59000.000,,,
AmortizationOfFinancingCosts,,148000.000,,,,293000.000,,,,448000.000,,,
AmortizationOfIntangibleAssets,200000.000,,,,,2474000.000,,,,,,,
AmortizationOfLeaseIncentives,,81000.000,,,,302000.000,,,,962000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,175988.000,182961.000,202446.000,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.070,0.070,0.060,0.090,0.080,,,,0.050,0.110,0.080,0.100
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.070,0.070,0.060,0.090,,,,,0.050,0.100,0.080,0.110
BusinessAcquisitionsProFormaNetIncomeLoss,,1795000.000,1868000.000,2254000.000,12031000.000,5817000.000,6234000.000,8680000.000,18228000.000,6554000.000,14827000.000,11099000.000,14674000.000
BusinessAcquisitionsProFormaRevenue,,4329000.000,12439000.000,17796000.000,46943000.000,27672000.000,31495000.000,38473000.000,70514000.000,48264000.000,72239000.000,72609000.000,110478000.000
BusinessCombinationAcquisitionRelatedCosts,756000.000,4287000.000,2045000.000,2922000.000,1643000.000,5932000.000,2575000.000,3257000.000,3129000.000,,3256000.000,4398000.000,
BusinessCombinationConsiderationTransferred1,,147400000.000,,,,234078000.000,,,,,679528000.000,177047000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-46386000.000,,,,19851000.000,,,,19763000.000,,,
CommonStockDividendsPerShareDeclared,0.180,0.225,0.225,0.230,0.220,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,10929000.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,17000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,10946000.000,
DepreciationAndAmortization,1146000.000,2416000.000,3736000.000,4413000.000,6166000.000,8240000.000,10351000.000,12476000.000,14404000.000,16010000.000,19799000.000,23969000.000,26811000.000
DepreciationDepletionAndAmortization,,2416000.000,,,,8240000.000,,,,16010000.000,,,
DerivativeGainLossOnDerivativeNet,16000.000,41000.000,,,,13000.000,,,,40000.000,,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,1130000.000,1609000.000,2227000.000,2531000.000,3787000.000,5709000.000,7304000.000,7966000.000,10047000.000,11037000.000,13798000.000,19159000.000,22005000.000
DividendsCommonStock,,5699000.000,,,,16630000.000,,,,25317000.000,,,
DividendsPreferredStock,,,,,,66000.000,,,,,,,
EarningsPerShareBasic,,,,,,,0.040,0.050,,0.040,0.050,0.070,0.060
EarningsPerShareBasicAndDiluted,-0.100,-0.150,-0.020,-0.060,0.110,-0.010,,,,,,,
EarningsPerShareDiluted,,,,,,,0.040,0.050,,0.040,0.050,0.070,0.060
EquityMethodInvestmentDividendsOrDistributions,,,,,,26000.000,,,,27000.000,,,
GainLossOnDispositionOfAssets,-2000.000,,,34000.000,,-15000.000,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,-15000.000,,145000.000,,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,1285000.000,2014000.000,2408000.000,4445000.000,2573000.000,3352000.000,3989000.000,4018000.000,3549000.000,4121000.000,4926000.000,4917000.000,4433000.000
ImpairmentOfRealEstate,,,,250000.000,,,,0.000,,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-626000.000,-2311000.000,,-459000.000,3271000.000,3812000.000,5883000.000,5392000.000,7158000.000,10267000.000,8590000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1416000.000,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,17000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,32000.000,26000.000,27000.000,30000.000
IncreaseDecreaseInAccountsPayable,,-114000.000,,,,-252000.000,,,,1015000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,1580000.000,,,,4345000.000,,,,4023000.000,,,
IncreaseDecreaseInLeasingReceivables,,591000.000,,,,1022000.000,,,,3665000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,-6000.000,,,,580000.000,,,,1995000.000,,,
InterestExpense,826000.000,1281000.000,1657000.000,1911000.000,2058000.000,1710000.000,2193000.000,3341000.000,3392000.000,4197000.000,4279000.000,7300000.000,8088000.000
InterestExpenseDebt,,,,,,1400000.000,1900000.000,3000000.000,3000000.000,3800000.000,,6500000.000,
InterestIncomeOperating,,113000.000,186000.000,300000.000,467000.000,607000.000,1150000.000,904000.000,1219000.000,1376000.000,1468000.000,2322000.000,3692000.000
InterestPaid,,1025000.000,,,,1402000.000,,,,2181000.000,,,
LeaseAndRentalExpense,,,,200000.000,,400000.000,400000.000,400000.000,100000.000,400000.000,400000.000,500000.000,600000.000
LiabilitiesAssumed1,,10800000.000,,,,6323000.000,,,,0.000,,,
MinorityInterestChangeInRedemptionValue,,,,,,,,,,-223000.000,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,54000.000,,,,69000.000,,,,57000.000,,,
NetCashProvidedByUsedInFinancingActivities,,99614000.000,,,,219502000.000,,,,196653000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,99614000.000,,,,219502000.000,,,,196653000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-145620000.000,,,,-209376000.000,,,,-197038000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-145620000.000,,,,-209376000.000,,,,-197038000.000,,,
NetCashProvidedByUsedInOperatingActivities,,-380000.000,,,,9725000.000,,,,20148000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-380000.000,,,,9725000.000,,,,20148000.000,,,
NetIncomeLoss,-1160000.000,-3093000.000,-561000.000,-2094000.000,1711000.000,-522000.000,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,-262000.000,-465000.000,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,2571000.000,3404000.000,,4386000.000,6486000.000,9427000.000,7825000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,2728000.000,3604000.000,,4559000.000,6687000.000,9682000.000,8021000.000
NoncontrollingInterestInNetIncomeLossOperatingPartnershipsNonredeemable,,-531000.000,-123000.000,-233000.000,192000.000,-24000.000,157000.000,200000.000,243000.000,173000.000,201000.000,255000.000,196000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,5508000.000,,,,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,500000.000,,,,,,,
OperatingExpenses,4319000.000,11607000.000,12073000.000,16472000.000,17727000.000,24943000.000,26412000.000,31058000.000,34521000.000,38742000.000,46058000.000,59743000.000,65084000.000
OperatingIncomeLoss,-606000.000,,,,,,,,,,,,
OperatingLeasesIncomeStatementLeaseRevenue,2920000.000,6808000.000,10241000.000,12506000.000,16842000.000,20341000.000,23625000.000,28145000.000,31863000.000,34855000.000,42196000.000,53327000.000,55923000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,652000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,,,-652000.000,
PaymentsForLeaseCommissions,,5000.000,,,,35000.000,,,,58000.000,,,
PaymentsForTenantImprovements,,,,,,462000.000,,,,1284000.000,,,
PaymentsOfDebtIssuanceCosts,,761000.000,,,,24000.000,,,,808000.000,,,
PaymentsOfDividendsCommonStock,,4848000.000,,,,15792000.000,,,,19666000.000,,,
PaymentsOfStockIssuanceCosts,,57000.000,,,,,,,,,,,
PaymentsToAcquireAndDevelopRealEstate,,138779000.000,,,,1028000.000,,,,1820000.000,,,
PaymentsToAcquireLoansReceivable,,6836000.000,,,,,,,,500000.000,,,
PaymentsToAcquireNotesReceivable,,,,,,4123000.000,,,,,,,
