,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,196000.000,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,127000.000,,,,610000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2980000.000,,,,5142000.000,,,,-15393000.000,,,,-22922000.000
DebtConversionConvertedInstrumentRate,0.775,,,,,,,,,,,,
DecreaseInRestrictedCash,,,,,,,,,117000.000,,,,
DepreciationDepletionAndAmortization,36000.000,,,,41000.000,,,,61000.000,,,,66000.000
EarningsPerShareBasicAndDiluted,-3.700,-0.440,-0.280,2.820,-0.410,-0.370,-0.390,-0.390,-0.490,-0.400,-0.360,-0.170,-0.220
FairValueAdjustmentOfWarrants,-504000.000,,,,,,,,,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,-4000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,-2493000.000,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,,,,,,,,1500000.000
GeneralAndAdministrativeExpense,1510000.000,2029000.000,2441000.000,2607000.000,2681000.000,2717000.000,2954000.000,2872000.000,3118000.000,2773000.000,2374000.000,2090000.000,3587000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,102000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-2914000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-3.700,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,1246000.000,,,,378000.000,,,,141000.000,,,,-802000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,316000.000
IncreaseDecreaseInAccruedLiabilities,-781000.000,,,,-761000.000,,,,-724000.000,,,,-1073000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,-625000.000
IncreaseDecreaseInOperatingAssets,,,,,120000.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,1039000.000
InterestExpense,461000.000,268000.000,191000.000,163000.000,721000.000,513000.000,509000.000,689000.000,663000.000,597000.000,521000.000,456000.000,797000.000
InterestPaidNet,126000.000,,,,163000.000,,,,372000.000,,,,269000.000
InvestmentIncomeInterest,1000.000,2000.000,2000.000,4000.000,3000.000,1000.000,4000.000,2000.000,16000.000,25000.000,25000.000,20000.000,33000.000
NetCashProvidedByUsedInFinancingActivities,6650000.000,,,,13112000.000,,,,-1891000.000,,,,-14422000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6650000.000,,,,13112000.000,,,,-1891000.000,,,,-14422000.000
NetCashProvidedByUsedInInvestingActivities,-4000.000,,,,-29000.000,,,,-242000.000,,,,1500000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4000.000,,,,-29000.000,,,,-242000.000,,,,1500000.000
NetCashProvidedByUsedInOperatingActivities,-3666000.000,,,,-7941000.000,,,,-13260000.000,,,,-10000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3666000.000,,,,-7941000.000,,,,-13260000.000,,,,-10000000.000
NetIncomeLoss,-2914000.000,-7403000.000,-5558000.000,-7467000.000,-8428000.000,,-10551000.000,,-13542000.000,-10859000.000,-9959000.000,-4945000.000,-6339000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2914000.000,,,,-8428000.000,-9907000.000,,,,,,,
NonoperatingIncomeExpense,,,,,-726000.000,-512000.000,-505000.000,-679000.000,-654000.000,-564000.000,-496000.000,-437000.000,-793000.000
OperatingExpenses,3005000.000,4677000.000,5369000.000,7308000.000,7702000.000,9395000.000,10046000.000,10029000.000,12888000.000,10295000.000,9463000.000,5274000.000,6738000.000
OtherExpenses,,,,,8000.000,,,,7000.000,,,,
OtherNonoperatingIncomeExpense,44000.000,-2759000.000,-189000.000,-159000.000,,,,,,8000.000,,,-29000.000
PaidInKindInterest,120000.000,,,,515000.000,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,359000.000,,,,,,,,
PaymentsOfFinancingCosts,,,,,19000.000,,,,,,,,
PaymentsOfStockIssuanceCosts,1065000.000,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,14000.000,,,,29000.000,,,,359000.000,,,,
ProceedsFromConvertibleDebt,8500000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,27000.000,,,,2411000.000,,,,41000.000,,,,62000.000
ProceedsFromNotesPayable,,,,,15000000.000,,,,,,,,
ProceedsFromSaleOfMachineryAndEquipment,30000.000,,,,,,,,,,,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,1500000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,10000.000,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,44500.000,,,,,,,,,,,,
