,2011-12-31,2012-12-31,2013-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,3100000.000,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,3000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14936000.000,14885000.000,12388000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-586000.000,,
AdvertisingExpense,,23400000.000,22700000.000
AllocatedShareBasedCompensationExpense,,14872000.000,12327000.000
AmortizationOfAcquiredIntangibleAssets,,10400000.000,
AmortizationOfIntangibleAssets,2501000.000,10999000.000,12034000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-19279000.000,
BusinessAcquisitionsProFormaRevenue,,180403000.000,
BusinessCombinationAcquisitionRelatedCosts,,2900000.000,
BusinessCombinationConsiderationTransferred1,,,177078000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,1176000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,3453000.000
CapitalLeaseObligationsIncurred,440000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,3366000.000,-66177000.000,2633000.000
ComprehensiveIncomeNetOfTax,-15009000.000,-23410000.000,-21539000.000
CostOfServices,21857000.000,33749000.000,38220000.000
CurrentForeignTaxExpenseBenefit,,696000.000,727000.000
CurrentIncomeTaxExpenseBenefit,,730000.000,702000.000
CurrentStateAndLocalTaxExpenseBenefit,,34000.000,-25000.000
DeferredFederalIncomeTaxExpenseBenefit,,751000.000,723000.000
DeferredForeignIncomeTaxExpenseBenefit,,-148000.000,-293000.000
DeferredIncomeTaxExpenseBenefit,9789000.000,835000.000,505000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,94000.000,73000.000
DefinedContributionPlanCostRecognized,,1000000.000,1100000.000
DepreciationDepletionAndAmortization,2655000.000,4844000.000,5501000.000
EarningsPerShareBasic,-0.780,-1.210,-1.090
EarningsPerShareDiluted,-0.780,-1.210,-1.090
EffectOfExchangeRateOnCashAndCashEquivalents,-219000.000,301000.000,378000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.060,-0.060
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.350,-0.410
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.010,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,-0.030,-0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.000,-0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.020,0.040
EffectiveIncomeTaxRateReconciliationTaxSettlements,,-0.010,-0.010
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,34000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,34000.000,,
