,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,50000.000,50000.000,100000.000,,,,100000.000,100000.000,,,100000.000,100000.000
AccountsPayableCurrent,43135.000,121540.000,58447.000,31147.000,65423.000,57000.000,71875.000,165897.000,76109.000,238027.000,78915.000,88514.000,41026.000,76556.000,385073.000,127120.000,54581.000,201000.000,123000.000,118000.000,69000.000,89000.000
AccountsPayableCurrentAndNoncurrent,,,,,,57000.000,71875.000,165897.000,76109.000,238027.000,78915.000,88514.000,41026.000,76556.000,385073.000,127120.000,54581.000,200000.000,100000.000,100000.000,100000.000,100000.000
AccountsPayableOtherCurrent,,,,,,15760.000,15900.000,6800.000,5235.000,69500.000,15250.000,,2899.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,67971.000,,22588.000,8582.000,8582.000,0.000,10017.000,0.000,1005.000,3213.000,,0.000,,0.000,0.000,0.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,100450.000,0.000,,,,,,,,
AccountsPayableTradeCurrentAndNoncurrent,,,,,,6300.000,10600.000,114200.000,13102.000,15700.000,43277.000,31770.000,38127.000,,,,,,,,,
AccruedLiabilitiesCurrent,111862.000,46082.000,70910.000,86588.000,105567.000,137662.000,153541.000,4892.000,66739.000,78875.000,149341.000,77594.000,253445.000,539668.000,307131.000,354109.000,882829.000,699000.000,690000.000,748000.000,969000.000,608000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,10284.000,20568.000,30852.000,41137.000,51421.000,61000.000,72000.000,82000.000,94000.000,127000.000
AdditionalPaidInCapital,11745990.000,12405395.000,12474343.000,12553628.000,12496929.000,13321075.000,13296560.000,16615942.000,20096991.000,33990644.000,34113436.000,34231482.000,34743489.000,34834775.000,34928050.000,35026695.000,35112122.000,35207000.000,35430000.000,40044000.000,40278000.000,40527000.000
Assets,3404437.000,3231105.000,2708458.000,2165208.000,2070056.000,2343764.000,1970618.000,3744647.000,5078831.000,18597665.000,17365242.000,16284519.000,15477978.000,14248879.000,13292596.000,11672665.000,10755256.000,8946000.000,7140000.000,13442000.000,12196000.000,10111000.000
AssetsCurrent,1035312.000,1153691.000,654153.000,504406.000,457757.000,771621.000,438631.000,2252817.000,3667313.000,17226303.000,16034036.000,14927346.000,14113959.000,12935300.000,12029457.000,10459967.000,9592999.000,7834000.000,6079000.000,12407000.000,10653000.000,8350000.000
AssetsNoncurrent,,,,,,,,,,,,66124.000,,,,,,,,,,
Cash,983286.000,952252.000,576823.000,162440.000,332862.000,534046.000,288707.000,1927226.000,3551832.000,16819783.000,15721128.000,14636602.000,13858798.000,12453767.000,11079999.000,9854816.000,8854507.000,6473000.000,4224000.000,11299000.000,9375000.000,7111000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,,,,,5951000.000,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,61000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,56146296.000,58325169.000,58493920.000,58868713.000,58918713.000,62219050.000,62219050.000,75380214.000,84237872.000,89237872.000,89237872.000,89237872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,95645224.000,95645224.000,95645000.000
CommonStockSharesOutstanding,56146296.000,58325169.000,58493920.000,58868713.000,58918713.000,62219050.000,62219050.000,75380214.000,84237872.000,89237872.000,89237872.000,89237872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,89762872.000,95645224.000,95645224.000,95645000.000
CommonStockValue,56146.000,58325.000,58494.000,58869.000,58918.000,62218.000,62218.000,75380.000,84238.000,89238.000,89238.000,89238.000,89763.000,89763.000,89763.000,89763.000,89763.000,90000.000,90000.000,96000.000,96000.000,96000.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,,,,,12000.000,12000.000
DeferredTaxAssetsGross,,,,,,3589877.000,,,4535224.000,,,,6065458.000,,,,7964076.000,,,,10969000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsNet,,,,,,0.000,,,0.000,,,,0.000,,,,0.000,,,,4000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,2914697.000,,,3727259.000,,,,5025174.000,,,,6640838.000,,,,9166000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,-10085.000,,,,9000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,383067.000,,,520891.000,,,,668611.000,,,,877092.000,,,,1259000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,39313.000,,,15725.000,,,,48408.000,,,,76779.000,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,179779.000,,,201490.000,,,,256568.000,,,,293324.000,,,,443000.000,
DeferredTaxAssetsValuationAllowance,,,,,,3589877.000,,,4535224.000,,,,6065458.000,,,,7964076.000,,,,10965000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,4000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,,,,,,,,,,,,,,,48000.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,,,,,,,3200000.000,2900000.000,1300000.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,3199000.000,2906000.000,1310000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,8744696.000,9548746.000,10070974.000,10858812.000,11699364.000,12131283.000,12787287.000,13214531.000,15397296.000,15902174.000,17170951.000,18319359.000,19917245.000,21291883.000,,,,,,,,
DueToRelatedPartiesCurrent,50000.000,39538.000,64538.000,50000.000,50000.000,100000.000,50000.000,50000.000,100000.000,50000.000,50000.000,50000.000,100000.000,0.000,0.000,0.000,0.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,636910.000,,,2100000.000,2000000.000,2100000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,,,,,,,,3199000.000,2906000.000,1310000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,737243.000,791463.000,839572.000,839572.000,-888075.000,928231.000,968387.000,1008544.000,1088856.000,1129012.000,1169168.000,1209325.000,1249481.000,1289637.000,1329793.000,1369949.000,1410106.000,1450000.000,1490000.000,1531000.000,1571000.000,1611000.000
FiniteLivedLicenseAgreementsGross,3106368.000,2868877.000,2893877.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500374.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000
IntangibleAssetsNetExcludingGoodwill,2369125.000,2077414.000,2054305.000,1660802.000,1612299.000,1572143.000,1531987.000,1491830.000,1411518.000,1371362.000,1331206.000,1291049.000,1250893.000,1210737.000,1170581.000,1130425.000,1090268.000,1050000.000,1010000.000,969000.000,929000.000,889000.000
Liabilities,204997.000,316131.000,246595.000,243023.000,268572.000,329244.000,290416.000,267856.000,294898.000,419957.000,333519.000,283158.000,561971.000,616224.000,692204.000,481229.000,937410.000,900000.000,813000.000,4065000.000,3956000.000,2019000.000
LiabilitiesAndStockholdersEquity,3404437.000,3231105.000,2708458.000,2165208.000,2070056.000,2343764.000,1970618.000,3744647.000,5078831.000,18597665.000,17365242.000,16284519.000,15477978.000,14248879.000,13292596.000,11672665.000,10755256.000,8946000.000,7140000.000,13442000.000,12196000.000,10111000.000
LiabilitiesCurrent,204997.000,316131.000,246595.000,243023.000,268572.000,329244.000,290416.000,267856.000,294898.000,419957.000,333519.000,283158.000,561971.000,616224.000,692204.000,481229.000,937410.000,900000.000,813000.000,866000.000,1050000.000,709000.000
LongTermDebtNoncurrent,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,382000.000,362000.000,342000.000,323000.000,303000.000,300000.000,,,291.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,79000.000,,,,82000.000,,,,114.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,51000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,87000.000,,,,51000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,84000.000,,,,86000.000,,,,61.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,81000.000,,,,84000.000,,,,116.000,
OperatingLossCarryforwards,,,,,,8572639.000,,,10962529.000,,,,14779928.000,,,,19531876.000,,,,27000000.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,100000.000,100000.000
OtherAdditionalCapital,142000.000,,,168500.000,945001.000,762510.000,1108711.000,0.000,0.000,,,,,,,,,,,,,
