,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31
AccountsPayableCurrent,751000.000,850000.000,694000.000,720000.000,854000.000,1226000.000,1025000.000,1045000.000,1299000.000
AccountsReceivableGrossCurrent,,,,,928000.000,838000.000,856000.000,752000.000,1061000.000
AccountsReceivableNetCurrent,556000.000,459000.000,596000.000,743000.000,891000.000,828000.000,845000.000,725000.000,1001000.000
AccruedLiabilitiesCurrent,810000.000,783000.000,661000.000,594000.000,921000.000,1120000.000,740000.000,947000.000,1158000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5033000.000,5447000.000,5868000.000,6207000.000,7043000.000,7511000.000,7999000.000,8477000.000,9365000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3000.000,-12000.000,-25000.000,-29000.000,-32000.000,-32000.000,-32000.000,-32000.000,-32000.000
AdditionalPaidInCapital,47006000.000,48547000.000,49121000.000,49751000.000,51917000.000,52987000.000,54873000.000,55922000.000,56177000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,-37000.000,10000.000,11000.000,27000.000,60000.000
Assets,5754000.000,5460000.000,6450000.000,6331000.000,6453000.000,6271000.000,5935000.000,6802000.000,5072000.000
AssetsCurrent,1541000.000,1367000.000,2147000.000,1837000.000,1899000.000,1925000.000,1993000.000,3121000.000,2082000.000
AvailableForSaleSecuritiesCurrent,29000.000,20000.000,7000.000,3000.000,0.000,,,,
BillingsInExcessOfCost,,,,,,,,,0.000
BuildingsAndImprovementsGross,,,,,,29000.000,,,29000.000
CapitalLeaseObligations,,,,,,,,7252.000,
CapitalLeaseObligationsCurrent,186000.000,141000.000,126000.000,134000.000,164000.000,169000.000,183000.000,220000.000,252000.000
CapitalLeaseObligationsNoncurrent,284000.000,263000.000,305000.000,297000.000,261000.000,214000.000,167000.000,231000.000,174000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,486000.000,435000.000,390000.000,590000.000,557000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,42000.000,,161000.000,151000.000,335000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,27000.000,26000.000,,36000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,203000.000,203000.000,26000.000,113000.000,63000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,214000.000,206000.000,203000.000,290000.000,159000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,-52000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,425000.000,383000.000,350000.000,451000.000,426000.000
CashAndCashEquivalentsAtCarryingValue,108000.000,309000.000,591000.000,149000.000,71000.000,118000.000,56000.000,1287000.000,42000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,975000000.000,975000000.000,975000000.000,975000000.000,975000000.000,975000000.000,975000000.000,975000000.000,975000000.000
CommonStockSharesIssued,602722047.000,1658645.000,2160996.000,2505541.000,4051181.000,5487072.000,8281809.000,10244153.000,111633.000
CommonStockSharesOutstanding,602722047.000,1658645.000,2160996.000,2505541.000,4051181.000,5487072.000,8281809.000,10244153.000,111633.000
CommonStockValue,603000.000,2000.000,2000.000,2000.000,4000.000,6000.000,8000.000,10000.000,0.000
ConstructionInProgressGross,,,,,,501000.000,,,404000.000
ConvertibleNotesPayable,,,,,,613489000.000,226602000.000,308669000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,35000.000,39000.000,,0.000
DebtAndCapitalLeaseObligations,,,,,,,,7584000.000,
DebtCurrent,,,,,124000.000,2589000.000,,,
DebtInstrumentCarryingAmount,,,,,7410000.000,6951000.000,7193000.000,7193000.000,9542000.000
DebtInstrumentUnamortizedDiscount,,,,,703000.000,623000.000,967000.000,967000.000,628000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,6707000.000,6328000.000,6226000.000,,
DeferredRevenue,,,,,,,,,13000.000
