,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,,,0.000,
CashPeriodIncreaseDecrease,-40.000,,,,-41365.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,40.000,8474.000,10051.000,,65264.000,19697.000
IncomeTaxesPaid,0.000,,,,0.000,
IncreaseDecreaseInAccruedLiabilities,-3099.000,,,,-2250.000,
IncreaseDecreaseInInventories,,,,,-999.000,
InterestPaid,0.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,-40.000,,,,-41365.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-40.000,,,,-41365.000,
NetIncomeLoss,-40.000,-8474.000,-10051.000,-17814.000,-65264.000,-19697.000
OperatingIncomeLoss,,,-10051.000,,,
ProceedsFromContributedCapital,3099.000,,,,25150.000,
ProfessionalFees,,6350.000,0.000,,14180.000,
Revenues,0.000,0.000,0.000,,0.000,
SalesRevenueNet,0.000,0.000,0.000,,0.000,
SellingGeneralAndAdministrativeExpense,,,,,,19697.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12200000.000,13684644.000,14005983.000,-26414446.000,14005983.000,14005983.000
