,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,40408000.000,49553000.000,53098000.000,46254000.000,52159000.000,66591000.000,57315000.000,40532000.000,40677000.000,41584000.000,33017000.000,36193000.000,38421000.000,30581000.000,20535000.000,18073000.000,15019000.000,24188000.000,37916000.000
AccountsPayableCurrent,,,,,,,,,,,,,,,5497000.000,,,,4488000.000
AccountsReceivableGrossCurrent,,,,,,,32763000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,30184000.000,31715000.000,30017000.000,29810000.000,28717000.000,34194000.000,108356000.000,32031000.000,26694000.000,25828000.000,23780000.000,18609000.000,22903000.000,18750000.000,14912000.000,12307000.000,9039000.000,9979000.000,10610000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,1581000.000,,,,947000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,1911000.000,,,,680000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,3850000.000,,,,5376000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1188888000.000,1208264000.000,1229264000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,437847000.000,440638000.000,443470000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,446082000.000,448174000.000,450124000.000,124358000.000,124349000.000,124349000.000,71518000.000,72272000.000,73872000.000,73871000.000,73871000.000,73902000.000,74398000.000,74398000.000,74398000.000,74400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,100000.000,,,,,,,,,,,,
AssetRetirementObligation,,,,,93068000.000,94143000.000,43319000.000,39809000.000,36826000.000,37507000.000,38182000.000,38327000.000,38433000.000,39062000.000,30851000.000,31348000.000,33650000.000,34176000.000,34601000.000
AssetRetirementObligationCurrent,,,,,500000.000,1000000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,700000.000,700000.000,500000.000,500000.000,500000.000,500000.000,1100000.000,1325000.000
AssetRetirementObligationsNoncurrent,99136000.000,86561000.000,92008000.000,93587000.000,92568000.000,93143000.000,41119000.000,37609000.000,34626000.000,35307000.000,35982000.000,37627000.000,37733000.000,38562000.000,30351000.000,30848000.000,33150000.000,33076000.000,33276000.000
Assets,841679000.000,903374000.000,929744000.000,918261000.000,937813000.000,984899000.000,846081000.000,704302000.000,695204000.000,729815000.000,736719000.000,747807000.000,746124000.000,761545000.000,620947000.000,600407000.000,602976000.000,407241000.000,295408000.000
AssetsCurrent,68943000.000,94124000.000,97657000.000,46097000.000,43103000.000,64080000.000,171876000.000,42190000.000,40515000.000,55132000.000,51217000.000,48764000.000,33634000.000,44323000.000,86957000.000,76568000.000,238894000.000,229065000.000,235995000.000
AssetsNoncurrent,32242000.000,48520000.000,21622000.000,21393000.000,20413000.000,19732000.000,25603000.000,21465000.000,20977000.000,24034000.000,22873000.000,21657000.000,19498000.000,18548000.000,45476000.000,41915000.000,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,25460000.000,3422000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,1250549000.000,1270817000.000,1291751000.000,1311898000.000,1322715000.000,1334369000.000,1346311000.000,1357927000.000,1368520000.000,1380628000.000,1391864000.000,1400738000.000,1409110000.000,1561934000.000,1757603000.000,1860217000.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,1943424000.000,,,,2004583000.000,,,,1874775000.000,,,,1903172000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,723167000.000,744089000.000,794256000.000,835045000.000,858389000.000,885556000.000,631526000.000,623526000.000,616880000.000,634083000.000,646656000.000,661875000.000,677758000.000,683871000.000,474037000.000,467853000.000,321178000.000,139350000.000,42955000.000
CapitalizedCostsProvedProperties,1857028000.000,1900742000.000,1971499000.000,2031739000.000,2072112000.000,2118573000.000,1927259000.000,1930283000.000,1935596000.000,1966138000.000,1991644000.000,2017980000.000,2049899000.000,2067242000.000,1866415000.000,1868441000.000,1874582000.000,1888417000.000,1903172000.000
CapitalizedCostsUnprovedProperties,55027000.000,51611000.000,52021000.000,53855000.000,57094000.000,58734000.000,16165000.000,15958000.000,15653000.000,14256000.000,12939000.000,12415000.000,8487000.000,8493000.000,8360000.000,8522000.000,8530000.000,8536000.000,
CashAndCashEquivalentsAtCarryingValue,3023000.000,9000.000,8165000.000,23000.000,19000.000,18208000.000,53818000.000,643000.000,3516000.000,17240000.000,17336000.000,21420000.000,4541000.000,15166000.000,15656000.000,8054000.000,114141000.000,94840000.000,90297000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
