,2017-03-31
AccountsPayableCurrent,2793000.000
AccruedLiabilitiesCurrent,1819000.000
AccruedProfessionalFeesCurrent,514000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-105000.000
AdditionalPaidInCapital,134347000.000
Assets,28779000.000
AssetsCurrent,27286000.000
CashAndCashEquivalentsAtCarryingValue,23800000.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesOutstanding,9392414.000
CommonStockValue,9000.000
EmployeeRelatedLiabilitiesCurrent,240000.000
LiabilitiesAndStockholdersEquity,28779000.000
LiabilitiesCurrent,4612000.000
OtherAssetsCurrent,116000.000
OtherAssetsNoncurrent,937000.000
PrepaidExpenseAndOtherAssetsCurrent,319000.000
PrepaidInsurance,149000.000
PrepaidTaxes,54000.000
PropertyPlantAndEquipmentNet,159000.000
RetainedEarningsAccumulatedDeficit,-110084000.000
SecurityDeposit,35000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1202691.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,9.850
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,664767.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,20.420
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,295000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1867458.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,13.620
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,256000.000
StockholdersEquity,24167000.000
