,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,139450.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,2482345.000,3762164.000,5035086.000,5292058.000,6549536.000,7023657.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,1497425.000,1539020.000,1378735.000,1383999.000,1460352.000,2114477.000,1925504.000,1982194.000,1864066.000
AccountsPayableCurrentAndNoncurrent,,,,,,,2243268.000,1851193.000,2237157.000,,,,,,,,,
AccountsReceivableNetCurrent,26545539.000,29709282.000,899493.000,621285.000,554053.000,353993.000,519858.000,312034.000,397236.000,268834.000,362357.000,396961.000,237967.000,203348.000,159224.000,181621.000,273075.000,328046.000
AccountsReceivableNetNoncurrent,2291820.000,2123011.000,,,,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,,7800000.000,7500000.000,7500000.000,7500000.000,7000000.000,,7900000.000
AccruedIncomeTaxes,,,,,,,752281.000,752281.000,,,,39704.000,39704.000,39704.000,,,,
AccruedIncomeTaxesCurrent,6666312.000,7246631.000,,,,,,,752281.000,,,,,,,,735854.000,
AccruedLiabilitiesCurrent,,,,,,,,,7743144.000,5654682.000,6143509.000,6341742.000,6567978.000,7273980.000,6814550.000,7270724.000,7577894.000,8186064.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,5255494.000,6797209.000,7743144.000,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,837972.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,237000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,832540.000,,,,975039.000,,,,972690.000,,,,528063.000
AdditionalPaidInCapital,3259446.000,3635144.000,4684095.000,5517757.000,6648433.000,11659744.000,11950919.000,14102229.000,14404616.000,15978968.000,16446537.000,16458988.000,16699112.000,16919073.000,16948760.000,17002355.000,17017776.000,17038007.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,55773.000,55773.000,55773.000,55773.000,55773.000,9408.000,9408.000,72634.000
Assets,33460094.000,36545044.000,8788457.000,9555986.000,11063776.000,11775360.000,12224838.000,5066779.000,4931268.000,4997753.000,4579850.000,3821088.000,3220959.000,2500296.000,2800276.000,2397644.000,2449205.000,2427110.000
AssetsCurrent,27608283.000,30865353.000,2899717.000,3019385.000,2906135.000,2598813.000,2875480.000,2363777.000,2445185.000,2629518.000,2315731.000,1657535.000,1156846.000,533959.000,897669.000,556593.000,659997.000,832985.000
AssetsNet,,,,,,11775360.000,12224838.000,5066779.000,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,1577367.000,,,,577925.000
Cash,,,,,,,,,167873.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,132290.000,3574.000,147364.000,10847.000,4210.000,326603.000,57936.000,25949.000,167873.000,491806.000,92586.000,25144.000,40518.000,11739.000,223187.000,21371.000,20607.000,82643.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ClassOfWarrantOrRightOutstanding,,,,,3487946.000,2423965.000,2423964.000,,3856465.000,4256465.000,4256465.000,4256465.000,4919372.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,21949576.000,21949576.000,21949576.000,21949576.000,22049576.000,23008782.000,23011782.000,23884225.000,24004680.000,25741181.000,26422847.000,26422847.000,26552847.000,26768756.000,26768756.000,27397400.000,27686169.000,27730227.000
CommonStockSharesOutstanding,21949576.000,21949576.000,21949576.000,21949576.000,22049576.000,23008782.000,23008782.000,23008782.000,24004680.000,25741181.000,26422847.000,26422847.000,26552847.000,26768756.000,26768756.000,27397400.000,27686169.000,27730227.000
CommonStockValue,21950.000,21950.000,21950.000,21950.000,22050.000,23009.000,23012.000,23884.000,24005.000,25741.000,26423.000,26423.000,26553.000,26769.000,26769.000,27398.000,27686.000,27730.000
DebtInstrumentFaceAmount,,,,,5657448.000,5568390.000,6064448.000,,,,,,,,,,,
