,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,6620.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,105547.000,,,,0.000,,,,
AmortizationOfMortgageServicingRightsMSRs,,,,,,,,,,,,,900288.000,138447.000,204505.000,-415376.000,126446.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,609199.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,9836104.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,9226905.000,,,,
AvailableForSaleSecuritiesGrossGainsLossesNetDerivatives,,,,,,,,,,,,,-371095.000,-2239654.000,-958995.000,-1113666.000,9448270.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,19582353.000,,,,7572525.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,2469713.000,,,,9836105.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,1310813.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,40558266.000,,,,5764286.000,,,,-5983346.000,,,,-10129613.000,,,,
CommonStockDividendsPerShareDeclared,0.190,0.450,0.480,0.520,0.380,0.360,0.380,0.350,0.380,0.380,0.300,0.290,0.180,0.180,0.180,1.500,0.150
ComprehensiveIncomeNetOfTax,829091.000,-17768278.000,-518745.000,7110584.000,9383920.000,9414656.000,2642639.000,,,,,,-18929449.000,-850163.000,34464.000,-639702.000,5039534.000
CostOfReimbursableExpense,180864.000,727234.000,634001.000,561124.000,668653.000,870817.000,843943.000,864270.000,1051567.000,1055075.000,1338272.000,1535434.000,1204811.000,1184243.000,1184391.000,1173830.000,1208943.000
DerivativeGainLossOnDerivativeNet,1373291.000,11136853.000,8401396.000,-2098686.000,-842767.000,-849826.000,-9079091.000,-7442776.000,-2830486.000,-1217392.000,-8262423.000,285571.000,-1585541.000,-761362.000,-820974.000,78876.000,2233051.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-71293.000,,,,,,,,,,,,,,,,
Dividends,439900.000,3325163.000,,,,4644392.000,6398915.000,,6400040.000,6391007.000,5297934.000,5307718.000,3510530.000,3498347.000,3508670.000,22903407.000,3511398.000
DividendsCommonStock,439900.000,3325163.000,,,3183469.000,4008469.000,5518406.000,5519531.000,5519531.000,5520281.000,4417425.000,4417426.000,2630021.000,2627621.000,2628161.000,6506473.000,2630889.000
DividendsPreferredStock,2326.000,,,,480573.000,,,,880509.000,,,,880509.000,,880509.000,,880509.000
DividendsShareBasedCompensation,0.000,0.000,,,,635923.000,880509.000,,880509.000,870726.000,880509.000,890292.000,880509.000,870726.000,,,
EarningsPerShareBasicAndDiluted,0.670,1.080,-2.310,1.080,-0.340,0.340,0.280,-0.250,-0.410,0.210,-0.150,0.140,-1.220,-0.340,0.040,0.730,0.080
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,1.000,,,,1.000
FeesAndCommissionsMortgageBankingAndServicing,,,,,,,,,,,,,223678.000,243875.000,258458.000,206413.000,252738.000
GainLossOnSaleOfDerivatives,-71293.000,11136853.000,8401396.000,-654102.000,-842767.000,-849826.000,-9079091.000,-7442776.000,-2830486.000,-1217392.000,-8262423.000,285571.000,-1585541.000,-761362.000,-820974.000,78876.000,2233051.000
GainLossOnSaleOfInvestments,,,,,,,,,-154313.000,524156.000,1464308.000,-2367983.000,-6383153.000,3771148.000,-749604.000,-3854528.000,-9317003.000
GainLossOnSaleOfMortgageLoans,,,,,,93242.000,474095.000,,551383.000,-594542.000,539456.000,-693476.000,197902.000,-62002.000,-138785.000,-148138.000,-3709.000
GainLossOnSecuritizationOfFinancialAssets,,,,,,,,,-4868428.000,567205.000,-350924.000,1015716.000,-20994.000,-146224.000,-557914.000,0.000,0.000
