,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,36029000.000,53266000.000,48166000.000,38987000.000,34018000.000,70301000.000,76572000.000,54463000.000,38310000.000,82448000.000,77000000.000,50863000.000,40444000.000,70254000.000,69485000.000
AccountsReceivableNetCurrent,27201000.000,25493000.000,32604000.000,24992000.000,25794000.000,32753000.000,37753000.000,27307000.000,29886000.000,28177000.000,31132000.000,24401000.000,26696000.000,26659000.000,30317000.000
AccruedIncomeTaxesCurrent,4659000.000,1674000.000,7264000.000,5391000.000,2299000.000,6042000.000,2992000.000,1088000.000,607000.000,840000.000,1084000.000,1013000.000,875000.000,2005000.000,3343000.000
AccruedLiabilitiesCurrent,10703000.000,14908000.000,17203000.000,14248000.000,17423000.000,62555000.000,67940000.000,43627000.000,40057000.000,54087000.000,56749000.000,44890000.000,30632000.000,68274000.000,71137000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,37585000.000,40022000.000,42456000.000,45270000.000,47035000.000,48560000.000,53311000.000,59061000.000,64678000.000,65081000.000,70689000.000,74295000.000,79845000.000,82422000.000,86462000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21423000.000,-18227000.000,-17662000.000,-14105000.000,-21787000.000,-27835000.000,-34489000.000,-27051000.000,-32013000.000,-35216000.000,-38027000.000,-46674000.000,-49490000.000,-51637000.000,-49830000.000
AdditionalPaidInCapitalCommonStock,,304870000.000,305148000.000,307402000.000,309318000.000,666338000.000,666665000.000,669481000.000,673317000.000,678558000.000,680316000.000,685125000.000,687576000.000,694773000.000,695170000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8876000.000,8757000.000,9076000.000,9398000.000,8814000.000,8991000.000,6598000.000,5453000.000,4489000.000,4802000.000,6439000.000,6936000.000,6929000.000,4962000.000,4316000.000
Assets,633811000.000,655264000.000,669000000.000,662951000.000,656628000.000,1352613000.000,1304624000.000,1255813000.000,1205493000.000,1126782000.000,1108512000.000,1056920000.000,1005120000.000,962314000.000,930280000.000
AssetsCurrent,73663000.000,95363000.000,113523000.000,109295000.000,111154000.000,191739000.000,177034000.000,139587000.000,110750000.000,132897000.000,138729000.000,114853000.000,83910000.000,146354000.000,118727000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,355300000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,28347000.000,48162000.000,61326000.000,63495000.000,62783000.000,95595000.000,76390000.000,53879000.000,15099000.000,57892000.000,65220000.000,56099000.000,16192000.000,81002000.000,50444000.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
