,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,489000.000,181000.000,373000.000,454000.000,432000.000,491000.000,527000.000,466000.000,529000.000,305000.000,337000.000,271000.000,1058000.000,2000.000,2000.000,313000.000,527000.000,1086000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,45000.000,,,,56000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1089058.000,,,,2636859.000,,,,4109366.000,,,,532931.000,,,,2789036.000
BankruptcyClaimsAmountOfClaimsFiled,,,,,,,,,,,,,,,,,,32000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,59002000.000,,,,-20823000.000,,,,1701000.000,,,,-1854000.000,,,,1135000.000
ComprehensiveIncomeNetOfTax,-8602000.000,-8574000.000,-11792000.000,-11336000.000,-10247000.000,-10412000.000,-9812000.000,-8063000.000,-9722000.000,-9616000.000,-6038000.000,-6600000.000,-13116000.000,-5426000.000,-12012000.000,-4523000.000,-5058000.000,-5548000.000
ContractsRevenue,69000.000,16000.000,15000.000,9000.000,4000.000,,,,,,,,,,,,,
ConversionOfStockAmountConverted1,,102023000.000,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,,,,,-484000.000,,,
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,,,,,,,,,,,,,,,1627000.000,,,
DebtorReorganizationItemsEmployeeRelatedCharges,,,,,,,,,,,,,,,700000.000,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,2516000.000,2040000.000,224000.000,90000.000,112000.000
DebtorReorganizationItemsNetGainLossOnRejectionOfLeasesAndOtherExecutoryContracts1,,,,,,,,,,,,,,227000.000,,,,
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,,,,,,,,228000.000,728000.000,203000.000,59000.000,12000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,,,,,,,1143000.000,,,
DepreciationDepletionAndAmortization,,42000.000,,,,101000.000,,,,48000.000,,,,33000.000,,,,14000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,-114000.000,,,,,,
EarningsPerShareBasicAndDiluted,-1.140,-0.550,-0.490,-0.470,-0.220,-0.320,-0.300,-0.240,-0.290,-0.290,-1.460,-1.600,-5.220,-1.220,-2.630,-0.300,1.370,-0.370
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,-28000.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,0.690,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,0.016,,,,,,
