,2011-09-30,2011-12-31
AccretionExpense,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4987.000,
CostOfGoodsSold,332288.000,162857.000
DepreciationAndAmortization,5019.000,5044.000
EarningsPerShareDiluted,0.001,-0.001
ForeignCurrencyTransactionGainLossBeforeTax,,0.000
GrossProfit,269925.000,152288.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,39385.000,
IncreaseDecreaseInAccountsReceivable,28890.000,
IncreaseDecreaseInInventories,3614.000,
InterestExpense,26516.000,24074.000
InterestPaid,25266.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,
NetCashProvidedByUsedInFinancingActivities,-70270.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-70270.000,
NetCashProvidedByUsedInInvestingActivities,-3469.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3469.000,
NetCashProvidedByUsedInOperatingActivities,68752.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,68752.000,
NetIncomeLoss,56852.000,-50780.000
NonoperatingIncomeExpense,-26516.000,-24074.000
OperatingExpenses,186557.000,178994.000
OperatingIncomeLoss,83368.000,-26706.000
PaymentsToAcquirePropertyPlantAndEquipment,3469.000,
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromRepaymentsOfLinesOfCredit,0.000,
ProceedsFromRepaymentsOfOtherLongTermDebt,-9000.000,
ProceedsFromSubordinatedShortTermDebt,-61270.000,
RepaymentsOfConvertibleDebt,0.000,
Revenues,602213.000,315145.000
SalesRevenueNet,602213.000,315145.000
SellingGeneralAndAdministrativeExpense,181538.000,173950.000
WeightedAverageNumberOfDilutedSharesOutstanding,82623836.000,82623836.000
