,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,37726000.000,40754000.000,46401000.000,46316000.000,31816000.000,40044000.000,42492000.000,45582000.000,42386000.000,36864000.000,39946000.000,37887000.000,40336000.000,34601000.000,35458000.000,28412000.000,24582000.000,26609000.000,31840000.000,27836000.000,27524000.000,26064000.000,36628000.000,20794000.000,23701000.000
AccountsReceivableGross,,,100840000.000,82717000.000,84518000.000,81118000.000,98471000.000,73589000.000,77519000.000,67052000.000,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,90170000.000,72619000.000,61668000.000,61416000.000,83045000.000,62597000.000,59783000.000,58790000.000,71979000.000,60867000.000,58930000.000,62460000.000,86500000.000,77543000.000,72631000.000
AccountsReceivableNet,,,94723000.000,76854000.000,78893000.000,75474000.000,93758000.000,69486000.000,73397000.000,62869000.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,70974000.000,77084000.000,94723000.000,76854000.000,78893000.000,75474000.000,93758000.000,69486000.000,73397000.000,62869000.000,86181000.000,67742000.000,57525000.000,57514000.000,78633000.000,58436000.000,56038000.000,55039000.000,68154000.000,56558000.000,54887000.000,58052000.000,83319000.000,73394000.000,68005000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,48746000.000,,,,66178000.000,,,,79341000.000,,,,93041000.000,,,,97250000.000,,,,100354000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-2000000.000,,,,-1500000.000,,,,-800000.000,,,,-4400000.000,,,,-7400000.000,,,,-10800000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1558000.000,-1684000.000,-2052000.000,-1745000.000,-2281000.000,-1875000.000,-1515000.000,-2502000.000,-2330000.000,-1294000.000,-831000.000,-619000.000,-895000.000,-2994000.000,-4363000.000,-6507000.000,-5429000.000,-6047000.000,-7408000.000,-6746000.000,-8238000.000,-7959000.000,-10743000.000,-9961000.000,-7743000.000
AdditionalPaidInCapital,458782000.000,461469000.000,457837000.000,458817000.000,460784000.000,466793000.000,468087000.000,492005000.000,492009000.000,492453000.000,494086000.000,495685000.000,498768000.000,502647000.000,506727000.000,512259000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,521086000.000,525632000.000,534651000.000,532284000.000,536689000.000,540038000.000,543974000.000,548184000.000,552541000.000
