,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2743141.000,1807081.000,2346240.000,2327442.000,2283032.000,4564065.000,3762567.000,3753224.000,4056533.000,4437373.000,7579000.000,7775000.000,7632000.000,8341000.000,8148000.000,8099000.000
AccountsReceivableNetCurrent,1263241.000,1616134.000,1567039.000,1818096.000,2056266.000,4108567.000,5028620.000,4824394.000,5722564.000,5165093.000,6621000.000,8449000.000,11944000.000,13679000.000,11748000.000,12675000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,996145.000,207000.000,517500.000,,,,0.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2305250.000,,,,2885006.000,,,,4388000.000,,,,6356000.000,
AdditionalPaidInCapital,48864777.000,63681317.000,106786862.000,107444953.000,108459567.000,110814811.000,112520268.000,113216621.000,113996507.000,114754824.000,131167000.000,131701000.000,136590000.000,139023000.000,139576000.000,144457000.000
AllowanceForDoubtfulAccountsReceivable,36000.000,36000.000,36000.000,36000.000,36000.000,36000.000,251176.000,,,,664000.000,,,,1387000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,251176.000,472571.000,467153.000,464090.000,664000.000,664000.000,664000.000,672000.000,1387000.000,1366000.000
Assets,6455584.000,14306501.000,55157273.000,53083675.000,49599422.000,51633258.000,47105130.000,43194563.000,39827982.000,35979745.000,48884000.000,43969000.000,44235000.000,45823000.000,42434000.000,43365000.000
AssetsCurrent,3893874.000,12207437.000,51891219.000,44062551.000,40693213.000,36018379.000,31773898.000,28285552.000,31096152.000,26623520.000,28198000.000,23545000.000,24466000.000,26580000.000,23424000.000,24357000.000
CapitalLeaseObligationsCurrent,16211.000,11886.000,51400.000,43910.000,57606.000,57606.000,58950.000,59652.000,60361.000,61079.000,122000.000,106000.000,72000.000,69000.000,109000.000,229000.000
CapitalLeaseObligationsNoncurrent,,,309777.000,309777.000,331636.000,322939.000,300385.000,285188.000,269829.000,254021.000,276000.000,251000.000,242000.000,228000.000,374000.000,616000.000
CapitalLeasedAssetsGross,,,403288.000,,,,395687.000,,,,706154.000,,,,916600.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,354000.000,331000.000,549000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,136000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,59000.000,59000.000,68000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,70000.000,70000.000,102000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,75000.000,75000.000,113000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,78000.000,78000.000,130000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,24000.000,25000.000,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,40000.000,34000.000,66000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,314000.000,297000.000,483000.000,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,48000.000,24000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,26454.000,,,,29936.000,,,,311855.000,,,,279788.000,
CashAndCashEquivalentsAtCarryingValue,1940808.000,9878176.000,49459564.000,41314995.000,37417742.000,30748275.000,25554064.000,22311730.000,23744173.000,19917926.000,19459000.000,13273000.000,10552000.000,10716000.000,9502000.000,9664000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,70598.000,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,1926477.000,1843582.000,1797114.000,1781199.000,1736911.000,1606911.000,1136078.000,1136078.000,1116940.000,1116940.000,4432000.000,4362000.000,5632000.000,7145000.000,7033000.000,6608000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,4316691.000,5965340.000,9275384.000,9282610.000,9464709.000,9723669.000,9821169.000,9831169.000,9844360.000,9861340.000,13652000.000,13652000.000,16120000.000,18870000.000,18936000.000,19756000.000
CommonStockSharesOutstanding,4316691.000,5965340.000,9275384.000,9282610.000,9464709.000,9723669.000,9821169.000,9831169.000,9844360.000,9861340.000,13652000.000,13652000.000,16120000.000,18870000.000,18936000.000,19756000.000
