,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,356467.000,433549.000
AccountsReceivableNetCurrent,1673.000,1914.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,163159.000,178705.000
AdditionalPaidInCapitalCommonStock,20277882.000,21205658.000
Assets,262045.000,643464.000
AssetsCurrent,137555.000,534520.000
CashAndCashEquivalentsAtCarryingValue,62520.000,444850.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,0.370,
ClassOfWarrantOrRightOutstanding,2923666.000,2983666.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000
CommonStockSharesIssued,25046438.000,25268259.000
CommonStockSharesOutstanding,25046438.000,25268259.000
CommonStockValue,25046.000,25269.000
ConvertibleLongTermNotesPayable,0.000,
ConvertibleNotesPayableCurrent,44323.000,45063.000
DeferredRentCredit,85399.000,
DeferredRentCreditCurrent,88290.000,59835.000
DeferredTaxAssetsGross,5382000.000,
DeferredTaxAssetsNet,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,3356000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,2016000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,9000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsPolicyholderLiabilities,0.000,
DeferredTaxAssetsValuationAllowance,5382000.000,
DueToOfficersOrStockholdersCurrent,91483.000,133388.000
DueToRelatedPartiesCurrent,91483.000,133388.000
InventoryFinishedGoodsAndWorkInProcessNetOfReserves,3320.000,6037.000
InventoryNet,43999.000,50024.000
InventoryRawMaterialsNetOfReserves,40679.000,43987.000
Liabilities,607619.000,
LiabilitiesAndStockholdersEquity,262045.000,643464.000
LiabilitiesCurrent,607619.000,797268.000
MembersEquity,-345574.000,-153804.000
NotesPayableFairValueDisclosure,1239792.000,
NotesPayableRelatedPartiesClassifiedCurrent,16805.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,194309.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,72710.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,121599.000,
OperatingLossCarryforwards,8234000.000,
OtherNotesPayableCurrent,10251.000,125433.000
PreferredStockParOrStatedValuePerShare,0.001,
PreferredStockSharesAuthorized,10000000.000,
PreferredStockSharesIssued,1705154.000,
PreferredStockSharesOutstanding,1705154.000,
PreferredStockValue,1705.000,
PrepaidExpenseAndOtherAssetsCurrent,29363.000,37732.000
PrepaidExpenseAndOtherAssetsNoncurrent,10470.000,10470.000
PropertyPlantAndEquipmentGross,277179.000,277179.000
PropertyPlantAndEquipmentNet,114020.000,98474.000
RetainedEarningsAccumulatedDeficit,-20650207.000,-21387136.000
SharePrice,0.880,0.880
ShortTermBorrowings,14000.000,14000.000
StockholdersEquity,345574.000,153804.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-345574.000,
