,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,26000.000,,,,-71000.000,,,,-113000.000,,,,-104000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,55000.000,110000.000,62000.000,,886000.000,81000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,24000.000,,,,509000.000,,,,16000.000,
AllowanceForLoanAndLeaseLossesLoansAcquired,,,,,,,,,8800000.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,127000.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,654000.000,,,,29000.000,,,,156000.000,,,,71000.000,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,-5000.000,,,,353000.000,,,,-55000.000,
AmortizationOfAcquisitionCosts,,,,,,,,,-38000.000,,,,-4000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,83000.000,,,,138000.000,
AmortizationOfIntangibleAssets,,,,,-9000.000,-9000.000,9000.000,44000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,578125.000,,,,578125.000,,,,394125.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,111000.000,,,,61000.000,,,,43000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,123000.000,,,,74000.000,,,,144000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,12000.000,,,,13000.000,,,,101000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000,0.000,0.000,0.000,64000.000,0.000,-3000.000,116000.000,114000.000,0.000,22000.000,-3000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,114000.000,,22000.000,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,64000.000,,3000.000,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,-34000.000,,,,-197000.000,,,,184000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,97000.000,,,,74000.000,,,,106000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2560000.000,,,,13354000.000,,,,11250000.000,,,,-744000.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,165000.000,,,,0.000,,,,4000.000,,,,1000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,-228000.000,,,,56000.000,,,,,,,,,
ComprehensiveIncomeNetOfTax,201000.000,2000.000,-25000.000,78000.000,-285000.000,-325000.000,21000.000,93000.000,667000.000,-221000.000,454000.000,-532000.000,-1773000.000,36000.000
Depreciation,,,,,,,,,74000.000,,,,82000.000,
DepreciationDepletionAndAmortization,-107000.000,,,,-38000.000,,,,,,,,,
EarningsPerShareBasic,0.080,,,,-0.100,-0.090,0.010,0.090,0.050,0.040,0.020,-0.020,-0.350,-0.010
EarningsPerShareBasicAndDiluted,0.080,0.090,0.070,,,,,,,,,,,
EarningsPerShareDiluted,0.080,,,,-0.100,-0.090,0.010,0.090,0.050,0.040,0.020,-0.020,-0.350,-0.010
EquipmentExpense,54000.000,51000.000,53000.000,,,,,,,,,,,
FairValueInputsDiscountRate,,,,,0.130,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,,,,,,93000.000,99000.000,,90000.000,92000.000,88000.000,195000.000,169000.000,168000.000
FeesAndCommissionsOther,35000.000,36000.000,51000.000,46000.000,33000.000,43000.000,41000.000,50000.000,69000.000,67000.000,52000.000,32000.000,68000.000,68000.000
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,,,,,,1.000,0.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,895000.000,,,,,,390000.000,0.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,1107000.000,,,,,,353000.000,0.000
FinitelivedIntangibleAssetsAcquired1,,,,,249000.000,,,,249000.000,,,,249000.000,
FranchiseCosts,25000.000,20000.000,13000.000,,,27000.000,23000.000,,49000.000,49000.000,49000.000,49000.000,48000.000,47000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,,,,,,,126000.000,13000.000,22000.000,,11000.000,
GainLossOnSaleOfMortgageLoans,,,,,,,,,21000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,-8000.000,
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,,,,,,,-843000.000,0.000
GainLossOnSalesOfLoansNet,30000000.000,,,,,,,,,,6000.000,,-713000.000,-170000.000
HeldToMaturitySecuritiesTransferredSecurityUnrealizedGainLoss,,,,,,,,,12000.000,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,,515000.000,,,,486000.000,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,0.000,,,,38000.000,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,532000.000,,,,296000.000,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,,,2000.000,,,,2000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,1882000.000,,,,2974000.000,,,,457000.000,,,,405000.000,
