,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,1577.000,,,,,,,
AccountsPayableAndAccruedLiabilities,,,,-116.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,1571.000,,,,,,,
AccountsPayableRelatedParties,,,,12000.000,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,0.000,,,,,3562.000,,,,,,,
AccruedIncomeTaxes,,,,,,0.000,,,,,,,,,,
AccruedIncomeTaxesPayable,,1824.000,0.000,,0.000,,,,,,,,,,,
AdditionalPaidInCapital,-1680.000,1260.000,25270.000,25270.000,25270.000,25270.000,40380.000,40380.000,40380.000,40380.000,40380.000,,40380.000,40380.000,40380.000,40380.000
Assets,13456.000,15644.000,24491.000,16381.000,12354.000,5676.000,7558.000,1623.000,1577.000,0.000,9613.000,,0.000,0.000,0.000,0.000
AssetsCurrent,13456.000,15644.000,24491.000,16381.000,12354.000,5676.000,7558.000,1623.000,1577.000,0.000,0.000,,0.000,0.000,0.000,0.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsMarketableSecurities,,0.000,,,,,,,,,,,,,,
Cash,13456.000,15644.000,24491.000,16381.000,12354.000,4099.000,5981.000,46.000,,0.000,,,,0.000,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,6540.000,,,,0.001,0.001,,0.001,,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,,,,,,90000000.000,90000000.000,,90000000.000,,90000000.000,90000000.000,90000000.000,90000000.000,,90000000.000
CommonStockSharesIssued,,,,,,,,,7030000.000,,7030000.000,7030000.000,7030000.000,7030000.000,,7030000.000
CommonStockSharesOutstanding,,,,,,,,,7030000.000,,7030000.000,7030000.000,7030000.000,7030000.000,,7030000.000
CommonStockValue,,,7030.000,,,,,,,,,,,,,
CommonStockValueOutstanding,6480.000,,,7030.000,7030.000,7030.000,7030.000,7030.000,7030.000,7030.000,7030.000,,7030.000,7030.000,7030.000,7030.000
DueToRelatedPartiesCurrent,,,,,,,,,,,40208.000,84683.000,89980.000,93226.000,,
InterestPayable,359.000,481.000,,365.000,,,,,,,,,,,,
Liabilities,24159.000,26105.000,12181.000,12365.000,12551.000,12740.000,0.000,0.000,5133.000,11128.000,40208.000,,89980.000,93226.000,100543.000,142362.000
LiabilitiesAndStockholdersEquity,13456.000,15644.000,24491.000,16381.000,12354.000,5676.000,7558.000,1623.000,1577.000,0.000,9613.000,,0.000,0.000,0.000,0.000
LiabilitiesCurrent,12159.000,,181.000,365.000,551.000,12740.000,0.000,0.000,5133.000,11128.000,40208.000,,89980.000,93226.000,100543.000,142362.000
NotesAndLoansPayableCurrent,,11800.000,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrent,11800.000,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,0.000,,
NotesPayableRelatedPartiesNoncurrent,12000.000,,,,,,,,,,,,,,,
NotesReceivableRelatedParties,,,,,,0.000,,,,,,,,,,
OtherAssets,,,,,,,,,,,9613.000,,,,,
OtherReceivables,,,,,,1577.000,1577.000,1577.000,,0.000,,,,0.000,,
PreferredStockParOrStatedValuePerShare,,0.000,,,,0.001,0.001,,0.001,,0.001,0.001,0.001,0.001,,0.001
PreferredStockSharesAuthorized,,,,,,10000000.000,10000000.000,,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,0.000,0.000,0.000,,0.000
PreferredStockValue,,,0.000,,,,,,,,,,,,,
PreferredStockValueOutstanding,0.000,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000
PublicUtilitiesPropertyPlantAndEquipmentVehicles,,33108.000,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,910543.000,119029.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,,,,,89980.000,,100543.000,119029.000
RetainedEarningsAccumulatedDeficit,-15503.000,-18261.000,-19990.000,-28284.000,-32497.000,-39364.000,-39852.000,-45787.000,-50966.000,-58538.000,-78005.000,,-137390.000,-140636.000,-147953.000,-189772.000
StockholdersEquity,-10703.000,-10461.000,12310.000,4016.000,-197.000,-7064.000,7558.000,1623.000,-3556.000,-11128.000,-30595.000,,-89980.000,-93226.000,-100543.000,-142362.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-10703.000,-10461.000,12310.000,4016.000,-197.000,-7064.000,7558.000,1623.000,-3556.000,-11128.000,-30595.000,,-89980.000,-93226.000,-100543.000,-142362.000
