,2017-03-31
AccountsPayableCurrent,2546000.000
AccruedLiabilitiesCurrent,4330000.000
AccruedProfessionalFeesCurrent,137000.000
AccruedRentNoncurrent,161000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3837000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13000.000
AdditionalPaidInCapital,176507000.000
Assets,131111000.000
AssetsCurrent,110155000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,15000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,28692000.000
AvailableForSaleSecuritiesDebtSecurities,28679000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,6742000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,20327000.000
CashAndCashEquivalentsAtCarryingValue,96754000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,198009.000
CommonStockCapitalSharesReservedForFutureIssuance,4125815.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,500000000.000
CommonStockValue,20000.000
DeferredOfferingCosts,0.000
DerivativeLiabilitiesNoncurrent,0.000
EmployeeRelatedLiabilitiesCurrent,659000.000
LiabilitiesAndStockholdersEquity,131111000.000
LiabilitiesCurrent,8126000.000
NotesPayableCurrent,1250000.000
NotesPayableToBankNoncurrent,12709000.000
OtherAccruedLiabilitiesCurrent,111000.000
OtherLiabilitiesCurrent,0.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseAndOtherAssetsCurrent,1694000.000
PropertyPlantAndEquipmentGross,4406000.000
PropertyPlantAndEquipmentNet,569000.000
ReceivablesNetCurrent,0.000
RestrictedCashAndCashEquivalentsNoncurrent,60000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,1204923.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,47184000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2722883.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,10.420
StockholdersEquity,110115000.000
