,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,767000.000,972000.000,1007000.000,1048000.000,1175000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,68000.000,16000.000,,,,
AdministrativeFeesAmountPaid,,121000.000,180000.000,,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,71912000.000,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,142000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,72054000.000,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,-9040000.000,-7192000.000,-5345000.000
AmortizationOfDebtDiscountPremium,3983000.000,1429000.000,4198000.000,3371000.000,1333000.000,227000.000
AmortizationOfDeferredLoanOriginationFeesNet,,59000.000,37000.000,-32000.000,-32000.000,-36000.000
AmortizationOfFinancingCosts,8112000.000,6850000.000,1216000.000,1581000.000,1873000.000,324000.000
AmortizationOfIntangibleAssets,-8970000.000,-17767000.000,-11212000.000,,,
AmortizationOfLeaseIncentives,,500000.000,1400000.000,1400000.000,1400000.000,1200000.000
AssetManagementCosts,14546000.000,11598000.000,10110000.000,9975000.000,9547000.000,7553000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,10470000.000,4410000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,46249000.000,22305000.000,7873000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-97917000.000,200587000.000,-43187000.000,-152716000.000,-12070000.000,
CommonStockDividendsPerShareDeclared,0.525,0.085,0.395,0.050,0.350,0.100
ComprehensiveIncomeNetOfTax,,-65740000.000,-43123000.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.000,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,37371000.000,-65740000.000,-43123000.000,-25818000.000,-11387000.000,90893000.000
CostOfRealEstateRevenue,73185000.000,84907000.000,86203000.000,84288000.000,75034000.000,52857000.000
CostsAndExpenses,318887000.000,340249000.000,320639000.000,269920000.000,281368000.000,172573000.000
DepreciationAndAmortizationDiscontinuedOperations,,50534000.000,6684000.000,0.000,0.000,
DepreciationDepletionAndAmortization,82310000.000,89529000.000,75575000.000,71613000.000,59145000.000,35961000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,5141000.000,53691000.000,47997000.000,4797000.000,124000.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,4122000.000,-849000.000,2777000.000,1583000.000,264000.000,82000.000
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,36754000.000,37218000.000,8975000.000,257000.000,0.000,0.000
