,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,87000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2871000.000,13040000.000,24760000.000,31660000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1804000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,4256000.000,1302000.000,0.000
AllocatedShareBasedCompensationExpense,2871000.000,13040000.000,24760000.000,31660000.000
AmortizationOfFinancingCosts,88000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2796000.000,3731000.000,3297000.000,4080000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,-408000.000,261000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,57000.000,0.000
ComprehensiveIncomeNetOfTax,,-98253000.000,-106125000.000,-193159000.000
CostsAndExpenses,47425000.000,121772000.000,,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,,-400000.000
CurrentFederalTaxExpenseBenefit,,29505000.000,136000.000,-23393000.000
CurrentStateAndLocalTaxExpenseBenefit,,11440000.000,91000.000,21000.000
DeferredFederalIncomeTaxExpenseBenefit,,-23053000.000,-17014000.000,22966000.000
DeferredIncomeTaxesAndTaxCredits,,-18798000.000,-17341000.000,22954000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,0.000
DefinedContributionPlanCostRecognized,,200000.000,500000.000,800000.000
Depreciation,20000.000,127000.000,698000.000,757000.000
DividendsPreferredStock,5891000.000,,,
DividendsShareBasedCompensation,0.000,0.000,,
EarningsPerShareBasicAndDiluted,-6.340,-2.950,-3.060,-5.450
EffectiveIncomeTaxRateContinuingOperations,,-0.223,0.137,0.002
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.355,-0.664,-0.291,-0.282
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.009,-0.110
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.022,0.023,-0.005,-0.014
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,0.011
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.068,0.074,0.028
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.027,,,-0.019
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,6934000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,800000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,4256000.000,1302000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,4256000.000,1302000.000,0.000
FairValueAdjustmentOfWarrants,1181000.000,,,
GainsLossesOnExtinguishmentOfDebt,-1091000.000,,,
GeneralAndAdministrativeExpense,14210000.000,33387000.000,44021000.000,50178000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-51145000.000,-80296000.000,-122504000.000,-193826000.000
IncomeTaxExpenseBenefit,,17892000.000,-16787000.000,-406000.000
IncomeTaxesPaid,0.000,40159000.000,399000.000,
IncomeTaxesPaidNet,,40200000.000,,-26998000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2375000.000,4897000.000,3311000.000,14000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-280000.000,-155000.000,-203000.000
IncreaseDecreaseInContractReceivablesNet,,960000.000,3429000.000,-858000.000
IncreaseDecreaseInDeferredLiabilities,42000.000,,,
IncreaseDecreaseInDeferredRevenue,,209624000.000,3442000.000,-3090000.000
IncreaseDecreaseInOtherNoncurrentAssets,,100000.000,107000.000,-27000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6761000.000,2008000.000,,
IncreaseDecreaseInSecurityDeposits,-96000.000,-27000.000,,
InterestIncomeExpenseNonoperatingNet,-1454000.000,217000.000,971000.000,1704000.000
InterestPaid,1523000.000,,,
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,-2024000.000,-2846000.000,-595000.000
MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,,-65000.000,,
NetCashProvidedByUsedInContinuingOperations,206292000.000,-170782000.000,182047000.000,-87931000.000
NetCashProvidedByUsedInFinancingActivities,255072000.000,145947000.000,12775000.000,6934000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,255072000.000,145947000.000,12775000.000,6934000.000
NetCashProvidedByUsedInInvestingActivities,-5000.000,-427817000.000,247803000.000,13731000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5000.000,-427817000.000,247803000.000,13731000.000
NetCashProvidedByUsedInOperatingActivities,-48775000.000,111088000.000,-78531000.000,-108596000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-48775000.000,111088000.000,-78531000.000,-108596000.000
NetIncomeLoss,-51145000.000,-98188000.000,-105717000.000,-193420000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-57036000.000,-98188000.000,-105717000.000,
OperatingExpenses,,,175033000.000,246473000.000
OperatingIncomeLoss,-47425000.000,-80513000.000,-123528000.000,-195564000.000
OperatingLeasesRentExpenseNet,500000.000,1000000.000,2100000.000,3000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-408000.000,261000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,261000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-65000.000,-408000.000,261000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-65000.000,-351000.000,
OtherNonoperatingIncomeExpense,,,53000.000,34000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,0.000,0.000
PaymentsOfDebtIssuanceCosts,43000.000,,,
PaymentsToAcquireMarketableSecurities,,597762000.000,411565000.000,72197000.000
PaymentsToAcquirePropertyPlantAndEquipment,5000.000,1655000.000,2615000.000,572000.000
ProceedsFromIssuanceInitialPublicOffering,175555000.000,,,
ProceedsFromIssuanceOfCommonStock,94000.000,,,
ProceedsFromIssuanceOfConvertiblePreferredStock,49699000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,266000000.000,86500000.000
ProceedsFromOtherDebt,41667000.000,83333000.000,,0.000
ProceedsFromRepaymentsOfShortTermDebt,-11900000.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,171600000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,395977000.000,0.000
ProceedsFromSaleOfProductiveAssets,,,6000.000,0.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,57000.000,0.000
ResearchAndDevelopmentExpense,33215000.000,88385000.000,131012000.000,196295000.000
SalesRevenueServicesNet,,41259000.000,51505000.000,50909000.000
ShareBasedCompensation,2871000.000,13040000.000,24760000.000,31660000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,14439000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,302000.000,194000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,34.090,48.630
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,764000.000,972000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,31.330,38.180
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,10.310,15.730
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,47.310,60.400
StockIssuedDuringPeriodSharesStockOptionsExercised,,,1133000.000,428000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,174310000.000,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,-3000000.000,,,
StockIssuedDuringPeriodValueNewIssues,175555000.000,55409000.000,,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,-400000.000
TemporaryEquityDividendsAdjustment,5891000.000,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,3828000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,53600000.000,,-3800000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9003000.000,33258000.000,34580000.000,35486000.000
