,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,10581.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,1750.000,,,63540.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,75000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,24056579.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,0.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,-21467.000,,,5756.000,
CostOfGoodsSold,,,,,,,,,165449.000,,187944.000,107091.000,265006.000,103569.000,77679.000
CostsAndExpenses,,,,,,,,,,,139323.000,128023.000,201180.000,259395.000,240789.000
CurrentIncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,,,,,,,,437500.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,0.000,0.000,,,,,,,
Depreciation,,,,,,,,,,,8649.000,,,9958.000,
DepreciationAndAmortization,,,,,,,,,,,8649.000,,,9958.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,181780.000,
DerivativeLossOnDerivative,,,,,,,,,,,,,,-161000.000,
EarningsPerShareBasic,,,,,,,,,-0.000,,-0.000,0.000,-0.000,0.000,-0.040
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.340,0.340,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,0.000,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,1360.000,6174.000,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,181780.000,-1812699.000
GeneralAndAdministrativeExpense,,,,,,,,14160.000,,,,,,,
GrossProfit,,,,,,,,,109323.000,,51375.000,134148.000,67061.000,8721.000,22154.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,-17637.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.010,0.010,-0.010,-0.000,-0.000,0.000,-0.000,-0.000,,,,,,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,17515.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,64111.000,,,-19315.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,21067.000,,,-3516.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,-38750.000,,,-6066.000,
IncreaseDecreaseInAccruedLiabilities,,,0.000,,,,-8513.000,,,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,2000.000,,,,12513.000,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,-33335.000,,,-9966.000,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,,,34705.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,-727.000,,,14551.000,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,0.000,,,,,,,,
InterestExpense,,,,,,,,,14937.000,,29092.000,29109.000,44295.000,109633.000,105098.000
InterestExpenseDebt,,,,,,,,,,,,,,431000.000,
InterestExpenseRelatedParty,,,,,,,,,,,360.000,,,,
InterestPaid,,,0.000,,,,0.000,,,,,,,23934.000,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,,2261.000,
MarketingExpense,,,,,,,,,,,43984.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,2000.000,,,,12513.000,,,,62292.000,,,254412.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2000.000,,,,12513.000,,,,62292.000,,,254412.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,-6065.000,,,-4083.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,-6065.000,,,-4083.000,
NetCashProvidedByUsedInOperatingActivities,,,-2000.000,,,,-12513.000,,,,-83694.000,,,-244573.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2000.000,,,,-12513.000,,,,-83694.000,,,-244573.000,
NetIncomeLoss,-2000.000,,,,,,,-14160.000,-17637.000,,-117040.000,-22984.000,-178414.000,-178527.000,-2136432.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,72147.000,-1917797.000
OperatingExpenses,,,2000.000,2000.000,2000.000,12618.000,4000.000,14160.000,112023.000,,,,,,
OperatingIncomeLoss,,-2000.000,-2000.000,-2000.000,-2000.000,-12618.000,-4000.000,-14160.000,-2700.000,-22363.000,-87948.000,6125.000,-134119.000,-250674.000,-218635.000
OtherSalesRevenueNet,,,,,,,,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,6065.000,,,4083.000,
ProceedsFromContributedCapital,,,,,,,,,,,61811.000,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,150500.000,
ProceedsFromIssuanceOrSaleOfEquity,,,0.000,,,,0.000,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,,,150000.000,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,208.000,,,,
ProceedsFromRepaymentsOfNotesPayable,,,,,,,,,,,,,,-36375.000,
ProfessionalFees,2000.000,2000.000,2000.000,2000.000,2000.000,12618.000,4000.000,,,,,,,,
ProfitLoss,,,-2000.000,,,,-4000.000,,,,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,,,,,13757.000,,,9218.000,
RepaymentsOfNotesPayable,,,,,,,,,,,20214.000,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,461.000,,,495.000,
ResearchAndDevelopmentExpense,,,,,,,,,22655.000,,14434.000,16413.000,14259.000,16391.000,11632.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
SalesRevenueGoodsNet,,,,,,,,,274772.000,,239319.000,241239.000,332067.000,112290.000,99833.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
SellingGeneralAndAdministrativeExpense,,,,,,,,,89368.000,,124889.000,111610.000,186921.000,243004.000,229157.000
ShareBasedCompensation,,,,,,,,,,,10581.000,,,63586.000,
StockholdersEquityNoteStockSplitConversionRatio1,,,,,,,,,,,11.000,,,,
UnrealizedGainLossOnDerivatives,,,,,,,,,,,,,,-182000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,-1360.000,-6174.000,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,2150000.000,2150000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,45050000.000,45215091.000,49341468.000,52186871.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,20425000.000,20048098.000,,45050000.000,,,,
