,2011-06-30
AccountsPayableCurrent,77464000.000
AccountsReceivableNetCurrent,491369000.000
AccruedLiabilitiesCurrent,60919000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,62287000.000
AdditionalPaidInCapital,384981000.000
AdvancesOnInventoryPurchases,154760000.000
Assets,1418641000.000
AssetsCurrent,1073064000.000
CashAndCashEquivalentsAtCarryingValue,144205000.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,290000000.000
CommonStockSharesIssued,89703773.000
CommonStockSharesOutstanding,89703773.000
CommonStockValue,9000.000
CustomerAdvancesCurrent,18722000.000
DeferredFinanceCostsCurrentNet,2143000.000
DeferredRevenueCurrent,2806000.000
DeferredTaxLiabilities,676000.000
DepositsAssetsCurrent,168589000.000
DepositsAssetsNoncurrent,132753000.000
Goodwill,79519000.000
IntangibleAssetsNetExcludingGoodwill,45799000.000
InventoryNet,43101000.000
Liabilities,719561000.000
LiabilitiesAndStockholdersEquity,1418641000.000
LiabilitiesCurrent,411806000.000
LongTermLoansFromBank,3810000.000
MinorityInterest,-17000.000
NotesPayableToBankCurrent,191014000.000
NotesPayableToBankNoncurrent,299945000.000
OtherReceivables,48568000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PropertyPlantAndEquipmentNet,77321000.000
RestrictedCashAndCashEquivalents,22472000.000
RetainedEarningsAccumulatedDeficit,251016000.000
SeniorLongTermNotes,3324000.000
SeniorNotesCurrent,22168000.000
SharesIssued,89703773.000
ShortTermBankLoansAndNotesPayable,5512000.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,804000.000
StockholdersEquity,699080000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,699097000.000
TaxesPayableCurrent,29438000.000
