,2011-07-31,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,69893.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,53796.000,61294.000,32009.000,56170.000,84915.000,99592.000,65729.000,86619.000,75972.000,22932.000,7213.000,63620.000,16846.000,34850.000,49989.000,23488.000,13457.000,30910.000,16172.000,27871.000,39302.000
AccountsPayableInterestBearingInterestRate,,,,,,0.070,0.070,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,200000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,21849.000,2764543.000,3208096.000,3540788.000,4055452.000,5231233.000,5751458.000,5978834.000,6210034.000,6243542.000,6243542.000,6243542.000,6243542.000,6258467.000,6336512.000,6340492.000,6449275.000,6795142.000,7157998.000,7703268.000,7754238.000,7954038.000
AggregateIndebtedness,,,,,,200000.000,,,,,,,,,,,,,,,,
Assets,,3260188.000,2813499.000,2254818.000,1039606.000,3566765.000,3286815.000,3199542.000,2820886.000,3052085.000,2871622.000,615819.000,371242.000,272438.000,269719.000,274011.000,285797.000,292312.000,171200.000,144459.000,158336.000,189296.000
AssetsCurrent,3981.000,2609488.000,2012799.000,1454118.000,63906.000,1095381.000,978880.000,825056.000,609849.000,754497.000,737483.000,90363.000,11985.000,11472.000,11503.000,14545.000,11706.000,10971.000,40775.000,14034.000,12911.000,43871.000
AssetsNoncurrent,,,,,,2471384.000,2307935.000,2374486.000,2211037.000,2297588.000,2134139.000,525456.000,359257.000,260966.000,258216.000,259466.000,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,1845150.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,25000.000,,,,,,,,,,,,,,,,
Cash,3506.000,2593183.000,,,,,,,,,,,,,,,1024.000,289.000,30093.000,3352.000,2229.000,33189.000
CashAndCashEquivalentsAtCarryingValue,,2593183.000,1815055.000,1432851.000,29005.000,603233.000,492775.000,728328.000,566757.000,207332.000,197755.000,71744.000,1303.000,790.000,821.000,3863.000,1024.000,289.000,30093.000,3352.000,2229.000,33189.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,600000.000,493000.000,728000.000,,207000.000,198000.000,72000.000,1000.000,1000.000,1000.000,3900.000,,,,,,
CashFDICInsuredAmount,,,,,29000.000,250000.000,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,19124225.000,20972285.000,,,21392285.000,21392285.000,21612285.000,21612285.000,17048660.000,17048660.000,17048660.000,,,,,,
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,250000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,750000000.000
CommonStockSharesIssued,,29897846.000,29897846.000,29897846.000,30153846.000,37766385.000,42278945.000,42458945.000,42458945.000,44991045.000,44991045.000,44991045.000,44991045.000,45741045.000,45741045.000,51524892.000,52774892.000,77462096.000,86798763.000,89932096.000,90232096.000,92232096.000
CommonStockSharesOutstanding,,,29897846.000,29897846.000,30153846.000,37766385.000,42278945.000,42458945.000,42458945.000,44991045.000,44991045.000,44991045.000,44991045.000,45741045.000,45741045.000,51524892.000,52774892.000,77462096.000,86798763.000,89932096.000,90232096.000,92232096.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,,,,,,,,50000.000
CommonStockValue,3151.000,2990.000,2990.000,2990.000,3015.000,3777.000,4228.000,4246.000,4426.000,4499.000,4499.000,4499.000,4499.000,4574.000,4574.000,4594.000,5277.000,7746.000,8680.000,8993.000,9023.000,9223.000
CumulativeEarningsDeficit,,,,,,3638000.000,4759000.000,5090000.000,,6183000.000,6430000.000,8411000.000,8747000.000,9006000.000,9229000.000,9382000.000,,,,,,
DebtInstrumentCollateralAmount,,,,,,,,,,1600700.000,1600700.000,100000.000,100000.000,100000.000,100000.000,100000.000,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,3666.000,916.000,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,1270684.000,1107235.000,943786.000,780337.000,616888.000,453439.000,310156.000,143957.000,14666.000,11916.000,9166.000,,,,,,
DeferredIncomeTaxLiabilities,,,,,,-480165.000,,,,-981311.000,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,1685545.000,,,,2430903.000,,,,,,,2752176.000,,,,2158857.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,-480165.000,,,,-981311.000,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,1205380.000,,,,1449592.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,2752176.000,,,,2158857.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,3197014.000,,,,4568747.000,,,,,,,2582295.000,,,,2006173.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,1118955.000,,,,1599061.000,,,,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,119639.000,,,,182941.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,2962.000,,,,3567.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,443989.000,,,,645334.000,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,-1205380.000,,,,-1449592.000,,,,,,,-2752176.000,,,,-2158857.000,
DepositAssets,,,,,10875.000,,,,,,,,,,,,,,,,,
