,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,23450.000,23450.000,,,,
CashAcquiredFromAcquisition,,3671.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,61689.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,1784.000,,
ComprehensiveIncomeNetOfTax,,,-657285.000,-557168.000,,53276.000,-375127.000,-4457.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-3448.000,-1460670.000,,,,,,
CostOfGoodsSold,,,52827.000,31302.000,,50665.000,,
CostsAndExpenses,3132.000,-1453966.000,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,1528.000,,,,
EarningsPerShareBasicAndDiluted,-0.001,-0.028,-0.024,-0.019,-0.037,0.002,-6.870,-0.070
EffectOfExchangeRateOnCashAndCashEquivalents,,-6704.000,,,,,,
FinancialServicesCosts,50.000,2113.000,,,,,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,,61154.000,,
GeneralAndAdministrativeExpense,,,38023.000,15404.000,,-728.000,261.000,93.000
GoodwillImpairmentLoss,,1394135.000,,,,,,
GoodwillPeriodIncreaseDecrease,,1394135.000,,,,,,
GrossProfit,,,-15409.000,47772.000,,23377.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3132.000,-1453966.000,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,4469.000,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,-66699.000,,,,,,
IncreaseDecreaseInOperatingLiabilities,,3205.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,1343.000,,,,,,
ManagementFeeExpense,,,53915.000,47626.000,,13824.000,355370.000,
NetCashProvidedByUsedInFinancingActivities,,113301.000,,,,5193.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,113301.000,,,,5193.000,,
NetCashProvidedByUsedInInvestingActivities,,3671.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,3671.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-55283.000,,,,-3409.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-55283.000,,,,-3409.000,,
NetIncomeLoss,,,-678092.000,-564193.000,,53276.000,-375127.000,-4457.000
NonoperatingIncomeExpense,,,-678092.000,-564193.000,,53276.000,-375127.000,-4457.000
OperatingExpenses,,,670864.000,539004.000,,7138.000,375069.000,4378.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-316.000,-6704.000,20807.000,7025.000,1837.000,,,
ProceedsFromConvertibleDebt,,180000.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,150000.000,,
ProfessionalFees,3082.000,57718.000,563517.000,523746.000,267625.000,17419.000,19438.000,4285.000
ProfitLoss,-3132.000,-1453966.000,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,-5193.000,,
Revenues,,,37418.000,79074.000,,74042.000,,
SalesRevenueNet,,,37418.000,79074.000,,74042.000,,
StockIssuedDuringPeriodSharesStockSplits,,,,,,51800000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,7400000.000,51800000.000,28693500.000,29201835.000,-74930510.000,29527000.000,54635.000,65064.000
