,2014-12-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,19700.000,,
AccountsReceivableNetCurrent,487.000,,
AccruedLiabilitiesCurrent,,256014.000,287151.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,35517.000,,
AdditionalPaidInCapital,7451899.000,2289602.000,7689153.000
Assets,248093.000,525966.000,312393.000
AssetsCurrent,207323.000,504238.000,297210.000
AssetsNoncurrent,35356.000,16314.000,
BusinessAcquisitionSharePrice,0.170,,
BusinessCombinationContingentConsiderationLiability,2000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,-56486.000,,
CashAndCashEquivalentsAtCarryingValue,79867.000,252135.000,69102.000
CashEquivalentsAtCarryingValue,79867.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,42696163.000,46046163.000,74036163.000
CommonStockValue,42696.000,46046.000,74036.000
ConvertibleDebtCurrent,,568945.000,541899.000
ConvertibleNotesPayableCurrent,90000.000,,
CustomerAdvancesCurrent,48366.000,,
CustomerDepositsCurrent,48366.000,,
DebtInstrumentConvertibleConversionPrice1,0.075,,
DebtInstrumentInterestRateEffectivePercentage,0.060,,
DeferredFinanceCostsNet,,53305.000,36850.000
DeferredTaxAssetsOperatingLossCarryforwards,377925.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,377925.000,,
DerivativeLiabilitiesCurrent,579583.000,410779.000,1224521.000
DueToRelatedPartiesCurrent,,145434.000,145434.000
DueToRelatedPartiesCurrentAndNoncurrent,,84000.000,
Goodwill,5553514.000,,
InventoryNet,123259.000,252103.000,228108.000
Liabilities,802356.000,1633740.000,2451571.000
LiabilitiesAndStockholdersEquity,248093.000,525966.000,312393.000
LiabilitiesCurrent,,1633740.000,2451571.000
NotesPayable,,252568.000,252566.000
NotesPayableCurrent,64707.000,252568.000,252566.000
OperatingLeasesFutureMinimumPaymentsDue,233730.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,44520.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,44520.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,44520.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,44520.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,44520.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,11130.000,,
OperatingLossCarryforwards,1165667.000,,
OtherAssetsNoncurrent,5414.000,5414.000,5414.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,
PrepaidExpenseCurrent,3710.000,,
PropertyPlantAndEquipmentGross,70873.000,,
PropertyPlantAndEquipmentNet,35356.000,,9769.000
RetainedEarningsAccumulatedDeficit,-7848525.000,-3320185.000,-9857570.000
SecurityDeposit,,5414.000,5414.000
SharePrice,0.149,,
ShortTermDebtPercentageBearingFixedInterestRate,0.030,,
StockholdersEquity,-554263.000,-1107774.000,-2139178.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-554263.000,-1107774.000,-2139178.000
