,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,-784000.000,,,,-439000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,-449000.000,,,,-73000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,152000.000,,,,815000.000,,,,1195000.000,,,,985000.000
AmortizationOfDebtDiscountPremium,,,,,,,,829000.000,,1032000.000,1042000.000,1073000.000,1079000.000,1102000.000
AmortizationOfFinancingCosts,,1395000.000,1454000.000,1398000.000,2062000.000,1743000.000,1893000.000,1915000.000,1884000.000,1746000.000,,,,1858000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,1102000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,16200000.000,,,,,,,,8028616.000,8006242.000,8121850.000,-16156708.000,8000000.000
AssetRetirementObligationAccretionExpense,,347000.000,,,,467000.000,,,,,,,,
AssetRetirementObligationForeignCurrencyTranslation,,-99000.000,,,,-212000.000,,,,,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,1101000.000,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,-1907000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,593000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3226000.000,,,,141674000.000,,,,-4184000.000,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,11400000.000,,,,-6400000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,0.380,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,0.380,0.390,0.400,,0.410
ComprehensiveIncomeNetOfTax,,-29073000.000,8941000.000,-12780000.000,-35093000.000,-37263000.000,26115000.000,-46493000.000,4795000.000,-35964000.000,-11641000.000,-4125000.000,45577000.000,10528000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-6916000.000,-4305000.000,-784000.000,3475000.000,-3184000.000,-6800000.000,-6812000.000,-5930000.000,-6178000.000,-12758000.000,-6767000.000,-9314000.000,-3047000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-35989000.000,4636000.000,-13564000.000,-31618000.000,-40447000.000,19315000.000,-53305000.000,-1135000.000,-42142000.000,-24399000.000,-10892000.000,36263000.000,7481000.000
CostOfRevenue,,37251000.000,37984000.000,53850000.000,53107000.000,54302000.000,62323000.000,67447000.000,73923000.000,75657000.000,77037000.000,75077000.000,75571000.000,72910000.000
CostOfServicesDepreciationAndAmortization,,21177000.000,21284000.000,30015000.000,31941000.000,29056000.000,34342000.000,38599000.000,41379000.000,43411000.000,43678000.000,43693000.000,43708000.000,43740000.000
CostOfServicesEnergyServices,,16074000.000,16700000.000,23835000.000,21166000.000,25246000.000,27981000.000,28848000.000,32544000.000,32246000.000,33359000.000,31384000.000,31863000.000,29170000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,13457000.000,13850000.000,15938000.000,16619000.000,16487000.000,18136000.000,17922000.000,18302000.000,17114000.000,18352000.000,16854000.000,,
DecreaseInRestrictedCash,,300000.000,,,,21042000.000,,,,20088000.000,,,,
DeferredIncomeTaxExpenseBenefit,,-2032000.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,1143000.000,,,,4693000.000
Depreciation,,20800000.000,20900000.000,29600000.000,31600000.000,29200000.000,33200000.000,38100000.000,40700000.000,42700000.000,43000000.000,43000000.000,43000000.000,43000000.000
DepreciationAmortizationAndAccretionNet,,21177000.000,,,,,,,,,,,,43740000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,-20697000.000,-9964000.000,-329000.000,24239000.000,-580000.000
Dividends,,,,,,,,,,28567000.000,,,,36258000.000
DividendsCash,,11157000.000,14981000.000,,,23624000.000,,,,,,,,
DividendsCommonStock,,,,,,,,,,,29223000.000,34988000.000,,
EarningsPerShareBasic,,,,,,,,,,,-0.040,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,-0.320,,-0.050,,0.060
EarningsPerShareBasicDistributed,,,,,,,,,,,0.390,0.430,,
EarningsPerShareBasicUndistributed,,,,,,,,,,,-0.440,-0.480,,
EarningsPerShareDiluted,,,,,,,,,,,-0.040,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-296000.000,,,,-2893000.000,,,,1837000.000,,,,0.000
ElectricUtilityRevenue,,53871000.000,66053000.000,64251000.000,60847000.000,54984000.000,82945000.000,80657000.000,105689000.000,85663000.000,91370000.000,89919000.000,79048000.000,98434000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,16487000.000
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,12315000.000,15361000.000,20444000.000,,19727000.000,21282000.000,21552000.000,36006000.000,29589000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,-25666000.000,-7960000.000,-10205000.000,,-5381000.000,30728000.000,-19356000.000,,11454000.000,-226000.000,-4917000.000,79816000.000,47215000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,1517000.000,27179000.000,16820000.000,,44631000.000,42155000.000,35697000.000,,72416000.000,54147000.000,40863000.000,99050000.000,100359000.000
FeesAndCommissions,,,,,,,,,,,,300000.000,,
GainLossOnSaleOfDerivatives,,-1017000.000,-1035000.000,-1030000.000,-993000.000,-959000.000,-960000.000,-9810000.000,508000.000,,,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,-354000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-4113000.000,,,,0.000,,
GeneralAndAdministrativeExpense,641000.000,3903000.000,6288000.000,5772000.000,6570000.000,6221000.000,8870000.000,7218000.000,7498000.000,9569000.000,10362000.000,11191000.000,9451000.000,11124000.000
GrossProfit,,12298000.000,27023000.000,17669000.000,26311000.000,10564000.000,22348000.000,22250000.000,16674000.000,11982000.000,16401000.000,16837000.000,5490000.000,27923000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-23931000.000,11232000.000,-12819000.000,-11345000.000,-22805000.000,9260000.000,-37513000.000,394000.000,-27750000.000,-14217000.000,-9739000.000,8086000.000,7314000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-641000.000,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,-12548000.000,-3688000.000,-5002000.000,-4057000.000,-3082000.000,13801000.000,-9951000.000,15351000.000,3830000.000,7240000.000,4685000.000,14437000.000,16876000.000
IncomeTaxExpenseBenefit,,-2032000.000,4065000.000,-3538000.000,4641000.000,-746000.000,3603000.000,-2181000.000,4267000.000,1298000.000,1429000.000,1311000.000,4641000.000,4775000.000
IncomeTaxesPaid,,,,,,,,,,97000.000,,,,247000.000
IncreaseDecreaseCashCollateralFromCounterparties,,,,,,,,,,-61177000.000,,,,1658000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-5021000.000,,,,-688000.000,,,,-18671000.000,,,,-4418000.000
IncreaseDecreaseInAccountsReceivable,,6357000.000,,,,-288000.000,,,,-3215000.000,,,,8432000.000
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,-9471000.000,,,,,,,,-17795000.000,,,,
IncreaseDecreaseInIncomeTaxes,,,,,,-878000.000,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,855000.000,,,,-2374000.000,,,,-6235000.000,,,,-2725000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,-1022000.000,,,,4083000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,166000.000,,,,-975000.000
IncreaseDecreaseInOtherNoncurrentAssets,,122000.000,,,,80000.000,,,,236000.000,,,,-2992000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-4027000.000,,,,-5207000.000,,,,-1360000.000,,,,-946000.000
IncreaseInRestrictedCash,,1000.000,,,,5055000.000,,,,51000.000,,,,
InterestCostsCapitalized,,1283000.000,,,,,,,,,,,,
InterestExpense,,,,,,,18943000.000,19941000.000,,21061000.000,21275000.000,19798000.000,15870000.000,22555000.000
InterestExpenseDebt,,14621000.000,,,,,,,,,,,,
InterestExpenseOther,,,,,,,,,,,129000.000,126000.000,,119000.000
InterestIncomeExpenseNet,,-14621000.000,-15807000.000,-17999000.000,-19267000.000,-17918000.000,-18943000.000,-19941000.000,-21105000.000,-21061000.000,-21275000.000,-19798000.000,,
InterestPaid,,12597000.000,,,,,,,,,,,,
InterestPaidNet,,,,,,18442000.000,,,,24204000.000,,,,22607000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,748000.000,,,,3917000.000,,,,2647000.000
MinorityInterestPeriodIncreaseDecrease,,,,,,,,,,-465000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,-20701000.000,,,,169598000.000,,,,-36384000.000,,,,114477000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-20701000.000,,,,169598000.000,,,,-36384000.000,,,,114477000.000
NetCashProvidedByUsedInInvestingActivities,,1366000.000,,,,-41270000.000,,,,15642000.000,,,,2685000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1366000.000,,,,-41270000.000,,,,15642000.000,,,,2685000.000
NetCashProvidedByUsedInOperatingActivities,,16405000.000,,,,16239000.000,,,,14721000.000,,,,43752000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,16405000.000,,,,16239000.000,,,,14721000.000,,,,43752000.000
NetIncomeLoss,,-14889000.000,11199000.000,-7208000.000,-20392000.000,-19899000.000,14317000.000,-29405000.000,2454000.000,-23670000.000,-3223000.000,-4013000.000,13795000.000,5653000.000
NetIncomeLossAttributableToNoncontrollingInterest,,-7010000.000,-4032000.000,-2073000.000,4406000.000,-2160000.000,-8660000.000,-5927000.000,-6327000.000,-5378000.000,-12423000.000,-7037000.000,-10350000.000,-3114000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-29688000.000,,-43523000.000,-10063000.000,-56518000.000,,,,,,5630000.000
NonoperatingGainsLosses,,,,,,-1284000.000,-1305000.000,-74000.000,-737000.000,33000.000,-72000.000,-314000.000,27000.000,-312000.000
NonoperatingIncomeExpense,,-31046000.000,-8120000.000,-23224000.000,-29454000.000,-25340000.000,-2597000.000,-50658000.000,-6509000.000,-28266000.000,-18325000.000,-11832000.000,14566000.000,-6059000.000
OperatingExpenses,641000.000,5183000.000,7671000.000,7264000.000,8202000.000,8029000.000,10491000.000,9105000.000,9771000.000,11466000.000,12293000.000,14744000.000,11970000.000,14550000.000
OperatingIncomeLoss,,7115000.000,19352000.000,10405000.000,18109000.000,2535000.000,11857000.000,13145000.000,6903000.000,516000.000,4108000.000,2093000.000,-6480000.000,13373000.000
OperatingLeasesRentExpenseNet,,1900000.000,1800000.000,2600000.000,2500000.000,2400000.000,2700000.000,3000000.000,3900000.000,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,,94000.000,-273000.000,1289000.000,,-1024000.000,1860000.000,-885000.000,397000.000,-800000.000,-335000.000,270000.000,1036000.000,67000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToNoncontrollingInterest,,,,,,205000.000,-188000.000,268000.000,-470000.000,343000.000,164000.000,-35000.000,-516000.000,8000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,-5090000.000,4221000.000,-5706000.000,-4300000.000,-9194000.000,-498000.000,-12208000.000,-7047000.000,10862000.000,780000.000,-1768000.000,-5089000.000,2463000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,-10919000.000,,,,-22353000.000,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-5922000.000,-5547000.000,1698000.000,-9899000.000,-7266000.000,13565000.000,-1789000.000,8700000.000,-17795000.000,-7243000.000,2407000.000,23342000.000,1778000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,-14090000.000,-2531000.000,-4283000.000,-15632000.000,-18388000.000,13658000.000,-17973000.000,2738000.000,-13094000.000,-8753000.000,158000.000,32818000.000,4942000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,-800000.000,,,,-67000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,3171000.000,3386000.000,3658000.000,3559000.000,-3491000.000,3465000.000,-2590000.000,-9618000.000,-2902000.000,-2721000.000,-2736000.000,897000.000,-2319000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,0.000,0.000,169000.000,235000.000,173000.000,168000.000,-170000.000,499000.000,-302000.000,-281000.000,-284000.000,1816000.000,-251000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-2751000.000,-2161000.000,5356000.000,-6340000.000,-10757000.000,10100000.000,-15600000.000,94000.000,-20697000.000,-9964000.000,-329000.000,24239000.000,-541000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,0.000,29000.000,1000.000,704000.000,684000.000,628000.000,-892000.000,-2280000.000,-2723000.000,-1379000.000,-198000.000,3467000.000,-39000.000
OtherNonoperatingIncomeExpense,,,,,,-324000.000,-1084000.000,128000.000,351000.000,1556000.000,564000.000,177000.000,234000.000,580000.000
OtherOperatingIncomeExpenseNet,,167000.000,439000.000,145000.000,-318000.000,,,,,,,,,
OtherSalesRevenueNet,,231000.000,503000.000,670000.000,6103000.000,-62000.000,928000.000,486000.000,564000.000,761000.000,736000.000,421000.000,341000.000,2399000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,,,,,,,10000.000,13000.000,16000.000,14000.000,23000.000
PaymentsForCapitalImprovements,,,,,,,,,,,,,,1328000.000
PaymentsForDepositsAppliedToDebtRetirements,,7707000.000,,,,12062000.000,,,,12405000.000,,,,
PaymentsForProceedsFromDepositOnLoan,,,,,,-3425000.000,,,,0.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,163000.000,,,,-83000.000
PaymentsForProceedsFromProductiveAssets,,,,,,63956000.000,,,,24084000.000,,,,
PaymentsOfDividends,,11082000.000,,,,15578000.000,,,,27711000.000,,,,35522000.000
PaymentsOfFinancingCosts,,589000.000,,,,4000.000,,,,,,,,5025000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,26000.000,,,,281000.000,,,,19000.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,,275000.000
PaymentsToAcquireEquityMethodInvestments,,1283000.000,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,-314000.000,,,,,,,,,,,,
PaymentsToMinorityShareholders,,,,,,,,,,3917000.000,,,,2647000.000
ProceedsFromConstructionLoansPayable,,,,,,,,,,0.000,,,,
ProceedsFromDepositsAppliedToDebtRetirements,,4668000.000,,,,8763000.000,,,,16735000.000,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,6076000.000,,,,19814000.000,,,,4205000.000
ProceedsFromIssuanceInitialPublicOffering,,-135000.000,,,,196923000.000,,,,0.000,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,350000000.000
ProceedsFromLinesOfCredit,,,,,,,,,,20000000.000,,,,0.000
ProceedsFromMinorityShareholders,,,,,,-748000.000,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,-124000.000,,,,-2003000.000
ProceedsFromSaleOfOtherProductiveAssets,,618000.000,,,,,,,,,,,,
ProceedsFromShortTermDebt,,,,,,47595000.000,,,,,,,,
ProfitLoss,-641000.000,-21899000.000,7167000.000,-9281000.000,-15986000.000,-22059000.000,5657000.000,-35332000.000,-3873000.000,-29048000.000,-15646000.000,-11050000.000,3445000.000,2539000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,3171000.000,,,,-3965000.000,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,584000.000,1007000.000,828000.000,756000.000,1140000.000,,,,,,,,
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,,,,,,,756000.000,605000.000,,1007000.000,1097000.000,1593000.000,1377000.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,1280000.000,1383000.000,1492000.000,1632000.000,1808000.000,1621000.000,1887000.000,2273000.000,1897000.000,1931000.000,3553000.000,2519000.000,3426000.000
RepaymentsOfLinesOfCredit,,,,,,50000000.000,,,,20000000.000,,,,180000000.000
