,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,7728337.000,7650219.000,9677240.000,13903321.000,14244465.000,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,12044886.000,13185243.000,12439225.000,14591112.000,12334878.000,14234813.000,14605689.000,15563701.000,12970960.000,14445106.000
AccountsReceivableNet,1958357.000,1982091.000,3367565.000,4221989.000,2977140.000,1908762.000,3716765.000,4203338.000,4749336.000,4071175.000,3848461.000,4064322.000,4552916.000,4127748.000,5601922.000
AccountsReceivableRelatedParties,10127.000,101439.000,77692.000,87868.000,65254.000,197674.000,242214.000,156940.000,287328.000,226552.000,208726.000,210618.000,190733.000,4175.000,475537.000
AdditionalPaidInCapital,57500847.000,57534113.000,57764370.000,58025483.000,58158255.000,58659799.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,58930475.000,59854743.000,82766931.000,82749058.000,83788906.000,83796667.000,121559775.000,118395082.000,118495927.000
Assets,220428583.000,228040102.000,296808957.000,301397167.000,299697931.000,299820043.000,300484201.000,305423072.000,395044005.000,393058353.000,389533733.000,401250449.000,401950005.000,406019564.000,400957288.000
BridgeLoan,,,19000000.000,19000000.000,19000000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,23785009.000,9376628.000,13008035.000,17925684.000,16916480.000,16634499.000,16083091.000,17274676.000,15470385.000,11493914.000,14985925.000,26085488.000,26432532.000,31766775.000,21743744.000
CashFDICInsuredAmount,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000
CommonStockSharesIssued,10206927.000,10206927.000,10243677.000,10353677.000,10370932.000,10570932.000,10607032.000,10855714.000,14490714.000,14490714.000,14949651.000,14949651.000,14949651.000,14468551.000,13798051.000
CommonStockSharesOutstanding,10206927.000,10206927.000,10243677.000,10353677.000,10370932.000,10570932.000,10607032.000,10855714.000,14490714.000,14490714.000,14949651.000,14949651.000,14949651.000,14468551.000,13798051.000
CommonStockValue,102069.000,102069.000,102437.000,103537.000,103709.000,105709.000,106070.000,108557.000,144907.000,144907.000,149496.000,149496.000,149496.000,144685.000,137980.000
CustomerAdvancesAndDeposits,889440.000,666758.000,1573335.000,1570393.000,1519127.000,1220729.000,1772219.000,1628919.000,2222728.000,1651840.000,2321530.000,2197892.000,2439097.000,2315787.000,3405606.000
DebtInstrumentUnamortizedPremium,,,,,,,,,246815.000,240336.000,233857.000,227378.000,221825.000,215655.000,209484.000
DeferredFinanceCostsNet,3536730.000,3820838.000,5066625.000,4645543.000,4209837.000,5405288.000,5048275.000,4331736.000,4343069.000,4086114.000,4051603.000,1933729.000,2369657.000,2049409.000,1915459.000
DeferredTaxAssetsNet,1237759.000,1186122.000,1921441.000,1493367.000,2223303.000,3543295.000,4039749.000,3134491.000,4027172.000,5390374.000,5877844.000,5397989.000,5846563.000,6949340.000,6831290.000
DeferredTaxAssetsOperatingLossCarryforwards,600000.000,700000.000,1400000.000,1100000.000,1800000.000,2700000.000,3200000.000,2400000.000,3100000.000,4500000.000,5100000.000,4500000.000,4900000.000,6000000.000,5900000.000
DeferredTaxAssetsValuationAllowance,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeLiabilities,7990712.000,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,521525.000,588197.000,589851.000,655390.000,853129.000,852914.000,921076.000,995408.000,1335323.000,1335323.000,1421862.000,1505501.000,1929029.000,2376527.000,2430869.000
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,,,,,,,,,,,,,,,4600000.000
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,,,,,,,,,,,682500.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,67702306.000,67669393.000,67709759.000,67685001.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,7779190.000,7928249.000,7425645.000,7523118.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,59923116.000,59741144.000,60284114.000,60161883.000,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,67702306.000,67669393.000,67709759.000,67685001.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,300245.000,240196.000,180147.000,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,8323446.000,2446039.000,2083590.000,2101007.000,1944843.000,1982107.000,1856456.000,1880824.000,,,,,,,
Liabilities,188164963.000,196868723.000,264994490.000,267480555.000,266781572.000,272310186.000,272910524.000,276398479.000,340143338.000,340199985.000,337351379.000,348594298.000,314992866.000,324680276.000,323943456.000
LiabilitiesAndStockholdersEquity,220428583.000,228040102.000,296808957.000,301397167.000,299697931.000,299820043.000,300484201.000,305423072.000,395044005.000,393058353.000,389533733.000,401250449.000,401950005.000,406019564.000,400957288.000
LimitedLiabilityCompanyLLCPreferredUnitIssued,,32929.000,,,,,,,,,,,,,
LoansPayable,3650220.000,,,,,,,,,,,,,,
LongTermDebt,,,,,,,,,269094175.000,271977944.000,266473174.000,279454808.000,270836333.000,282708289.000,279269154.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,6262857.000,6209876.000,35387686.000,35363905.000,35363905.000,5991648.000,5988698.000,49289834.000,121111831.000,105679631.000,106267743.000,133386024.000,133243444.000,139871658.000,143754299.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,37168940.000,37398360.000,,,,21477897.000,,,,9364807.000,,,,6363323.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,14798936.000,14732686.000,15850414.000,15846237.000,15846237.000,29372341.000,29372513.000,30242785.000,31786801.000,2237443.000,19841299.000,20725204.000,20725439.000,31008186.000,30162806.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,63932193.000,63494543.000,104801938.000,104797895.000,104797895.000,15824365.000,15846378.000,16678581.000,18152719.000,49559118.000,31732731.000,47496881.000,47593166.000,9248750.000,8438846.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,2134026.000,22624590.000,24401632.000,27870508.000,27870508.000,104751035.000,104798792.000,65365256.000,66768132.000,18184906.000,18078266.000,19245160.000,19171472.000,73423203.000,70521941.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,15487777.000,15903494.000,17441142.000,18402295.000,18402295.000,27874371.000,27870620.000,27887107.000,29229131.000,86711703.000,86680710.000,54568469.000,48077669.000,24626923.000,23699950.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,8671252.000,2470611.000,1284011.000,,20254985.000,18971364.000,1798746.000,,7690171.000,5739421.000,4172975.000,,4397287.000
MinorityInterest,5892298.000,5746114.000,5836540.000,6027467.000,5783337.000,4132662.000,4092602.000,3999832.000,4198236.000,3855237.000,2919182.000,2972813.000,2631044.000,2329175.000,2381303.000
MortgageLoansOnRealEstateCarryingAmountOfMortgages,,160400000.000,206600000.000,204800000.000,203600000.000,205300000.000,204100000.000,208400000.000,268800000.000,272000000.000,266500000.000,279500000.000,270800000.000,282700000.000,279300000.000
NonRecourseDebt,,57000000.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,1346384.000,1208080.000,2085208.000,1993675.000,1890321.000,1951887.000,1830106.000,1715775.000,1608776.000,1539410.000,1357855.000,1279531.000,1202738.000,1137449.000,1243389.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,426523.000,412642.000,,,,432053.000,,,,337386.000,,,,223682.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,86953.000,63239.000,158721.000,161226.000,161226.000,100480.000,100480.000,100480.000,100480.000,95482.000,95482.000,95482.000,95482.000,95482.000,95482.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,121186.000,93049.000,196436.000,198941.000,198941.000,176741.000,176741.000,176740.000,176740.000,121196.000,100480.000,100480.000,100480.000,95482.000,95482.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,329482.000,285319.000,324723.000,327228.000,327228.000,244244.000,242936.000,241609.000,240263.000,188070.000,176740.000,176740.000,176740.000,100480.000,125055.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,382240.000,353831.000,361081.000,363586.000,363586.000,361822.000,359558.000,358204.000,356720.000,256211.000,228793.000,227390.000,225967.000,176740.000,251411.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,732092.000,735987.000,735987.000,636547.000,636547.000,636547.000,636547.000,541065.000,541065.000,541065.000,541065.000,445583.000,445583.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,3865516.000,3577247.000,4622947.000,4235466.000,3512257.000,4247463.000,3941723.000,3560365.000,4690045.000,2767135.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,1206269.000,,,,1336016.000,,,,1105165.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,159520.000,159520.000,236372.000,236372.000,188158.000,278450.000,273939.000,270774.000,246388.000,218013.000
