,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,0.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,2500.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,-0.000,-0.000,-0.130,0.000
GeneralAndAdministrativeExpense,763.000,1763.000,2518.000,1060.000,1670.000,1189.000,1100.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-763.000,-1763.000,-2518.000,-1060.000,-1670.000,-711189.000,-1100.000
IncreaseDecreaseInAccruedLiabilities,,,-4616.000,,1620.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-9634.000,,-3753.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-9634.000,,-3753.000,,
NetIncomeLoss,-763.000,-1763.000,-5018.000,-1060.000,-5373.000,-711189.000,-1100.000
OperatingExpenses,763.000,1763.000,2518.000,1060.000,1670.000,711189.000,1100.000
OtherTaxExpenseBenefit,,,,,3703.000,,
ProceedsFromContributionsFromParent,,,9634.000,,3753.000,,
ProfitLoss,,,-5018.000,,,,
SaleOfStockConsiderationReceivedOnTransaction,,,,,710000.000,,
SaleOfStockNumberOfSharesIssuedInTransaction,,,,,355000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,5355000.000,5355000.000,5355000.000,5355000.000
