,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,943000.000,1040000.000,3882000.000,1317000.000
AccountsReceivableNetCurrent,1961000.000,483000.000,215000.000,63000.000
AccruedBonusesCurrent,300000.000,519000.000,,
AccruedLiabilitiesCurrent,4715000.000,2434000.000,3921000.000,5521000.000
AccruedProfessionalFeesCurrent,909000.000,59000.000,,
AccruedSalariesCurrent,385000.000,297000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3317000.000,3504000.000,3740000.000,3989000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4585000.000,-4554000.000,-4518000.000,-4380000.000
AdditionalPaidInCapital,203125000.000,207489000.000,211125000.000,212249000.000
Assets,91317000.000,85779000.000,89301000.000,73856000.000
AssetsCurrent,89047000.000,83397000.000,86816000.000,71486000.000
AvailableForSaleSecurities,,19788000.000,24785000.000,41185000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,6000.000,17000.000,32000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,23000.000,53000.000,53000.000
AvailableForSaleSecuritiesAmortizedCost,,19804000.000,24821000.000,41206000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,19804000.000,24821000.000,41206000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,19788000.000,24785000.000,41185000.000
CashAndCashEquivalentsAtCarryingValue,82648000.000,59488000.000,58656000.000,26637000.000
CommonStockCapitalSharesReservedForFutureIssuance,3046784.000,3037584.000,3164965.000,3981910.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,17900547.000,18190180.000,18438742.000,18552385.000
CommonStockSharesOutstanding,17895824.000,18188313.000,18438742.000,18552385.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000
DebtInstrumentInterestRateEffectivePercentage,0.124,,,
DeferredIncomeTaxLiabilities,,,1725000.000,
DeferredRentCreditNoncurrent,,234000.000,222000.000,210000.000
DeferredRevenueCurrent,1242000.000,1041000.000,1836000.000,1947000.000
DeferredRevenueNoncurrent,3474000.000,3348000.000,12439000.000,12385000.000
DeferredTaxAssetsDeferredIncome,,,5607000.000,
DeferredTaxAssetsDerivativeInstruments,,,0.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,4934000.000,
DeferredTaxAssetsGross,,,54630000.000,
DeferredTaxAssetsLiabilitiesNet,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,39420000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,3052000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,904000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,713000.000,
DeferredTaxAssetsValuationAllowance,,,52905000.000,
