,2011-11-30,2012-05-31,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30
AmortizationOfFinancingCosts,,,700000.000,,,,,,,,,,,,1100000.000,1900000.000,3500000.000
AmortizationOfFinancingCostsAndDiscounts,,7313000.000,1570000.000,,,,1082000.000,,,,826000.000,,,,1200000.000,,
AmortizationOfIntangibleAssets,,,200000.000,300000.000,200000.000,217000.000,200000.000,500000.000,500000.000,-300000.000,,,,,200000.000,200000.000,200000.000
AssetImpairmentCharges,,,,452000.000,0.000,,1680000.000,3343000.000,226000.000,0.000,183000.000,0.000,10000.000,0.000,0.000,64000.000,0.000
CapitalLeaseObligationsIncurred,,,,,,,,,,,4300000.000,5000000.000,5200000.000,,3113000.000,,
CapitalizedComputerSoftwareAdditions,,,,,,,,,,,,,,,0.000,0.000,300000.000
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,400000.000,400000.000,400000.000
ComprehensiveIncomeNetOfTax,,-18342000.000,-29907000.000,8387000.000,-5208000.000,-66224000.000,-27571000.000,10611000.000,-1639000.000,-44736000.000,-19234000.000,27972000.000,12149000.000,-42587000.000,-10087000.000,8047000.000,21753000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,305000.000,739000.000,170000.000,172000.000,175000.000,175000.000,177000.000,180000.000,181000.000,135000.000,137000.000,139000.000,141000.000,158000.000,160000.000,163000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-18037000.000,-29168000.000,8557000.000,-5036000.000,-66049000.000,-27396000.000,10788000.000,-1459000.000,-44555000.000,-19099000.000,28109000.000,12288000.000,-42446000.000,-9929000.000,8207000.000,21916000.000
ContractRevenueCost,77354000.000,51926000.000,47404000.000,87492000.000,85725000.000,18673000.000,44409000.000,90628000.000,88186000.000,20893000.000,50241000.000,97982000.000,77914000.000,20777000.000,41997000.000,81355000.000,70360000.000
ContractsRevenue,86780000.000,51031000.000,47893000.000,96467000.000,92432000.000,15518000.000,44098000.000,101624000.000,91457000.000,16635000.000,50681000.000,107799000.000,83169000.000,13652000.000,40989000.000,86183000.000,78717000.000
CostOfGoodsAndServicesSold,163175000.000,132363000.000,127718000.000,181038000.000,175426000.000,72156000.000,120651000.000,184799000.000,161633000.000,68282000.000,114950000.000,177700000.000,144816000.000,67609000.000,104716000.000,149650000.000,127147000.000
CostOfGoodsSold,71718000.000,64629000.000,64076000.000,75979000.000,75267000.000,42300000.000,61060000.000,77957000.000,58647000.000,36649000.000,48841000.000,62762000.000,51248000.000,34510000.000,43416000.000,48223000.000,40069000.000
DeferredIncomeTaxExpenseBenefit,,,-3630000.000,,,,-1809000.000,,,,-880000.000,,,,-395000.000,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,-66000.000,-66000.000,-66000.000,-65000.000,-51000.000,-50000.000,-51000.000,-50000.000,-54000.000,-54000.000,-54000.000,-54000.000,-60000.000,-60000.000,-60000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,16000.000,17000.000,17000.000,16000.000,14000.000,14000.000,14000.000,15000.000,13000.000,13000.000,13000.000,13000.000,10000.000,10000.000,10000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,100000.000,,,,100000.000,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,143000.000,145000.000,143000.000,144000.000,150000.000,150000.000,150000.000,152000.000,155000.000,155000.000,155000.000,157000.000,135000.000,135000.000,135000.000
