,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-15000.000,,,,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,444000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,444000.000,363000.000,437000.000,507000.000,601000.000,768000.000,779000.000,610000.000,729000.000
AllocatedShareBasedCompensationExpenseNetOfTax,444000.000,363000.000,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,21000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,46120000.000,,,,-4990000.000,,,,-914000.000
ComprehensiveIncomeNetOfTax,-12908000.000,,-11141000.000,,-7038000.000,-5137000.000,-4198000.000,-7422000.000,-19143000.000
DepreciationNonproduction,92000.000,,,,104000.000,,,,99000.000
EarningsPerShareBasicAndDiluted,-1.270,-0.900,-0.860,-0.760,-0.540,-0.390,-0.300,-0.350,-0.600
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,0.000
FairValueAdjustmentOfWarrants,,,,,,,,,14387000.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.882
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.018
GeneralAndAdministrativeExpense,4573000.000,3435000.000,4329000.000,2533000.000,1976000.000,1205000.000,1745000.000,2181000.000,1446000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12908000.000,-11583000.000,-11142000.000,-10826000.000,-7059000.000,-5137000.000,-4195000.000,-7861000.000,-19143000.000
IncomeTaxExpenseBenefit,,,,,0.000,0.000,0.000,-438000.000,0.000
IncreaseDecreaseInDueFromAffiliatesCurrent,167000.000,,,,,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,0.000,,,,
IncreaseDecreaseInDueToAffiliates,408000.000,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,11000.000,,,,23000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,-716000.000,,,,-582000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,372000.000,,,,342000.000,,,,111000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-2315000.000,,,,,,,,
InvestmentIncomeInterest,19000.000,27000.000,27000.000,36000.000,30000.000,22000.000,22000.000,21000.000,27000.000
NetCashProvidedByUsedInFinancingActivities,54911000.000,,,,0.000,,,,285000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,54911000.000,,,,0.000,,,,285000.000
NetCashProvidedByUsedInInvestingActivities,,,,,1703000.000,,,,2458000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,1703000.000,,,,2458000.000
NetCashProvidedByUsedInOperatingActivities,-8791000.000,,,,-6693000.000,,,,-3657000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8791000.000,,,,-6693000.000,,,,-3657000.000
NetIncomeLoss,,,-11142000.000,,-7059000.000,-5137000.000,-4195000.000,,-19143000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12908000.000,-11583000.000,-11142000.000,-10826000.000,,,,,
NumberOfReportableSegments,,,,,,,,,1.000
OperatingExpenses,14093000.000,11861000.000,11419000.000,10862000.000,7089000.000,5159000.000,4217000.000,7292000.000,4783000.000
OperatingIncomeLoss,-12927000.000,-11610000.000,-11169000.000,-10862000.000,-7089000.000,-5159000.000,-4217000.000,-7292000.000,-4783000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,1000.000,,21000.000,0.000,-3000.000,1000.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,,21000.000,,,,0.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,1000.000,,21000.000,0.000,-3000.000,1000.000,0.000
OtherOperatingIncome,1166000.000,251000.000,250000.000,0.000,0.000,0.000,0.000,0.000,
PaymentsForRestructuring,,,,,160000.000,,,,110000.000
PaymentsOfStockIssuanceCosts,3900000.000,,,,,,,,
PaymentsToAcquireMarketableSecurities,,,,,0.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,22000.000,,,,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,2200000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,1725000.000,,,,2458000.000
ProceedsFromSaleOfInterestInCorporateUnit,1000.000,,,,0.000,,,,
ProceedsFromWarrantExercises,,,,,,,,,520000.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,9520000.000,8426000.000,7090000.000,8329000.000,5113000.000,3954000.000,2472000.000,5111000.000,3337000.000
ShareBasedCompensation,444000.000,,,,601000.000,,,,729000.000
StockIssuedDuringPeriodValueNewIssues,51915000.000,,,,,,,,1222000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10152487.000,12910975.000,12911905.000,-23707674.000,13053007.000,13093176.000,13854188.000,-24942744.000,31934253.000
