,2011-09-30,2011-12-31,2012-06-30
AccountsAndNotesReceivableNet,,,2698360.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,649930.000
AccountsPayableCurrent,63025.000,63378.000,86830.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0.000,0.000,
AdditionalPaidInCapital,7228146.000,17301582.000,18579722.000
Assets,10210324.000,19707024.000,19076143.000
AssetsCurrent,455.000,8.000,87.000
AssetsNoncurrent,17000.000,6329189.000,555502.000
BuildingsAndImprovementsGross,6394267.000,6414347.000,11169559.000
Cash,455.000,8.000,87.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,74868334.000,133932575.000,213350394.000
CommonStockSharesOutstanding,74868334.000,133932575.000,213350394.000
CommonStockValue,74869.000,133934.000,213350.000
DepositAssets,17000.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,3849346.000,4107463.000,4906746.000
InterestPayableCurrent,474536.000,562233.000,737627.000
Investments,,6329189.000,555502.000
Land,3798602.000,6963480.000,7350995.000
Liabilities,,,4722817.000
LiabilitiesAndStockholdersEquity,10210324.000,19707024.000,19076143.000
LiabilitiesCurrent,3235921.000,3333971.000,3522817.000
LoansPayable,,10000.000,
LongTermDebtCurrent,,,1200000.000
NotesPayableCurrent,2698360.000,2698360.000,2698360.000
PreferredStockParOrStatedValuePerShare,5.000,5.000,5.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,40000.000,40000.000,40000.000
PreferredStockSharesOutstanding,40000.000,40000.000,40000.000
PreferredStockValue,200000.000,200000.000,200000.000
PrepaidExpenseCurrent,0.000,0.000,
PrepaidExpenseCurrentAndNoncurrent,,,944498.000
PropertyPlantAndEquipmentNet,10192869.000,13377827.000,18520554.000
StockholdersEquity,6974403.000,16373053.000,14353326.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,14353326.000
