,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,53778.000,109198.000,920301.000,903002.000
AccountsPayableCurrent,,375.000,950.000,,2792.000,4201.000,6506.000,4119.000,,30971.000,236516.000,548514.000
AccountsPayableOtherCurrent,,,,,,,,4209.000,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,1600.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,,78227.000,683785.000,354488.000
AccruedProfessionalFeesCurrent,,,,,,,,,10000.000,,,136080.000
AdditionalPaidInCapital,47795.000,47795.000,47795.000,47795.000,47795.000,47795.000,47795.000,47795.000,47795.000,14153269.000,14015115.000,16740989.000
Assets,25315.000,6685.000,3830.000,1208.000,2072.000,385.000,484.000,484.000,259.000,8736620.000,9973332.000,9079258.000
AssetsCurrent,24965.000,6335.000,3480.000,858.000,1722.000,35.000,134.000,134.000,134.000,3797410.000,5034122.000,4199874.000
AssetsNoncurrent,,,,,,,,,,4939210.000,4939210.000,4879384.000
CashAndCashEquivalentsAtCarryingValue,24965.000,6335.000,3480.000,858.000,1722.000,35.000,134.000,134.000,134.000,3762811.000,4941190.000,4048962.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,0.370,0.370
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,1440501.000,1440501.000
CommitmentsAndContingencies,,,,,,0.000,,0.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,64679798.000,68046465.000,68046465.000
CommonStockSharesOutstanding,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,3305000.000,,,68046465.000
