,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6760.000,6760.000,760.000,5885.000,550.000,2650.000,12047.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,62938.000,89355.000,78571.000,156747.000,209822.000,214876.000,428496.000,632504.000,868927.000,1061734.000,1275395.000,1407376.000,1624048.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,7887.000,7128.000,52929.000,195278.000,244673.000,329676.000,114659.000,220097.000,275816.000,254215.000,223369.000,-108219.000,168740.000
AdditionalPaidInCapital,,,,,,,,,,162914.000,162914.000,162914.000,162914.000,16350577.000,16350577.000,24627252.000,24691259.000,24691259.000,33451222.000,35450722.000
AdditionalPaidInCapitalCommonStock,2215.000,43110.000,43110.000,43110.000,43110.000,45960.000,46060.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,,,,,18559.000,17538.000,17711.000
Assets,517.000,40515.000,34495.000,22852.000,766.000,499.000,523.000,4064293.000,4872365.000,2860510.000,2323402.000,9458185.000,12462035.000,14482684.000,11595646.000,10100217.000,8252360.000,5934603.000,8577716.000,3074495.000
AssetsCurrent,517.000,40515.000,34495.000,22852.000,766.000,499.000,523.000,1250914.000,2034987.000,2511841.000,1989705.000,2092862.000,3839370.000,4937210.000,2038687.000,848482.000,736735.000,1015986.000,3641112.000,1536395.000
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,-1555202.000,-1555202.000,-1600315.000,-1600315.000,-1600315.000,-1600315.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,6782000.000,6782000.000,6782000.000,,,,,,
