,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,50730000.000,23635000.000,67738000.000,54960000.000,55516000.000,34784000.000,72809000.000,99342000.000,87461000.000,69644000.000,153235000.000,117554000.000,150652000.000,120654000.000,162718000.000,150426000.000,155323000.000,130899000.000,193723000.000,183738000.000,154541000.000,127454000.000,198675000.000,189390000.000,178208000.000,152439000.000
AccruedIncomeTaxesCurrent,1143000.000,1061000.000,2108000.000,3932000.000,1788000.000,1749000.000,3046000.000,7911000.000,2459000.000,6076000.000,3832000.000,15502000.000,1039000.000,786000.000,1648000.000,4547000.000,420000.000,489000.000,2571000.000,5141000.000,1611000.000,3272000.000,4635000.000,26877000.000,13812000.000,21999000.000
AccruedInsuranceCurrent,,,,,4533000.000,,,,4594000.000,,,,4676000.000,,,,3759000.000,,,,4224000.000,,,,3329000.000,
AccruedLiabilitiesCurrent,78523000.000,82424000.000,82903000.000,90229000.000,74251000.000,90241000.000,91637000.000,105264000.000,101586000.000,101094000.000,120022000.000,118832000.000,119658000.000,110351000.000,123560000.000,123062000.000,118724000.000,104190000.000,119363000.000,110474000.000,118870000.000,95060000.000,111994000.000,119250000.000,121797000.000,96372000.000
AccruedMarketingCostsCurrent,,,,,2389000.000,,,,1324000.000,,,,5075000.000,,,,5794000.000,,,,5350000.000,,,,3287000.000,
AccruedProfessionalFeesCurrent,,,,,2605000.000,,,,1428000.000,,,,2369000.000,,,,2633000.000,,,,12647000.000,,,,6370000.000,
AccruedRentCurrent,,,,,3577000.000,,,,6000000.000,,,,7172000.000,,,,3717000.000,,,,2258000.000,,,,4142000.000,
AccruedSalariesCurrent,,,,,13309000.000,,,,28901000.000,,,,27597000.000,,,,33633000.000,,,,36108000.000,,,,49199000.000,
AccumulatedAmortizationDeferredFinanceCosts,,,,,-1700000.000,,,,-2000000.000,,,,-2400000.000,,,,-2700000.000,,,,-3100000.000,,,,-3300000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,548794000.000,564307000.000,561065000.000,576228000.000,530857000.000,536805000.000,513855000.000,505783000.000,487239000.000,501887000.000,466836000.000,470314000.000,479578000.000,489754000.000,493098000.000,503207000.000,515989000.000,526438000.000,518498000.000,550136000.000,561519000.000,573209000.000,576990000.000,588899000.000
