,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,11169000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,200000.000,100000.000,,
AssetRetirementObligationAccretionExpense,444000.000,,,
AssetRetirementObligationLiabilitiesIncurred,2648000.000,,,
AssetRetirementObligationLiabilitiesSettled,465000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-50000.000,,,
CostsAndExpenses,434302000.000,505873000.000,466009000.000,377198000.000
DepreciationDepletionAndAmortization,157312000.000,192808000.000,231726000.000,277878000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-3950000.000,,,
EarningsPerShareBasic,,0.350,,
EarningsPerShareDiluted,,0.340,,
EquityMethodInvestmentDividendsOrDistributions,16147000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpense,2800000.000,2800000.000,2800000.000,2700000.000
GainLossOnDerivativeInstrumentsNetPretax,-50907000.000,83507000.000,199440000.000,131674000.000
GasGatheringTransportationMarketingAndProcessingCosts,52895000.000,66901000.000,56223000.000,-525000.000
GeneralAndAdministrativeExpense,39975000.000,50302000.000,132982000.000,58908000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1180000.000,104882000.000,81646000.000,-10481000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.350,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.340,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-2408000.000,-753000.000,-42000.000,124000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,,
IncomeLossFromEquityMethodInvestments,13571000.000,17339000.000,,
IncomeTaxExpenseBenefit,571000.000,64660000.000,45350000.000,-12036000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-10343000.000,,,
IncreaseDecreaseInAccountsReceivable,21794000.000,,,
IncreaseDecreaseInDueToAffiliatesCurrent,-877000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-2758000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-27263000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2654000.000,2475000.000,,
LeaseAndRentalExpense,1800000.000,,,
LeaseOperatingExpense,12611000.000,13726000.000,17333000.000,18625000.000
NaturalGasMidstreamRevenue,972000.000,1865000.000,5019000.000,15792000.000
NetCashProvidedByUsedInFinancingActivities,341187000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,341187000.000,,,
NetCashProvidedByUsedInInvestingActivities,-584289000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-584289000.000,,,
NetCashProvidedByUsedInOperatingActivities,243052000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,243052000.000,,,
NonoperatingIncomeExpense,-104139000.000,33827000.000,90782000.000,-60708000.000
OperatingIncomeLoss,105890000.000,135715000.000,36214000.000,38191000.000
PaymentsOfDebtIssuanceCosts,7250000.000,,,
PaymentsToAcquireMarketableSecurities,155000000.000,,,
PaymentsToAcquireOilAndGasPropertyAndEquipment,682898000.000,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,54315000.000,,,
ProceedsFromIssuanceOfLongTermDebt,1449500000.000,,,
ProceedsFromPaymentsForOtherFinancingActivities,-4120000.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,155000000.000,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,76026000.000,,,
ProceedsFromStockOptionsExercised,3734000.000,,,
ProfitLoss,-1228000.000,104129000.000,81604000.000,-10357000.000
RepaymentsOfLongTermDebt,1100677000.000,,,
Revenues,491724000.000,595080000.000,502223000.000,510365000.000
SalesRevenueNet,491724000.000,595080000.000,502223000.000,510365000.000
SegmentReportingInformationRevenue,491724000.000,595080000.000,502223000.000,
ShareBasedCompensation,6680000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,5.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.580,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.020,,,
TaxesExcludingIncomeAndExciseTaxes,11735000.000,16779000.000,18563000.000,16540000.000
UnrealizedGainLossOnDerivatives,-114965000.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,305039000.000,305464000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,301021000.000,301603000.000,,
WellServiceExpense,4876000.000,4308000.000,2863000.000,5806000.000
WriteOffOfDeferredDebtIssuanceCost,,,800000.000,
