,2011-06-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,240000.000,,,,-291000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,346000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,-2000.000,,,,
AdvertisingExpense,173000.000,154000.000,219000.000,123000.000,166000.000,138000.000,123000.000,88000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,105000.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,624000.000,393000.000,304000.000,832000.000,-3284000.000,736000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,-761000.000,121000.000,1422000.000,378000.000,830000.000,227000.000
AmortizationOfAcquiredIntangibleAssets,,151000.000,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,-25000.000,,-22000.000,,,,67000.000
AmortizationOfIntangibleAssets,176000.000,152000.000,137000.000,124000.000,118000.000,112000.000,107000.000,101000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,616000.000,2009000.000,-1165000.000,-8420000.000,-1328000.000,-2072000.000,2705000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-535000.000,,254000.000,,,,199000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,254000.000,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,-880000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,393000.000,1282000.000,-742000.000,-5372000.000,-847000.000,-1322000.000,1726000.000
BankOwnedLifeInsuranceIncome,103000.000,,,116000.000,118000.000,116000.000,116000.000,109000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3776000.000,,4999000.000,,,,16208000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,-191000.000,3364000.000,1214000.000,1214000.000,946000.000,1416000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLossesDecreases1,,,,0.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,,,295000.000,0.000,34000.000,-2000.000,0.000
CommonStockDividendsPerShareCashPaid,,0.055,,0.060,,,,0.060
CommonStockDividendsPerShareDeclared,0.055,0.055,0.060,0.060,0.060,0.060,0.060,0.060
ComprehensiveIncomeNetOfTax,,991000.000,2283000.000,-859000.000,-7986000.000,-275000.000,-4416000.000,3490000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,62000.000,,93000.000,,,,80000.000
DeferredIncomeTaxExpenseBenefit,,-2011000.000,,-671000.000,,,,0.000
DepreciationAndAmortization,,780000.000,,725000.000,,,,634000.000
Dividends,,,,827000.000,,,,853000.000
EarningsPerShareBasic,-0.010,0.050,0.020,0.030,0.040,0.080,,0.030
EarningsPerShareDiluted,-0.010,0.050,0.020,0.030,0.040,0.080,,0.030
EmployeeStockOwnershipPlanESOPGainLossOnTransactionsInDeferredShares,,202000.000,,-240000.000,,,,
FDICIndemnificationAssetAdditionalEstimatedLosses,,,,345000.000,377000.000,245000.000,,139000.000
FDICIndemnificationAssetNetWriteOffs,,,,2035000.000,2328000.000,1812000.000,,739000.000
FeesAndCommissionsDepositorAccounts,2446000.000,2107000.000,2110000.000,1983000.000,2131000.000,2120000.000,1992000.000,1943000.000
GainLossOnSaleOfInvestments,,,,,231000.000,0.000,,-681000.000
GainLossOnSaleOfSecuritiesNet,,535000.000,79000.000,,,,,
GainLossOnSalesOfLoansNet,119000.000,-1000.000,,,,,,
GainsLossesOnSalesOfAssets,,-220000.000,,105000.000,,,,23000.000
GainsLossesOnSalesOfOtherAssets,,220000.000,182000.000,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,20224000.000,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,18911000.000,16433000.000,12944000.000,,10661000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-78000.000,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,-0.010,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,-0.010,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-134000.000,1084000.000,587000.000,683000.000,856000.000,1559000.000,-1768000.000,669000.000
IncomeTaxExpenseBenefit,-56000.000,382000.000,265000.000,,,,,
IncomeTaxExpenseBenefitContinuingOperations,,,,222000.000,281000.000,506000.000,,300000.000
