,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,,,,,,,,10374.000,,,,7919.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,48979.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,7367915.000,,,,,,,,,,,,
AdvertisingExpense,,,,,,,,,,,,,,,,208000.000,27000.000,24000.000,66000.000,31000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,-10000.000
AmortizationOfDebtDiscountPremium,,393709.000,308011.000,54727.000,,,,0.000,,,,,,,,,,,,
AmortizationOfFinancingCosts,,2159.000,,4232.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,61638.000,,106587.000,109702.000,115671.000,122652.000,124841.000,126041.000,129807.000,135367.000,140888.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,30653082.000,,,,11297730.000,,,,16524408.000,,,,15032300.000,,,,19057370.000
BusinessCombinationConsiderationTransferred1,,,,,,,,1000000.000,,,,,,,,,,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,800000.000,,,,,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,,105000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,278696.000,,,,-457192.000,,,,-2558840.000,,,,2291296.000,,,,-2739166.000
CashPeriodIncreaseDecrease,,-252072.000,,,,,,,,,,,,,,,,,,
ContractsRevenue,,,,,,,,807000.000,,,,,,,,,,,,
CostOfGoodsAndServicesSold,,,,,,,,,,305847.000,,,,,,,,,,
CostOfGoodsSold,130495.000,,60852.000,,,20550.000,,177696.000,13176.000,59413.000,1717.000,632580.000,2600446.000,2948928.000,2920606.000,2895410.000,2968571.000,3282266.000,3563431.000,2505414.000
CostOfRevenue,,,,,,,,,,,,,,2948928.000,,,,,,
CostsAndExpenses,1375314.000,447316.000,648231.000,1391504.000,1622578.000,1139305.000,850878.000,1457021.000,2041101.000,2583406.000,5686008.000,4103021.000,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,0.007,,,,0.007,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,20750.000,,17386.000,,,,,,,,,,,,,,,,
DeferredRevenueRevenueRecognized,,,,,,,,7000000.000,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,20219.000,3369.000,4165.000,7120.000,,,,,,,,,,,,,
Depreciation,,,,,,,,,73695.000,,,78810.000,78630.000,81700.000,80559.000,80597.000,81067.000,81354.000,83106.000,88121.000
DepreciationAndAmortization,44630.000,45958.000,50458.000,52624.000,56976.000,63518.000,-28829.000,71269.000,124344.000,130349.000,136810.000,160891.000,163827.000,172865.000,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,160891.000,,,,180932.000,,,,204503.000
DerivativeGainLossOnDerivativeNet,,,,,,,,-4067270.000,74117.000,142858.000,7526986.000,59213.000,112620.000,27723.000,-55056.000,71065.000,-9468.000,46995.000,-78977.000,5344.000
DerivativeGainOnDerivative,337500.000,,535017.000,,,,,,,,,59213.000,,,,71065.000,,,,
DerivativeLossOnDerivative,,1243000.000,,,,,,,,,,,,,,,,,,5344.000
EarningsPerShareBasic,,,-0.010,-0.070,-0.010,-0.320,-0.200,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.080,-0.010,-0.070,-0.010,-0.320,-0.200,-0.090,-0.030,-0.050,-0.090,-0.060,-0.020,-0.040,-0.040,-0.040,-0.040,-0.030,-0.040,-0.030
EarningsPerShareDiluted,,,-0.010,-0.070,-0.010,-0.320,-0.200,,,,,,,,,,,,,
