,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,,,,24375.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,-201942.000,,,,
CashPeriodIncreaseDecrease,,1405503.000,,,,221186.000,,,,-174086.000,,-145965.000,,,,,,,,-78976.000
ComprehensiveIncomeNetOfTax,,5669385.000,-335941.000,-239827.000,-99024.000,-278424.000,686697.000,,,-566469.000,-236122.000,-182426.000,-126378.000,-160779.000,-1292626.000,-107555.000,-300294.000,-86330.000,-92347.000,-90086.000
CostsAndExpenses,161438.000,434215.000,277893.000,169701.000,481492.000,181320.000,177671.000,220657.000,236829.000,241835.000,199096.000,169730.000,115556.000,127731.000,82481.000,,295314.000,84154.000,,-90151.000
Depletion,,,0.000,0.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,0.180,-0.000,0.000,-0.020,-0.010,0.030,-0.010,-0.010,-0.010,-0.010,-0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,,,,,,,,,,,,-0.010,0.000,,0.000,-0.010,0.000,-0.010,0.000
EarningsPerShareDiluted,,0.160,-0.000,0.000,-0.020,-0.010,0.030,-0.010,-0.010,-0.010,-0.010,-0.000,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,-6651.000,,,,127591.000,,,,266478.000,,-30097.000,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,924.000,15906.000,205687.000,222122.000,-584117.000,-126930.000,73386.000,-74956.000,-140264.000,-229089.000,-29451.000,29103.000,-36547.000,-18290.000,-730787.000,,,,,
GeneralAndAdministrativeExpense,161438.000,434215.000,277893.000,169701.000,481492.000,181320.000,177671.000,220657.000,236829.000,241835.000,199096.000,169730.000,115556.000,127731.000,46187.000,81980.000,104078.000,84154.000,88670.000,-90151.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,,,191236.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-171523.000,6071162.000,-84803.000,39824.000,-199444.000,-320848.000,883367.000,-298851.000,-350775.000,-474162.000,-231785.000,-140627.000,-152103.000,-146021.000,-741124.000,-81980.000,-295234.000,-84154.000,-88670.000,-90086.000
IncomeTaxExpenseBenefit,,354981.000,-5673.000,2525.000,431757.000,,,,,,,,,,,,,,,
IncomeTaxesPaid,,0.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-26862.000,,,,-38813.000,,,,9223.000,,384.000,,,,5038.000,,,,11110.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-354981.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,,-380054.000,,,,-85557.000,,,,9223.000,,384.000,,,,-5038.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,46745.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-1789.000,,,,,,,,,,,,,,,,,,
InterestExpense,11010.000,12318.000,12597.000,12598.000,12598.000,12598.000,12597.000,3238.000,12998.000,3238.000,3238.000,,,,,,,,,
InterestPaid,,0.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,1803286.000,,,,500000.000,,,,,,,,,,-125000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1803286.000,,,,500000.000,,,,,,,,,,-125000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-391132.000,,,,-406405.000,,,,-440564.000,,-115868.000,,,,-76942.000,,,,-78976.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-391132.000,,,,-406405.000,,,,-440564.000,,-115868.000,,,,-76942.000,,,,-78976.000
NetIncomeLoss,-171523.000,5716181.000,-79130.000,37299.000,-631201.000,-320848.000,883367.000,-298851.000,-350775.000,-474162.000,-231785.000,-140627.000,-152103.000,-146021.000,-741124.000,-81980.000,-295234.000,-84154.000,-89923.000,-90086.000
NonoperatingIncomeExpense,-10086.000,6503588.000,193090.000,209524.000,282255.000,-139528.000,1061038.000,-78194.000,-113946.000,-232327.000,-32689.000,29103.000,-36547.000,-18290.000,-658643.000,,80.000,,,65.000
OperatingIncomeLoss,-161438.000,-432427.000,-277893.000,-169701.000,-481697.000,-181320.000,-177671.000,-220657.000,-236829.000,-241835.000,-199096.000,-169730.000,-115556.000,-127731.000,-82481.000,-81980.000,-295314.000,-84154.000,-88670.000,-90151.000
OperatingLeasesRentExpenseNet,,,30929.000,13943.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-46796.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-256811.000,-277127.000,,42424.000,-196670.000,,,-92307.000,-4337.000,-41799.000,25725.000,-14758.000,-551502.000,-25575.000,-5060.000,-2176.000,-2424.000,
OtherComprehensiveIncomeLossNetOfTax,,,-256811.000,-277127.000,,42424.000,-196670.000,,,-92307.000,-4337.000,-41799.000,25725.000,-14758.000,-551502.000,-25575.000,-5060.000,-2176.000,-2424.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,-46796.000,,,,,,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,,,,,,80.000,,,
PaymentsForProceedsFromInvestments,,,,,,,,,,,,,,,,125000.000,,,,
PaymentsToAcquireFurnitureAndFixtures,,17533.000,,,,,,,,,,,,,,,,,,
PaymentsToAcquireOilAndGasProperty,,4922.000,,,,,,,,,,,,,,,,,,
PaymentsToExploreAndDevelopOilAndGasProperties,,94606.000,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,2000000.000,,,,500000.000,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,,,3200069.000,,,,,,,,
Revenues,,1789.000,,,,,,,,,,,,,,,,,,
SalesRevenueNet,,1789.000,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,1000.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,862346.000,,,,,,,0.000,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,35979603.000,32008967.000,32873172.000,-66033173.000,32074159.000,32428557.000,32097783.000,-64453155.000,,32338826.000,32338826.000,,32338826.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,32338826.000,,,32338826.000,,,32338826.000,32338826.000,32338826.000,-64677652.000,32338826.000
WeightedAverageNumberOfSharesOutstandingBasic,,31605323.000,32008967.000,32010826.000,-63716131.000,32074159.000,32086826.000,32097783.000,-64111424.000,,32338826.000,32338826.000,,32338826.000,,,,,,
