,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,463458.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-112016.000,1207551.000,-1295388.000,131785.000,
ComprehensiveIncomeNetOfTax,,1165196.000,-2020720.000,,-52588.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-343967.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-738739.000,
CostOfRevenue,18426846.000,25889207.000,30417071.000,4178726.000,
DebtInstrumentDecreaseForgiveness,,-1566323.000,,,
DebtInstrumentDecreaseRepayments,,0.000,,,
DebtInstrumentIncreaseAdditionalBorrowings,,0.000,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,,0.500,
DeconsolidationGainOrLossAmount,61161.000,,,,
Depreciation,10083.000,,,,
DepreciationDepletionAndAmortization,,,,78225.000,
Dividends,-88953.000,-193949.000,150409.000,,
EarningsPerShareBasic,0.000,0.020,0.020,,
EarningsPerShareDiluted,0.000,0.020,0.020,,
EffectOfExchangeRateOnCashAndCashEquivalents,21356.000,-6786.000,25870.000,-418453.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.250,,
ForeignCurrencyTransactionGainLossUnrealized,,-375429.000,,,
GainLossOnSaleOfEquityInvestments,0.000,,,,
GainLossOnSaleOfOtherInvestments,0.000,,,,
GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,,,-800000.000,,
GainLossOnSaleOfPropertyPlantEquipment,-7499.000,0.000,,,
GainOrLossOnSaleOfStockInSubsidiary,,466555.000,52292.000,,
GeneralAndAdministrativeExpense,806388.000,1273089.000,1677090.000,,52588.000
GrossProfit,420215.000,731071.000,462538.000,117358.000,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,53542.000,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,-357945.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-290411.000,71389.000,-1962262.000,-907474.000,-52588.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-348124.000,,-1962346.000,,
