,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdditionsToNoncurrentAssets,,,,,,,16656.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,64750.000,,,297450.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,-880.000,,,,0.000,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,19236.000,,,,0.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6277449.000,,,7768356.000,,,,,,,,13706369.000,,,,21455311.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-848337.000,,,-1256228.000,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,1060496.000,,,615222.000,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,0.000,,,,,
CashAcquiredFromAcquisition,,,,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-269280.000,,,,1592846.000,,,,355105.000,,,,1486058.000,,,,-22008.000,
ComprehensiveIncomeNetOfTax,-1186608.000,,,-857805.000,-819444.000,,-1257733.000,-1514663.000,-1572447.000,-2463912.000,-1407369.000,-1586933.000,-1206865.000,-1460951.000,-837856.000,-879784.000,-962187.000,-1111542.000,-579748.000,-477478.000
CostOfRevenue,466157.000,472211.000,535108.000,871070.000,322824.000,1501493.000,564948.000,627934.000,471992.000,1064476.000,210534.000,313867.000,397173.000,690639.000,358695.000,634857.000,633926.000,762566.000,330410.000,256252.000
CurrentIncomeTaxExpenseBenefit,,,,,0.000,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,50000.000,,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,27913.000,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,,,,,0.045,
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,,,,,,1.000,,,,1.000,,,,,,,,,
DepreciationAndAmortization,,,43347.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,72412.000,,57084.000,,,,54324.000,,,,57125.000,52178.000,39328.000,42876.000,7731.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,11600.000,30401.000,59443.000,-846.000,36932.000,5659.000,8792.000,7474.000,3195.000,-4272.000
